API,CasingSize,CasingType,CasingWeight,CementSacks,CompletionDate,LowerSetDepth,UpperSetDepth,WellboreSize,WellId
4232930421,,Casing,0,250,,0,,7.875,5b03283f-f300-4015-84c3-3c622bed4e23
4232930421,8.625,Casing,32,2950,,5500,,12.25,5b03283f-f300-4015-84c3-3c622bed4e23
4232930421,5.5,Casing,20,1775,10/1/1993 12:00:00 AM,13447,3625,7.875,5b03283f-f300-4015-84c3-3c622bed4e23
4232930421,13.375,Casing,54.5,400,10/1/1993 12:00:00 AM,430,,17.5,5b03283f-f300-4015-84c3-3c622bed4e23
4232930421,8.625,Casing,32,3200,10/1/1993 12:00:00 AM,5500,,12.25,5b03283f-f300-4015-84c3-3c622bed4e23
4232936201,5.5,Casing,17,920,,11180,6938,7.875,09a56987-6b5a-4ac9-98e8-8f7f5b735f10
4232936201,9.625,Casing,36,260,,412,,12.25,09a56987-6b5a-4ac9-98e8-8f7f5b735f10
4232936583,8.625,Casing,36,265,10/2/2010 12:00:00 AM,420,,12.25,7f038d91-73f8-4f0f-99b6-b77f6e570f86
4232936583,4.5,Casing,11.6,1120,10/2/2010 12:00:00 AM,10175,4940,7.875,7f038d91-73f8-4f0f-99b6-b77f6e570f86
4232936578,8.625,Casing,24,300,8/8/2010 12:00:00 AM,483,0,12.25,156e2873-9f98-4209-9b97-aeeea6af35b1
4232936578,4.5,Casing,11.6,1050,8/8/2010 12:00:00 AM,10220,7100,7.875,156e2873-9f98-4209-9b97-aeeea6af35b1
4232936580,8.625,Casing,24,280,7/22/2010 12:00:00 AM,482,,12.25,2c29ca90-ee4a-4fd6-83b2-ef53baed0b44
4232936580,5.5,Casing,11.6,1050,,10169,5500,7.875,2c29ca90-ee4a-4fd6-83b2-ef53baed0b44
4232936580,4.5,Casing,11.6,1050,7/22/2010 12:00:00 AM,10170,5500,7.875,2c29ca90-ee4a-4fd6-83b2-ef53baed0b44
4232936609,5.5,Casing,17,1220,7/16/2010 12:00:00 AM,10604,7580,7.875,647b8644-f080-43ea-869e-4bf6018d81f7
4232936609,9.625,Casing,36,300,7/16/2010 12:00:00 AM,347,,13.5,647b8644-f080-43ea-869e-4bf6018d81f7
4232936612,8.625,Casing,32,1500,,5510,,11,288d1122-6d63-4b19-95a5-2c54031da21d
4232936612,4.5,Casing,11.6,1800,,10704,,7.875,288d1122-6d63-4b19-95a5-2c54031da21d
4232936612,13.375,Casing,48,500,,452,,17.5,288d1122-6d63-4b19-95a5-2c54031da21d
4232936614,8.625,Casing,23,250,8/24/2010 12:00:00 AM,456,,11,91e1cbd6-efb1-47fd-bfec-8317eff3bef3
4232936614,4.5,Casing,11.6,1100,8/24/2010 12:00:00 AM,10232,,7.875,91e1cbd6-efb1-47fd-bfec-8317eff3bef3
4232936613,4.5,Casing,,1800,,10546,,7.875,dd3a9c23-2601-4578-b8b5-f12f028e8469
4232936613,13.375,Casing,,500,,452,,17.5,dd3a9c23-2601-4578-b8b5-f12f028e8469
4232936613,8.625,Casing,,1500,,5509,2070,11,dd3a9c23-2601-4578-b8b5-f12f028e8469
4232936618,8.625,Casing,32,520,,5353,3228,11,bc026a06-e657-4df2-a16d-73e7d363560c
4232936618,12.75,Casing,35,420,,317,0,17.5,bc026a06-e657-4df2-a16d-73e7d363560c
4232936618,5.5,Casing,17,1245,,10954,4812,7.875,bc026a06-e657-4df2-a16d-73e7d363560c
4232936600,12.75,Casing,38,300,,305,,17.5,6807c74f-dda1-4791-bc2b-8d1d12c0f4d6
4232936600,8.625,Casing,32,600,,5166,,11,6807c74f-dda1-4791-bc2b-8d1d12c0f4d6
4232936600,5.5,Casing,17,1060,,10930,,7.875,6807c74f-dda1-4791-bc2b-8d1d12c0f4d6
4232936619,4.5,Casing,11.6,1800,8/31/2010 12:00:00 AM,10568,,7.875,91cb88a0-88ae-44f9-a474-94b800e16362
4232936619,8.625,Casing,32,1500,8/31/2010 12:00:00 AM,5525,,11,91cb88a0-88ae-44f9-a474-94b800e16362
4232936619,13.375,Casing,48,500,8/31/2010 12:00:00 AM,483,,17.5,91cb88a0-88ae-44f9-a474-94b800e16362
4232936617,8.625,Casing,32,1500,9/21/2010 12:00:00 AM,5426,,11,74ad8a57-9522-43c2-9383-992b8376a46d
4232936617,4.5,Casing,11.6,1800,9/21/2010 12:00:00 AM,10452,,7.875,74ad8a57-9522-43c2-9383-992b8376a46d
4232936617,13.375,Casing,48,500,9/21/2010 12:00:00 AM,451,,17.5,74ad8a57-9522-43c2-9383-992b8376a46d
4232936623,8.625,Casing,23,200,,320,0,11,8db7e1c6-569b-4c7e-a60d-01c1f1976308
4232936623,4.5,Casing,11.6,1625,,10273,4618,7.875,8db7e1c6-569b-4c7e-a60d-01c1f1976308
4232936625,8.625,Casing,23,175,3/8/2011 12:00:00 AM,334,,11,053f6df9-c9b1-4d01-892c-1e704927006e
4232936625,4.5,Casing,11.6,740,3/8/2011 12:00:00 AM,10284,5110,7.875,053f6df9-c9b1-4d01-892c-1e704927006e
4232936626,4.5,Casing,11.6,465,1/21/2011 12:00:00 AM,10323,5326,7.875,f3fe9a64-6b27-44a2-b88a-8cd865364f88
4232936626,8.625,Casing,23,175,1/21/2011 12:00:00 AM,333,,11,f3fe9a64-6b27-44a2-b88a-8cd865364f88
4232936626,4.5,Casing,11.6,270,1/21/2011 12:00:00 AM,10323,5326,7.875,f3fe9a64-6b27-44a2-b88a-8cd865364f88
4232936624,8.625,Casing,23,175,,335,,11,50aa9865-3943-4193-80ff-e987ffeffcb4
4232936624,4.5,Casing,0,460,,0,0,0,50aa9865-3943-4193-80ff-e987ffeffcb4
4232936624,8.625,Casing,23,175,1/19/2011 12:00:00 AM,339,,11,50aa9865-3943-4193-80ff-e987ffeffcb4
4232936624,4.5,Casing,11.6,275,1/19/2011 12:00:00 AM,10276,6866,7.875,50aa9865-3943-4193-80ff-e987ffeffcb4
4232936624,4.5,Casing,11.6,735,1/19/2011 12:00:00 AM,10276,3520,7.875,50aa9865-3943-4193-80ff-e987ffeffcb4
4232936633,5.5,Casing,17,1290,,10192,3600,8.75,4222fad2-ad94-47de-aebf-043f5853986d
4232936633,9.625,Casing,36,600,,1454,0,12.25,4222fad2-ad94-47de-aebf-043f5853986d
4232936631,9.625,Casing,36,600,,1418,0,12.25,9f2c64df-05fa-4d1d-ba35-284f23c9810f
4232936631,5.5,Casing,17,1290,,10350,5243,8.75,9f2c64df-05fa-4d1d-ba35-284f23c9810f
4232936630,5.5,Casing,17,1290,11/2/2010 12:00:00 AM,10346,,8.75,7091a384-cde0-4340-b87e-5ce93afb27af
4232936630,9.625,Casing,36,600,11/2/2010 12:00:00 AM,1419,,12.25,7091a384-cde0-4340-b87e-5ce93afb27af
4232936629,5.5,Casing,17,1290,10/24/2010 12:00:00 AM,10230,,8.75,4b0cef6d-9f6a-4ab7-aeec-5ee9d4b883a4
4232936629,9.625,Casing,36,600,10/24/2010 12:00:00 AM,1418,,12.25,4b0cef6d-9f6a-4ab7-aeec-5ee9d4b883a4
4232936632,5.5,Casing,17,1290,,10392,5285,8.75,2bddb070-8d78-4e8c-9fae-b441312f41fe
4232936632,9.625,Casing,36,600,,1405,0,12.25,2bddb070-8d78-4e8c-9fae-b441312f41fe
4232936641,5.5,Casing,17,1290,,10310,5208,8.75,e3c6e5d7-a3d5-45f6-b035-0839a4c44c0e
4232936641,9.625,Casing,36,600,,1412,0,12.25,e3c6e5d7-a3d5-45f6-b035-0839a4c44c0e
4232936635,5.5,Casing,17,1290,,10250,5486,8.75,05b238bd-6e26-4284-991c-099e7c04bbd4
4232936635,9.625,Casing,36,650,,1429,0,12.25,05b238bd-6e26-4284-991c-099e7c04bbd4
4232936627,12.75,Casing,35,425,,360,,17.5,706e6c83-20d2-452a-b92a-22cc6c1f80f3
4232936627,8.625,Casing,32,715,,5651,4903,11,706e6c83-20d2-452a-b92a-22cc6c1f80f3
4232936627,4.5,Casing,11.6,805,,10637,8280,7.875,706e6c83-20d2-452a-b92a-22cc6c1f80f3
4232936642,9.625,Casing,36,600,,1425,0,12.25,b2357fe6-400d-4d86-bc85-2b8bbc26392c
4232936642,5.5,Casing,17,1290,,10406,6350,8.75,b2357fe6-400d-4d86-bc85-2b8bbc26392c
4232936640,9.625,Casing,36,600,,1409,0,12.25,11c072d8-edcc-4128-9bf3-3618996385eb
4232936640,5.5,Casing,17,1290,,10404,5297,8.75,11c072d8-edcc-4128-9bf3-3618996385eb
4232936636,5.5,Casing,17,1290,,10389,36,8.75,e16a33bb-36d4-4338-87d5-4187fb94584d
4232936636,9.625,Casing,36,650,,1434,0,12.25,e16a33bb-36d4-4338-87d5-4187fb94584d
4232936637,5.5,Casing,17,1290,,10348,5400,8.75,d9c81107-1616-40ae-88ae-5b34164be8b7
4232936637,9.625,Casing,36,600,,1428,0,12.25,d9c81107-1616-40ae-88ae-5b34164be8b7
4232936644,5.5,Casing,17,1290,,10323,5216,8.75,7317c994-5366-4135-8165-63b10155cbba
4232936644,9.625,Casing,36,600,,1466,0,12.25,7317c994-5366-4135-8165-63b10155cbba
4232936628,4.5,Casing,11.6,1000,,10467,6400,7.875,fe3b3467-3c1f-4b6c-8e66-64f32abef4ac
4232936628,8.625,Casing,23,205,,360,0,11,fe3b3467-3c1f-4b6c-8e66-64f32abef4ac
4232936645,9.625,Casing,36,600,11/25/2010 12:00:00 AM,1437,,12.25,63d390be-27f2-4830-82c4-738e8080b91b
4232936645,5.5,Casing,17,1290,11/25/2010 12:00:00 AM,10348,,8.75,63d390be-27f2-4830-82c4-738e8080b91b
4232936634,9.625,Casing,36,800,,1410,0,12.25,844f7533-dc74-41a0-b5e1-8885a7a5f944
4232936634,5.5,Casing,17,1290,,10352,6640,8.75,844f7533-dc74-41a0-b5e1-8885a7a5f944
4232936643,5.5,Casing,17,1290,9/26/2010 12:00:00 AM,10377,,8.75,b7059b0a-1e69-40e5-92d5-baa5d60bbf26
4232936643,9.625,Casing,36,600,9/26/2010 12:00:00 AM,1414,,12.25,b7059b0a-1e69-40e5-92d5-baa5d60bbf26
4232936639,5.5,Casing,17,1290,,10420,5313,8.75,67187b38-2a8d-40bd-bbd4-c79a62594ca3
4232936639,9.625,Casing,36,800,,1393,0,12.25,67187b38-2a8d-40bd-bbd4-c79a62594ca3
4232936494,9.625,Casing,36,290,11/13/2010 12:00:00 AM,465,,12.25,ce46726b-c56c-4c2a-a2d4-d583dd2459b0
4232936494,5.5,Casing,17,909,11/13/2010 12:00:00 AM,11100,5918,8.428572,ce46726b-c56c-4c2a-a2d4-d583dd2459b0
4232936647,5.5,Casing,17,1290,,10355,4500,8.75,1a66bfe7-4ba7-481a-800e-0d183bf901d7
4232936647,9.625,Casing,36,800,,1404,0,12.25,1a66bfe7-4ba7-481a-800e-0d183bf901d7
4232936646,5.5,Casing,17,1290,10/14/2010 12:00:00 AM,10183,,8.75,f19dd65e-c5c2-459d-9bad-a3990b14671b
4232936646,9.625,Casing,36,600,10/14/2010 12:00:00 AM,1410,,12.25,f19dd65e-c5c2-459d-9bad-a3990b14671b
4232936650,5.5,Casing,17,1290,,10403,4780,8.75,16e3a2df-4ae4-4248-a71b-17957b2f22b1
4232936650,9.625,Casing,36,650,,1434,0,12.25,16e3a2df-4ae4-4248-a71b-17957b2f22b1
4232936648,5.5,Casing,17,1290,,10400,6380,8.75,f6c9c17e-ac2c-4fb4-903d-67041933446a
4232936648,9.625,Casing,36,650,,1420,0,12.25,f6c9c17e-ac2c-4fb4-903d-67041933446a
4232936649,9.625,Casing,36,600,,1432,0,12.25,2500dea6-4c5e-42be-9531-8245391148df
4232936649,5.5,Casing,17,1290,,10354,5800,8.75,2500dea6-4c5e-42be-9531-8245391148df
4232936656,9.625,Casing,36,600,,1413,0,12.25,b9229799-a747-491f-88ce-8290713274e9
4232936656,5.5,Casing,17,1290,,10395,5303,8.75,b9229799-a747-491f-88ce-8290713274e9
4232936660,5.5,Casing,17,1715,8/27/2010 12:00:00 AM,10747,7340,7.875,fc2a5ddb-4b71-4451-a252-cb121fd41570
4232936660,8.625,Casing,32,375,8/27/2010 12:00:00 AM,345,0,13.5,fc2a5ddb-4b71-4451-a252-cb121fd41570
4232936653,9.625,Casing,36,600,,1408,0,12.25,531e1e01-3617-48cb-aab9-e44043fc34db
4232936653,5.5,Casing,17,1290,,10418,5321,8.75,531e1e01-3617-48cb-aab9-e44043fc34db
4232936655,5.5,Casing,17,1290,,10400,6450,8.75,aac79b96-2cf4-43a6-8498-f56029923d48
4232936655,9.625,Casing,36,600,,1400,0,12.25,aac79b96-2cf4-43a6-8498-f56029923d48
4232936541,5.5,Casing,17,1600,5/19/2010 12:00:00 AM,10779,1820,7.875,9c631258-b70f-4ff8-b1ae-347c60e96697
4232936541,13.375,Casing,48,450,5/19/2010 12:00:00 AM,286,,17.5,9c631258-b70f-4ff8-b1ae-347c60e96697
4232936541,9.625,Casing,40,1500,5/19/2010 12:00:00 AM,5380,40,12.25,9c631258-b70f-4ff8-b1ae-347c60e96697
4232935860,13.375,Casing,54.5,400,,312,,17.5,f74a4ce1-d58b-4261-adb4-513608323c4b
4232935860,8.625,Casing,32,1200,,5380,1005,11,f74a4ce1-d58b-4261-adb4-513608323c4b
4232935860,5.5,Casing,17,1900,,11680,4000,7.875,f74a4ce1-d58b-4261-adb4-513608323c4b
4232936661,9.625,Casing,36,315,10/1/2010 12:00:00 AM,510,,12.25,930be4dc-353f-4dbe-a5ac-7b0b0bb41f0f
4232936661,5.5,Casing,17,965,10/1/2010 12:00:00 AM,10538,5366,8.75,930be4dc-353f-4dbe-a5ac-7b0b0bb41f0f
4232936554,9.625,Casing,36,1500,5/22/2010 12:00:00 AM,5370,40,12.25,4eefcfd7-6222-40e5-a342-f31f438798ec
4232936554,5.5,Casing,17,1600,5/22/2010 12:00:00 AM,10805,2560,7.875,4eefcfd7-6222-40e5-a342-f31f438798ec
4232936554,13.375,Casing,48,450,5/22/2010 12:00:00 AM,292,,17.5,4eefcfd7-6222-40e5-a342-f31f438798ec
4232935628,5.5,Casing,17,1110,,10973,6600,7.875,99c9bffb-a021-4799-939d-f3319718a150
4232935628,8.625,Casing,32,2000,,4553,,12.25,99c9bffb-a021-4799-939d-f3319718a150
4232935628,13.375,Casing,48,500,,365,,17.5,99c9bffb-a021-4799-939d-f3319718a150
4232936610,5.5,Casing,17,225,8/4/2010 12:00:00 AM,10575,7110,7.875,4de018b3-00ea-4f2d-91bc-87f214a37609
4232936610,9.625,Casing,36,255,8/4/2010 12:00:00 AM,338,,13.5,4de018b3-00ea-4f2d-91bc-87f214a37609
4232936611,9.625,Casing,32,225,9/22/2010 12:00:00 AM,300,,13.5,4a05fe6e-bba4-45fe-a477-b8ed4424e6f3
4232936611,5.5,Casing,17,1220,9/22/2010 12:00:00 AM,10583,7236,7.875,4a05fe6e-bba4-45fe-a477-b8ed4424e6f3
4232936669,9.625,Casing,36,300,10/12/2010 12:00:00 AM,414,,12.25,9ef5c82f-f1f1-45c6-86f5-00fda3ccdef2
4232936669,5.5,Casing,17,1000,10/12/2010 12:00:00 AM,10855,5686,7.875,9ef5c82f-f1f1-45c6-86f5-00fda3ccdef2
4232934821,8.625,Casing,32,425,,4950,3000,11,4645c381-06a1-4c2a-8693-44356d6a8aaa
4232934821,12.75,Casing,38,320,,295,0,17.5,4645c381-06a1-4c2a-8693-44356d6a8aaa
4232934821,4.5,Casing,11.6,1270,,10900,5160,7.875,4645c381-06a1-4c2a-8693-44356d6a8aaa
4232936606,9.625,Casing,36,650,5/26/2011 12:00:00 AM,1730,,12.25,32b334b4-353e-4572-80b4-6031798e3db6
4232936606,5.5,Casing,17,1050,5/26/2011 12:00:00 AM,11173,,7.875,32b334b4-353e-4572-80b4-6031798e3db6
4232935577,8.625,Casing,32,700,,5205,3617,11,f005d10a-b0d0-4934-8232-020b35a3164c
4232935577,4.5,Casing,11.6,1440,,11005,4390,7.875,f005d10a-b0d0-4934-8232-020b35a3164c
4232935577,12.75,Casing,38,400,,301,0,17.5,f005d10a-b0d0-4934-8232-020b35a3164c
4232935186,12.75,Casing,38,350,,317,0,17.5,cc5c4694-de23-4973-9ca8-09ce8a6c69a1
4232935186,4.5,Casing,11.6,1270,,11034,4400,7.875,cc5c4694-de23-4973-9ca8-09ce8a6c69a1
4232935186,8.625,Casing,32,450,,5229,4167,11,cc5c4694-de23-4973-9ca8-09ce8a6c69a1
4232935110,12.75,Casing,38,300,,275,0,17.5,a40e3cfb-761d-42e2-94fd-1217cf8660e7
4232935110,4.5,Casing,11.6,1270,,11000,7850,7.875,a40e3cfb-761d-42e2-94fd-1217cf8660e7
4232935110,8.625,Casing,32,425,,5180,3945,11,a40e3cfb-761d-42e2-94fd-1217cf8660e7
4232935442,4.5,Casing,11.6,1270,,10997,5310,7.875,e8a6a4cc-f34f-454b-9e86-1f9138e3f13b
4232935442,12.75,Casing,38,300,,303,0,17.5,e8a6a4cc-f34f-454b-9e86-1f9138e3f13b
4232935442,8.625,Casing,32,700,,5265,3169,11,e8a6a4cc-f34f-454b-9e86-1f9138e3f13b
4232934992,4.5,Casing,11.6,1270,,11000,3295,7.875,2a9cb148-b80c-4d89-995b-3bff32c22a5b
4232934992,8.625,Casing,32,425,,5100,3440,11,2a9cb148-b80c-4d89-995b-3bff32c22a5b
4232934992,12.75,Casing,38,300,,300,0,17.5,2a9cb148-b80c-4d89-995b-3bff32c22a5b
4232934991,4.5,Casing,11.6,1270,,11000,4300,7.875,212ac590-63b5-4f45-88f1-549e2b7400de
4232934991,8.625,Casing,32,350,,5115,2386,11,212ac590-63b5-4f45-88f1-549e2b7400de
4232934991,12.75,Casing,38,275,,258,0,17.5,212ac590-63b5-4f45-88f1-549e2b7400de
4232935060,4.5,Casing,11.6,1270,,11000,2262,7.875,1cfc7574-5fa5-4fde-8243-555c643c0ec9
4232935060,12.75,Casing,38,300,,297,0,17.5,1cfc7574-5fa5-4fde-8243-555c643c0ec9
4232935060,8.625,Casing,32,425,,5186,3522,11,1cfc7574-5fa5-4fde-8243-555c643c0ec9
4232934942,12.75,Casing,38,340,,317,0,17.5,1198a488-ac75-47bd-ba26-80bb498de1fe
4232934942,4.5,Casing,11.6,1270,,11099,3340,6.5,1198a488-ac75-47bd-ba26-80bb498de1fe
4232934942,8.625,Casing,33.7,350,,5049,3347,11,1198a488-ac75-47bd-ba26-80bb498de1fe
4232935189,4.5,Casing,11.6,1270,,11000,2885,7.875,05e34326-9e01-4997-bd53-947ece7d25ba
4232935189,8.625,Casing,32,425,,5212,3990,11,05e34326-9e01-4997-bd53-947ece7d25ba
4232935189,12.75,Casing,38,260,,330,0,17.5,05e34326-9e01-4997-bd53-947ece7d25ba
4232934854,4.5,Casing,11.6,1360,,11299,2740,7.875,148b4e6b-ee87-402e-9fcb-b3d4677c46d1
4232934854,8.625,Casing,32,425,,5143,3450,11,148b4e6b-ee87-402e-9fcb-b3d4677c46d1
4232934854,12.75,Casing,38,250,,276,0,17.5,148b4e6b-ee87-402e-9fcb-b3d4677c46d1
4232935283,4.5,Casing,11.6,1270,,10996,5206,7.875,aeb95718-975d-4f90-90cf-c5421dbe5233
4232935283,12.75,Casing,38,350,,326,0,17.5,aeb95718-975d-4f90-90cf-c5421dbe5233
4232935283,8.625,Casing,32,700,,5198,1676,11,aeb95718-975d-4f90-90cf-c5421dbe5233
4232935111,4.5,Casing,11.6,1270,,11000,3300,7.875,efc1c559-a1ad-4cfd-8239-e73c3629523b
4232935111,8.625,Casing,32,425,,5205,3954,11,efc1c559-a1ad-4cfd-8239-e73c3629523b
4232935111,12.75,Casing,38,400,,295,0,17.5,efc1c559-a1ad-4cfd-8239-e73c3629523b
4232935009,4.5,Casing,11.6,1270,,11000,5125,7.875,7d1e8319-1e58-40d1-9ce7-3d0ed98208a6
4232935009,12.75,Casing,38,275,,275,0,17.5,7d1e8319-1e58-40d1-9ce7-3d0ed98208a6
4232935009,8.625,Casing,32,425,,4975,3311,11,7d1e8319-1e58-40d1-9ce7-3d0ed98208a6
4232935109,4.5,Casing,11.6,1270,,10986,3430,7.875,712a135d-6246-4633-bb0a-454d28bb4dad
4232935109,12.75,Casing,38,300,,277,0,17.5,712a135d-6246-4633-bb0a-454d28bb4dad
4232935109,8.625,Casing,32,425,,5218,3959,11,712a135d-6246-4633-bb0a-454d28bb4dad
4232935188,4.5,Casing,11.6,1270,,11021,3994,7.875,5f424005-e553-47a6-b3e8-6023f530f7e2
4232935188,8.625,Casing,32,425,,5228,3793,11,5f424005-e553-47a6-b3e8-6023f530f7e2
4232935188,12.75,Casing,38,260,,293,0,17.5,5f424005-e553-47a6-b3e8-6023f530f7e2
4232935061,12.75,Casing,38,270,,285,0,17.5,a34287f6-f934-4e26-b06c-65256fec00b5
4232935061,8.625,Casing,32,425,,5208,3545,11,a34287f6-f934-4e26-b06c-65256fec00b5
4232935061,4.5,Casing,11.6,1270,,11000,3700,7.875,a34287f6-f934-4e26-b06c-65256fec00b5
4232935371,4.5,Casing,11.6,1270,,11026,3182,7.875,0901ee6b-c3e7-4fb7-aff1-7613c8621a30
4232935371,12.75,Casing,38,400,,312,0,17.5,0901ee6b-c3e7-4fb7-aff1-7613c8621a30
4232935371,8.625,Casing,32,700,,5217,1695,11,0901ee6b-c3e7-4fb7-aff1-7613c8621a30
4232934380,4.5,Casing,11.6,1340,12/5/2020 12:00:00 AM,10428,2484,7.875,04904b14-414e-4c6b-a5a4-876123abcd35
4232934380,12.75,Casing,35,240,12/5/2020 12:00:00 AM,285,,14.75,04904b14-414e-4c6b-a5a4-876123abcd35
4232934380,8.625,Casing,32,230,12/5/2020 12:00:00 AM,5108,3306,11,04904b14-414e-4c6b-a5a4-876123abcd35
4232935087,4.5,Casing,11.6,1270,,11000,3090,7.875,a7477aef-1ec8-4e7d-8080-98626edac254
4232935087,8.625,Casing,32,425,,5205,3958,11,a7477aef-1ec8-4e7d-8080-98626edac254
4232935087,12.75,Casing,38,300,,275,0,17.5,a7477aef-1ec8-4e7d-8080-98626edac254
4232934968,12.75,Casing,38,300,,274,0,17.5,a4e230a2-f4d9-4d9c-95b0-a7b360fc018e
4232934968,7.625,Casing,32,425,,5067,2400,9.875,a4e230a2-f4d9-4d9c-95b0-a7b360fc018e
4232934968,4.5,Casing,11.6,750,,11000,3410,6.5,a4e230a2-f4d9-4d9c-95b0-a7b360fc018e
4232935579,12.75,Casing,,400,,350,0,17.5,8bcc7aa4-cbe2-4d67-9f61-ad8c577fe83a
4232935579,4.5,Casing,,1440,,11036,3315,7.875,8bcc7aa4-cbe2-4d67-9f61-ad8c577fe83a
4232935579,8.625,Casing,,700,,5220,2199,11,8bcc7aa4-cbe2-4d67-9f61-ad8c577fe83a
4232934988,4.5,Casing,11.6,750,,11000,3585,6.5,8794d963-7cab-42da-a66d-b0d77548fd3e
4232934988,12.75,Casing,38,275,,275,0,17.5,8794d963-7cab-42da-a66d-b0d77548fd3e
4232934988,8.625,Casing,32,425,,5122,3475,11,8794d963-7cab-42da-a66d-b0d77548fd3e
4232935065,12.75,Casing,38,300,,295,0,17.5,0c1f87a6-c1ab-4ea8-8b71-b26b5dce4a2c
4232935065,8.625,Casing,32,425,,5213,3549,11,0c1f87a6-c1ab-4ea8-8b71-b26b5dce4a2c
4232935065,4.5,Casing,11.6,1270,,11000,3100,7.875,0c1f87a6-c1ab-4ea8-8b71-b26b5dce4a2c
4232935445,8.625,Casing,32,700,,5320,1695,11,8072ef11-7507-4887-9e07-e8d09d48f660
4232935445,12.75,Casing,38,400,,340,0,17.5,8072ef11-7507-4887-9e07-e8d09d48f660
4232935445,4.5,Casing,11.6,1270,,10996,4190,7.875,8072ef11-7507-4887-9e07-e8d09d48f660
4232934897,4.5,Casing,11.6,1270,,10999,3530,7.875,b2607cdf-2d2a-4aa2-b06e-ed42bb02caf0
4232934897,12.75,Casing,38,250,,280,0,17.5,b2607cdf-2d2a-4aa2-b06e-ed42bb02caf0
4232934897,8.625,Casing,32,425,,5099,2964,11,b2607cdf-2d2a-4aa2-b06e-ed42bb02caf0
4232935108,12.75,Casing,38,300,,273,0,17.5,a3389f68-967f-490a-b569-f6b2eee2f95a
4232935108,4.5,Casing,11.6,1270,,11000,2010,7.875,a3389f68-967f-490a-b569-f6b2eee2f95a
4232935108,8.625,Casing,32,425,,5210,3956,11,a3389f68-967f-490a-b569-f6b2eee2f95a
4232936670,5.5,Casing,17,825,4/30/2011 12:00:00 AM,11015,,7.875,b8cccb61-3d12-4f77-a131-ff5de7afaa8e
4232936670,9.625,Casing,36,260,4/30/2011 12:00:00 AM,415,,12.25,b8cccb61-3d12-4f77-a131-ff5de7afaa8e
4232935917,9.625,Casing,36,285,,1225,,12.25,6cb8d80d-8e51-4792-ba66-883fb6bc0da3
4232935917,5.5,Casing,17,810,,10818,5650,7.875,6cb8d80d-8e51-4792-ba66-883fb6bc0da3
4232935993,5.5,Casing,17,820,,10825,7280,8.75,64cdad0b-8985-4637-86db-cdc0faec6640
4232935993,9.625,Casing,36,365,,463,,12.25,64cdad0b-8985-4637-86db-cdc0faec6640
4232936664,5.5,Casing,17,800,9/7/2010 12:00:00 AM,10802,5004,7.875,659dc503-14f2-4f20-9d89-4f71ea2612a4
4232936664,9.625,Casing,36,190,9/7/2010 12:00:00 AM,431,,12.25,659dc503-14f2-4f20-9d89-4f71ea2612a4
4232935879,4,Liner,48,150,,10710,0,5.5,6315fcb3-3e9f-4d08-987e-dc702ac71f87
4232935879,4,Liner,,150,,10710,0,5.5,6315fcb3-3e9f-4d08-987e-dc702ac71f87
4232935879,5.5,Casing,17,780,,10790,7150,8.75,6315fcb3-3e9f-4d08-987e-dc702ac71f87
4232935879,4,Liner,,150,,10710,0,5.5,6315fcb3-3e9f-4d08-987e-dc702ac71f87
4232936370,5.5,Casing,17,640,1/6/2010 12:00:00 AM,11160,5570,7.875,686dddee-439d-4f17-ac7d-fae2af57037c
4232936370,8.625,Casing,32,700,1/6/2010 12:00:00 AM,5526,2454,11,686dddee-439d-4f17-ac7d-fae2af57037c
4232936370,12.75,Casing,35,340,1/6/2010 12:00:00 AM,305,0,17.5,686dddee-439d-4f17-ac7d-fae2af57037c
4232936370,5.5,Casing,17,941,1/6/2010 12:00:00 AM,0,7700,7.875,686dddee-439d-4f17-ac7d-fae2af57037c
4232936103,5.5,Casing,17,2000,,10730,1934,7.875,4f6962c4-4a06-433e-ae97-00410202c5f4
4232936103,13.375,Casing,48,450,,305,,17.5,4f6962c4-4a06-433e-ae97-00410202c5f4
4232936103,8.625,Casing,32,1700,,5256,,11,4f6962c4-4a06-433e-ae97-00410202c5f4
4232936604,5.5,Casing,17,1600,12/18/2010 12:00:00 AM,10695,380,7.875,ef945094-0e78-47f9-a26a-05f794a431a4
4232936604,8.625,Casing,32,1500,12/18/2010 12:00:00 AM,5540,,11,ef945094-0e78-47f9-a26a-05f794a431a4
4232936604,13.375,Casing,48,450,12/18/2010 12:00:00 AM,311,,17.5,ef945094-0e78-47f9-a26a-05f794a431a4
4232936102,5.5,Casing,17,2000,,10720,1750,7.875,1242cd91-08bb-4186-9702-2d1f28755fa1
4232936102,13.375,Casing,48,450,,320,,17.5,1242cd91-08bb-4186-9702-2d1f28755fa1
4232936102,8.625,Casing,32,1600,,5225,,11,1242cd91-08bb-4186-9702-2d1f28755fa1
4232936677,9.625,Casing,36,260,10/10/2010 12:00:00 AM,450,,12.25,79367cac-36e0-44ff-8d0e-4c1a751d45b1
4232936677,5.5,Casing,17,960,10/10/2010 12:00:00 AM,11110,6000,7.875,79367cac-36e0-44ff-8d0e-4c1a751d45b1
4232935434,5.5,Casing,17,1300,,10650,2324,7.875,b748b6a4-c88f-4ee7-a62e-5ac193b4e3c6
