WellId,API,CompletionDate,Formation,UpperPerf,UpperPerfTVD,LowerPerf,LowerPerfTVD,IPOil,IPGas,IPWater
dd3a9c23-2601-4578-b8b5-f12f028e8469,4232936613,1/14/2011 12:00:00 AM,TREND AREA,8018,0,10467,0,270,100,23
bc026a06-e657-4df2-a16d-73e7d363560c,4232936618,9/3/2011 12:00:00 AM,TREND AREA,8300,0,10876,0,38,66,120
6807c74f-dda1-4791-bc2b-8d1d12c0f4d6,4232936600,3/6/2011 12:00:00 AM,TREND AREA,7607,0,10895,0,90,87,80
91cb88a0-88ae-44f9-a474-94b800e16362,4232936619,8/31/2010 12:00:00 AM,TREND AREA,7712,0,10297,0,69,35,140
74ad8a57-9522-43c2-9383-992b8376a46d,4232936617,9/21/2010 12:00:00 AM,TREND AREA,7730,0,10285,0,30,22,44
8db7e1c6-569b-4c7e-a60d-01c1f1976308,4232936623,7/6/2011 12:00:00 AM,TREND AREA,7014,0,10166,0,,,
8db7e1c6-569b-4c7e-a60d-01c1f1976308,4232936623,7/6/2011 12:00:00 AM,,7014,0,10166,0,37,18,75
053f6df9-c9b1-4d01-892c-1e704927006e,4232936625,3/8/2011 12:00:00 AM,TREND AREA,6988,0,10103,0,53,41,231
f3fe9a64-6b27-44a2-b88a-8cd865364f88,4232936626,1/21/2011 12:00:00 AM,TREND AREA,7011,0,10112,0,58,47,151
50aa9865-3943-4193-80ff-e987ffeffcb4,4232936624,8/27/2012 12:00:00 AM,TREND AREA,7338,0,10097,0,,,
50aa9865-3943-4193-80ff-e987ffeffcb4,4232936624,5/12/2011 12:00:00 AM,,0,0,0,0,,,
50aa9865-3943-4193-80ff-e987ffeffcb4,4232936624,1/19/2011 12:00:00 AM,TREND AREA,0,0,0,0,,,
50aa9865-3943-4193-80ff-e987ffeffcb4,4232936624,1/19/2011 12:00:00 AM,TREND AREA,7338,0,10097,0,51,45,296
50aa9865-3943-4193-80ff-e987ffeffcb4,4232936624,5/12/2011 12:00:00 AM,TREND AREA,0,0,0,0,,,
4222fad2-ad94-47de-aebf-043f5853986d,4232936633,9/22/2010 12:00:00 AM,CONSOLIDATED,7880,0,10100,0,139,137,17
9f2c64df-05fa-4d1d-ba35-284f23c9810f,4232936631,8/16/2010 12:00:00 AM,CONSOLIDATED,7914,0,10130,0,150,37,110
7091a384-cde0-4340-b87e-5ce93afb27af,4232936630,11/2/2010 12:00:00 AM,CONSOLIDATED,7912,0,10136,0,196,104,25
7091a384-cde0-4340-b87e-5ce93afb27af,4232936630,11/2/2010 12:00:00 AM,CONSOLIDATED,7912,0,10136,0,,,
4b0cef6d-9f6a-4ab7-aeec-5ee9d4b883a4,4232936629,10/24/2010 12:00:00 AM,CONSOLIDATED,7900,0,10076,0,142,89,132
4b0cef6d-9f6a-4ab7-aeec-5ee9d4b883a4,4232936629,10/24/2010 12:00:00 AM,CONSOLIDATED,7900,0,10076,0,,,
2bddb070-8d78-4e8c-9fae-b441312f41fe,4232936632,8/12/2010 12:00:00 AM,CONSOLIDATED,7894,0,9788,0,144,198,48
e3c6e5d7-a3d5-45f6-b035-0839a4c44c0e,4232936641,8/2/2010 12:00:00 AM,CONSOLIDATED,7948,0,10125,0,178,63,69
05b238bd-6e26-4284-991c-099e7c04bbd4,4232936635,4/12/2011 12:00:00 AM,CONSOLIDATED,7916,0,10150,0,132,88,161
706e6c83-20d2-452a-b92a-22cc6c1f80f3,4232936627,8/17/2011 12:00:00 AM,TREND AREA,8494,0,10474,0,84.2,81,125
b2357fe6-400d-4d86-bc85-2b8bbc26392c,4232936642,12/15/2010 12:00:00 AM,CONSOLIDATED,7986,0,10100,0,192,119,68
11c072d8-edcc-4128-9bf3-3618996385eb,4232936640,9/3/2010 12:00:00 AM,CONSOLIDATED,7982,0,10200,0,160,75,100
e16a33bb-36d4-4338-87d5-4187fb94584d,4232936636,4/13/2011 12:00:00 AM,CONSOLIDATED,7904,0,10074,0,182,91,83
d9c81107-1616-40ae-88ae-5b34164be8b7,4232936637,11/10/2010 12:00:00 AM,CONSOLIDATED,7913,0,10100,0,128,62,175
7317c994-5366-4135-8165-63b10155cbba,4232936644,8/31/2010 12:00:00 AM,CONSOLIDATED,7960,0,10159,0,128,80,167
fe3b3467-3c1f-4b6c-8e66-64f32abef4ac,4232936628,11/30/2012 12:00:00 AM,TREND AREA,8612,0,10346,0,,,
fe3b3467-3c1f-4b6c-8e66-64f32abef4ac,4232936628,12/13/2013 12:00:00 AM,TREND AREA,8612,0,10346,0,,,
fe3b3467-3c1f-4b6c-8e66-64f32abef4ac,4232936628,7/22/2011 12:00:00 AM,TREND AREA,8612,0,8748,0,80,80,159
63d390be-27f2-4830-82c4-738e8080b91b,4232936645,11/25/2010 12:00:00 AM,CONSOLIDATED,7956,0,10074,0,,,
63d390be-27f2-4830-82c4-738e8080b91b,4232936645,11/25/2010 12:00:00 AM,CONSOLIDATED,7956,0,10074,0,195,124,52
844f7533-dc74-41a0-b5e1-8885a7a5f944,4232936634,12/14/2010 12:00:00 AM,CONSOLIDATED,7892,0,10066,0,126,100,178
b7059b0a-1e69-40e5-92d5-baa5d60bbf26,4232936643,9/26/2010 12:00:00 AM,CONSOLIDATED,7958,0,10138,0,,,
b7059b0a-1e69-40e5-92d5-baa5d60bbf26,4232936643,9/26/2010 12:00:00 AM,CONSOLIDATED,7958,0,10138,0,200,123,154
67187b38-2a8d-40bd-bbd4-c79a62594ca3,4232936639,12/21/2010 12:00:00 AM,CONSOLIDATED,7982,0,10244,0,192,103,140
ce46726b-c56c-4c2a-a2d4-d583dd2459b0,4232936494,11/13/2010 12:00:00 AM,CONSOLIDATED,7940,0,10854,0,,,
1a66bfe7-4ba7-481a-800e-0d183bf901d7,4232936647,2/26/2011 12:00:00 AM,CONSOLIDATED,7900,0,10116,0,144,130,77
f19dd65e-c5c2-459d-9bad-a3990b14671b,4232936646,10/14/2010 12:00:00 AM,CONSOLIDATED,7916,0,10058,0,,,
f19dd65e-c5c2-459d-9bad-a3990b14671b,4232936646,10/14/2010 12:00:00 AM,CONSOLIDATED,7916,0,10058,0,152,98,145
0f8ba159-dea0-4c95-8323-0d0a9051d63a,4232936651,,,0,0,0,0,,,
16e3a2df-4ae4-4248-a71b-17957b2f22b1,4232936650,4/8/2011 12:00:00 AM,CONSOLIDATED,7906,0,10182,0,10,3,830
f6c9c17e-ac2c-4fb4-903d-67041933446a,4232936648,3/17/2011 12:00:00 AM,CONSOLIDATED,7914,0,10144,0,132,67,180
2500dea6-4c5e-42be-9531-8245391148df,4232936649,10/22/2010 12:00:00 AM,CONSOLIDATED,7948,0,10150,0,164,83,190
b9229799-a747-491f-88ce-8290713274e9,4232936656,11/9/2010 12:00:00 AM,CONSOLIDATED,7908,0,10188,0,120,92,105
fc2a5ddb-4b71-4451-a252-cb121fd41570,4232936660,8/27/2010 12:00:00 AM,TREND AREA,8265,0,10470,0,73,85,275
531e1e01-3617-48cb-aab9-e44043fc34db,4232936653,10/3/2010 12:00:00 AM,CONSOLIDATED,7936,0,10146,0,188,112,141
aac79b96-2cf4-43a6-8498-f56029923d48,4232936655,11/20/2010 12:00:00 AM,CONSOLIDATED,7894,0,10074,0,130,130,230
9c631258-b70f-4ff8-b1ae-347c60e96697,4232936541,5/19/2010 12:00:00 AM,TREND AREA,9004,0,10658,0,,,
f74a4ce1-d58b-4261-adb4-513608323c4b,4232935860,4/8/2008 12:00:00 AM,TREND AREA,8298,0,10664,0,,,
930be4dc-353f-4dbe-a5ac-7b0b0bb41f0f,4232936661,10/1/2010 12:00:00 AM,CONSOLIDATED,9010,0,10480,0,,,
4eefcfd7-6222-40e5-a342-f31f438798ec,4232936554,5/22/2010 12:00:00 AM,TREND AREA,8810,0,10670,0,,,
99c9bffb-a021-4799-939d-f3319718a150,4232935628,5/12/2008 12:00:00 AM,TREND AREA,8026,0,10670,0,,,
99c9bffb-a021-4799-939d-f3319718a150,4232935628,5/12/2008 12:00:00 AM,TREND AREA,8026,0,10670,0,,,
abc0b3b3-7b73-40dd-b088-5b29f49fc31e,4232936662,,,0,0,0,0,,,
4de018b3-00ea-4f2d-91bc-87f214a37609,4232936610,3/10/2015 12:00:00 AM,TREND AREA,0,0,0,0,,,
4de018b3-00ea-4f2d-91bc-87f214a37609,4232936610,8/4/2010 12:00:00 AM,TREND AREA,8500,0,10346,0,73,45,36
4de018b3-00ea-4f2d-91bc-87f214a37609,4232936610,6/23/2015 12:00:00 AM,TREND AREA,0,0,0,0,,,
4a05fe6e-bba4-45fe-a477-b8ed4424e6f3,4232936611,9/22/2010 12:00:00 AM,TREND AREA,8631,0,10380,0,55,47,40
9b756af8-6445-436f-99e1-f20952791b60,4232936663,,,0,0,0,0,,,
9ef5c82f-f1f1-45c6-86f5-00fda3ccdef2,4232936669,10/12/2010 12:00:00 AM,TREND AREA,7760,0,10536,0,71,40,334
4645c381-06a1-4c2a-8693-44356d6a8aaa,4232934821,5/10/2003 12:00:00 AM,TREND AREA,0,0,0,0,,,
4645c381-06a1-4c2a-8693-44356d6a8aaa,4232934821,5/9/2003 12:00:00 AM,TREND AREA,7661,0,10105,0,,,
32b334b4-353e-4572-80b4-6031798e3db6,4232936606,5/26/2011 12:00:00 AM,TREND AREA,8328,0,11084,0,166,143,255
