WellId,API,Supplier,Purpose,TradeName,IngredientName,CASNumber,PercentOfTotalFluid,IngredientMass
dd2cd6ef-e249-4695-95c2-e8c5409e33ff,4237139620,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,2-BUTOXYETHANOL  ,111-7-6--2,0.000109141,1.146
19173306-ba16-416c-9cfb-47ca16a9193d,4237139497,LIBERTY OILFIELD SERVICES,Sand,Crystalline Silica Quartz / US Silica,IRON OXIDE,1317-6-1--9,0.009305325,20832.9
d9f4fc99-6d26-4caa-8243-8d022f43604d,4237139521,,,,ALKYL PHENYL ETHOXYLATE,68412-5-4--4,0.005082896,9115
eb227087-f3a0-480f-a54a-4ab866e2b7df,4237139535,,Other Chemicals,,ETHYLENE GLYCOL,107-2-1--1,0,0
7ccd0fcb-06b7-4370-90b5-38014b42ba17,4237139501,,,,COPOLYMER,,0.011588,5217.429
dfa2ef8d-a798-42b2-8a8e-e10d900e0d60,4237139579,CHEMPLEX,GELLING AGENT,Plexgel 907L-EB,C-14,629-5-9--4,0.23559,1855.83
5bcfa4f1-7016-4c04-acb5-a891d8c15403,4237139581,,,,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.003040425,9516
eb227087-f3a0-480f-a54a-4ab866e2b7df,4237139535,LIBERTY OILFIELD SERVICES,Sand,Crystalline Silica Quartz / US Silica,CRYSTALLINE SILICA QUARTZ,1480-8-6--0,9.084049,2.117343E+07
5bcfa4f1-7016-4c04-acb5-a891d8c15403,4237139581,,,,SURFACTANT,68603-4-2--9,0.005603872,17539
10ccd82b-8d95-4d5b-b9b0-11d7b67e520b,4237138946,CHEMPLEX,Surfactant,WRS,AETHYL ALCOHOL,67-5-6--1,0.0100385,65.294
99eb975e-11e9-4c2f-87a7-8e10aa01e0dc,4237139450,,,,HEMICELLULOSE ENZYME,9012-5-4--8,0.0001154708,150
12dac83e-6b52-47a4-9947-a5914752728e,4237139552,,,,ALKYL PHENYL ETHOXYLATE,68412-5-4--4,0.004535222,8027
28bc6657-b868-49d8-9499-a9ca9727f643,4237139688,FLOTEK CHEMISTRY,Friction Reducer,StimLube Max,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,20,2258.332
f61d6bb2-95d5-47f2-82ba-f7a563c2cf4b,4237139656,CHEMPLEX,N/E Surfactant,NE116-Plexbreak 116,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,9.88435E-05,243.215
087dea65-bdd1-4c45-87e7-036f08389946,4237139403,HALLIBURTON,Defoamer,D-AIR 3000L,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
255cbc3c-1692-4236-9c77-0e2a4ee656da,4237139603,,,,AMMONIUM CHLORIDE,12125-0-2--9,0.0002961598,616.6455
8de9ed85-78ef-4501-92ec-83adff1d5172,4237139485,,,,POLOXYLATED FATTY AMINE SALT,61791-2-6--2,0.0004547999,794
dd2cd6ef-e249-4695-95c2-e8c5409e33ff,4237139620,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,SURFACTANT,9016-4-5--9,0.02742803,288.051
1ac3f2e5-473f-4cf5-a6ed-64954212bb7a,4237139551,FINORIC,Acid Corrosion Inhibitors,I-123,3-FENYLPROPENAL,104-5-5--2,4.012798E-05,110.8636
12dac83e-6b52-47a4-9947-a5914752728e,4237139552,ACE,Surfactant,MCS-376,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
023e4ac2-6386-40b4-828e-3236e0872278,4237139419,PROTECHNICS,Dianostics,Chemical Frac Tracer,WATER,773-1-8--2,0.002995272,392.637
863b72b1-503b-4df0-95c9-3c684a562347,4237139435,,,,AMMONIUM CHLORIDE,12125-0-2--9,0.003724464,3689
9ceea3a8-b118-40f6-a16c-debc069069f7,4237139475,,,,HYDROGEN PEROXIDE SOLUTION,7722-8-4--1,0.0002303765,233
12dac83e-6b52-47a4-9947-a5914752728e,4237139552,,,,CHLORINE COMPOUND,,0.00723152,12799
a65122bc-9830-4e59-a38a-5d79aa6c984d,4237139582,,,,NFIDB:LP-65 MC,,0,0
28bc6657-b868-49d8-9499-a9ca9727f643,4237139688,,,,POLYOXY-12-ETHANEDIYL ALPHA-4 NONYLPHENYL-OMEGA-HYDROXY- BRANCHED,127087-8-7--0,8.2E-05,167.5019
eab4b262-47ed-46d7-bca3-441a9a270839,4237139642,LIBERTY OILFIELD SERVICES,Proppant,Santrol RCS / Santrol,CRYSTALLINE SILICA QUARTZ,1480-8-6--0,0.8992095,1991148
21d0633b-5f5b-4b3f-8566-3609751f595e,4237139613,FINORIC,Acid Corrosion Inhibitors,I-123,ISOPROPYL ALCOHOL,,9.194038E-06,21.99675
22846f14-29f4-4107-bdb5-27d4e7ad8da4,4237139508,LIBERTY OILFIELD SERVICES,Sand,Crystalline Silica Quartz / US Silica,CRYSTALLINE SILICA QUARTZ,1480-8-6--0,0.7084931,1681447
167b05f7-3759-4b72-bd21-80b2734ffc60,4237139605,BJ SERVICES,Non-emulsifier,NE-35,MSDS AND NON-MSDS INGREDIENTS ARE LISTED BELOW THE GREEN LINE,,0.0004892355,1290.564
7ccd0fcb-06b7-4370-90b5-38014b42ba17,4237139501,C&J WELL SERVICES,Iron Control Additives,ICA-1,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,,
1e8f345f-7b30-434a-88e4-3ab32ea7de45,4237139663,C&J WELL SERVICES,Bulk Acid,HC-15,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
d9f4fc99-6d26-4caa-8243-8d022f43604d,4237139521,,,,C14_C_16 ALPHA OLEFINS,64743-0-2--8,0.0001363614,245
afda7e40-f2de-46db-b305-4262f43fc36b,4237139665,LIBERTY OILFIELD SERVICES,Iron Sequestering Agent,ICI-5L,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.0003815341,589.494
167b05f7-3759-4b72-bd21-80b2734ffc60,4237139605,,,,ETHANOL,68424-8-5--1,0.01391829,36715.32
c1e8734d-5c40-4c29-ba75-082f310c83ee,4237139514,LIBERTY OILFIELD SERVICES,Friction reduction,FRP-E3-8,PETROLEUM DISTILLATE,64742-4-7--8,0.02879059,63473.74
eab4b262-47ed-46d7-bca3-441a9a270839,4237139642,,Other Chemicals,,HEMICELLULOSE ENZYME,9012-5-4--8,0,0
bf9d3ca0-de17-494f-821c-38da3c683a56,4237139449,,,,METHYL OXIRANE POLYMER WITH OXIRANE,9003-1-1--6,9.072552E-06,9
635f86b0-7cf6-4abf-bdfd-da66a7412abd,4237139529,,,,CRYSTALLINE SILICA QUARTZ,7647-0-1--0,0.2976597,795420
22846f14-29f4-4107-bdb5-27d4e7ad8da4,4237139508,,Other Chemicals,,TAR BASES,68513-8-7--1,0,0
167b05f7-3759-4b72-bd21-80b2734ffc60,4237139605,,,,MERCAPTOETHANOL,60-2-4--2,0.009190423,24243.59
255cbc3c-1692-4236-9c77-0e2a4ee656da,4237139603,,,,HYDROTREATED PETOLEUM DISTILLATE,9003-0-6--9,0.02661436,55414.78
10ccd82b-8d95-4d5b-b9b0-11d7b67e520b,4237138946,CHEMPLEX,Surfactant,WRS,3-FENYLPROPENAL,104-5-5--2,0.02927897,190.44
583d9aed-7574-46c5-81ca-dd6da815338c,4237139626,ACE COMPLETIONS,Non and De-Emulsifiers,NE-227,1-HEXANOL 2-ETHYL- MANUF OF BY-PRODUCTS FROM DISTN RESIDUES,68609-6-8--7,0.002125127,4733.784
aed05b5a-4784-4bc1-8805-0cf2c6981391,4237139481,HALLIBURTON,Gelling Agent,WG-36 GELLING AGENT,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
b73e6817-69d2-47e6-95d8-6fe776e882ca,4237139553,,,,C14_C_16 ALPHA OLEFINS,64743-0-2--8,0.0001531903,245
863b72b1-503b-4df0-95c9-3c684a562347,4237139435,,,,HYDROGEN PEROXIDE SOLUTION,7722-8-4--1,0.0002685822,266
84533a70-28cb-466f-8d22-07869272eaa2,4237139492,,,,AMMONIUM COMPOUND,,0.01408083,7150
a65122bc-9830-4e59-a38a-5d79aa6c984d,4237139582,,,,ORGANIC AMINE,141-4-3--5,2.515832E-05,76
167b05f7-3759-4b72-bd21-80b2734ffc60,4237139605,,,,C14_C_16 ALPHA OLEFINS,64743-0-2--8,3.186844E-05,84.06636
f99a4b98-434a-4a89-9865-200ba74c7151,4237139666,,Other Chemicals,,BENTONE,1340-6-9--8,0,0
21d0633b-5f5b-4b3f-8566-3609751f595e,4237139613,ACE COMPLETIONS,Non and De-Emulsifiers,NE-227,POLYOXY-12-ETHANEDIYLA-HEXL-W-HYDROXY,31726-3-4--8,0.001944604,4652.469
a65122bc-9830-4e59-a38a-5d79aa6c984d,4237139582,HALLIBURTON,Solvent,Hydrochloric Acid,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
1ac3f2e5-473f-4cf5-a6ed-64954212bb7a,4237139551,FLOTEK CHEMISTRY,Surfactants,StimOil ENXA,TERPENE HYDROCARBON BY-PRODUCT,68956-5-6--9,0.01631372,45070.75
84533a70-28cb-466f-8d22-07869272eaa2,4237139492,HALLIBURTON,Biocide,MC B-8614,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
255cbc3c-1692-4236-9c77-0e2a4ee656da,4237139603,FTSI,Proppant,100 Mesh Sand,15 HCL,7732-1-8--5,0,0
10ccd82b-8d95-4d5b-b9b0-11d7b67e520b,4237138946,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,SODIUM HYROXIDE,1310-7-3--2,0,0
3515340c-4733-4836-a594-5d8a5d5aea3b,4237139588,,,,SORBITAN MONOOLEATE,,0.006544184,18296.77
7ccd0fcb-06b7-4370-90b5-38014b42ba17,4237139501,C&J WELL SERVICES,Cross-linkers,XL-20,MERCAPTOETHANOL,60-2-4--2,,
023e4ac2-6386-40b4-828e-3236e0872278,4237139419,FAIRMOUNT SANTROL,Proppant,4070-SuperLC,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,2.894904,379480
9ceea3a8-b118-40f6-a16c-debc069069f7,4237139475,,,,C10-C16 ETHOXYLATED ALCOHOLS,68002-9-7--1,0.0007592379,767
28bc6657-b868-49d8-9499-a9ca9727f643,4237139688,,,,DIPORPYLENE GLYCOL MONOMETHYL ETHER,34590-9-4--8,4.1E-05,83.75095
1e8f345f-7b30-434a-88e4-3ab32ea7de45,4237139663,FLOTEK CHEMISTRY,Friction Reducer,StimLube Max,CHRISTOBALITE,14464-4-6--1,0.3,6.933
8de9ed85-78ef-4501-92ec-83adff1d5172,4237139485,,,,AMINO ALKYL PHOSPHONIC ACID,7664-3-8--2,0.0007657706,1334
255cbc3c-1692-4236-9c77-0e2a4ee656da,4237139603,,,,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.001445131,3008.963
22846f14-29f4-4107-bdb5-27d4e7ad8da4,4237139508,,Other Chemicals,,ACETALDEHYDE,75-0-7--0,0,0
f61d6bb2-95d5-47f2-82ba-f7a563c2cf4b,4237139656,ACE COMPLETIONS,Liquid Gellant,LGW01-Liquid Gellant,SURFACTANT,68131-4-0--8,0.002974156,7318.231
4ea51839-6a19-429d-91b0-5623b7c81398,4237139650,SCHLUMBERGER,Water Friction Reducing Agent B528,B528,SDS AND NON-SDS COMPONENTS LISTED BELOW,,0,0
7ccd0fcb-06b7-4370-90b5-38014b42ba17,4237139501,OCCIDENTAL OIL AND GAS,Carrier Fluid,WATER,DIPORPYLENE GLYCOL MONOMETHYL ETHER,34590-9-4--8,,
afda7e40-f2de-46db-b305-4262f43fc36b,4237139665,,Other Chemicals,,2-PROPENOIC ACID POLYMER WITH ACRYLAMIDE SODIUM SALT,,0,0
bf9d3ca0-de17-494f-821c-38da3c683a56,4237139449,HALLIBURTON,Scale Inhibitor,LP-65,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
c1e8734d-5c40-4c29-ba75-082f310c83ee,4237139514,,Other Chemicals,,ALCOHOLSC1114-ISO-C13- RICH ETHOXYLATED,78330-2-1--9,0,0
1e8f345f-7b30-434a-88e4-3ab32ea7de45,4237139663,C&J WELL SERVICES,Gelling Agents,GA-7F,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
eb227087-f3a0-480f-a54a-4ab866e2b7df,4237139535,LIBERTY OILFIELD SERVICES,Scale Control,SCI-38,2-PROPENOIC ACID POLYMER WITH 25-FURANDIONE SODIUM SALT,,0.006620409,15431.08
eab4b262-47ed-46d7-bca3-441a9a270839,4237139642,LIBERTY OILFIELD SERVICES,Guar Slurry,LGA-3J,WHITE MINERAL OIL PETROLEUM,8042-4-7--5,0.04399417,97417.69
9ceea3a8-b118-40f6-a16c-debc069069f7,4237139475,HALLIBURTON,Surfactant,FDP-S1226-15,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
635f86b0-7cf6-4abf-bdfd-da66a7412abd,4237139529,,,,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.0004603861,1231
1ac3f2e5-473f-4cf5-a6ed-64954212bb7a,4237139551,ACE COMPLETIONS,Scale Inhibitors,SI-625,POTASSIUM HYDROXIDE KOH,1310-5-8--3,0.0005276439,1457.749
e1985840-69c1-4e1c-9c85-73b62aab86a4,4237139534,LIBERTY OILFIELD SERVICES,Scale Control,SCI-38,PHOSPHONIC ACID 16-HEXANEDIYLBISNITRILOBISMETHYLENETETRAKIS,,0.001110723,2615.111
167b05f7-3759-4b72-bd21-80b2734ffc60,4237139605,,,,ALKYL SULTAINE,108797-8-5--9,0.009190423,24243.59
a65122bc-9830-4e59-a38a-5d79aa6c984d,4237139582,,,,OXYALKYLATED FATTY ACID,68951-6-7--7,0.00146138,4370
5b72c48c-1126-4f2b-8b13-ca4192c363dd,4237139525,LISTED ABOVE,Listed Above,Ingredients,WATER,773-1-8--2,0.6505455,2335082
4ea51839-6a19-429d-91b0-5623b7c81398,4237139650,,,,ALCOHOLS C12-C14 ETHOXYLATED,6849-5-0--9,0,0
19173306-ba16-416c-9cfb-47ca16a9193d,4237139497,LIBERTY OILFIELD SERVICES,Sand,Crystalline Silica Quartz / US Silica,ALUMINUM OXIDE,90669-6-2--8,0.09305325,208329
a65122bc-9830-4e59-a38a-5d79aa6c984d,4237139582,,,,C10-C16 ETHOXYLATED ALCOHOLS,68002-9-7--1,0.0002914392,872
023e4ac2-6386-40b4-828e-3236e0872278,4237139419,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,ALCOHOLS C12-C14 ETHOXYLATED,68439-5-0--9,0.0009119003,119.537
7ccd0fcb-06b7-4370-90b5-38014b42ba17,4237139501,C&J WELL SERVICES,Bulk Acid,HC-15,DIPORPYLENE GLYCOL MONOMETHYL ETHER,34590-9-4--8,,
255cbc3c-1692-4236-9c77-0e2a4ee656da,4237139603,,,,N-OLEFINS,25264-9-3--1,4.817104E-05,100.2988
d9f4fc99-6d26-4caa-8243-8d022f43604d,4237139521,ACE,Surfactant,MCS-376,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
99eb975e-11e9-4c2f-87a7-8e10aa01e0dc,4237139450,OPERATOR,Base Fluid,Fresh Water,WATER,773-1-8--2,90.9379,1.18131E+08
fba61f8d-053e-4e75-ab1b-180b5304fcbc,4237139676,LIBERTY OILFIELD SERVICES,Corrosion Inhibitor,ACI-97,ISOPROPYL ALCOHOL,,3.93955E-05,97.894
a65122bc-9830-4e59-a38a-5d79aa6c984d,4237139582,,,,PHOSPHONIC ACID,6419-1-9--8,0.0003924501,1174
7ccd0fcb-06b7-4370-90b5-38014b42ba17,4237139501,,,,CARRIER / BASE FLUID - WATER,68966-3-6--9,0.001389,625.3891
e07560e6-431d-4e89-b278-531b92d05681,4237139583,,,,AMMONIUM CHLORIDE,12125-0-2--9,1.974541E-05,60
b01a6ad3-aeba-422b-8bb4-a3474a608d7c,4237139639,,Other Chemicals,,BENTONE,1340-6-9--8,0,0
afda7e40-f2de-46db-b305-4262f43fc36b,4237139665,LIBERTY OILFIELD SERVICES,Friction reduction,FRP-2S,PETROLEUM DISTILLATE,64742-4-7--8,0.01358143,20984.15
21d0633b-5f5b-4b3f-8566-3609751f595e,4237139613,SNF,Friction Reducers,FR900,PETROLEUM DISTILLATE,64742-4-7--8,2.933378E-05,70.1811
5bcfa4f1-7016-4c04-acb5-a891d8c15403,4237139581,,,,SODIUM CARBONITE,497-1-9--8,0.000700484,2193
fba61f8d-053e-4e75-ab1b-180b5304fcbc,4237139676,LIBERTY OILFIELD SERVICES,Proppant,Santrol RCS / Santrol,,14808-6-0--7,0.01896971,47138
5bcfa4f1-7016-4c04-acb5-a891d8c15403,4237139581,HALLIBURTON,Solvent,Hydrochloric Acid,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
af525099-0373-4daf-bcd5-421f52cf8731,4237139528,,,,CHRISTOBALITE,14464-4-6--1,9.626449,1.84514E+07
5b72c48c-1126-4f2b-8b13-ca4192c363dd,4237139525,HALLIBURTON,Proppant,"SAND-COMMON WHITE-100 MESH, SSA-2, BULK (100003676)",2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
30b53b99-c411-4ccd-9e8c-1c12a1abe7a7,4237139602,,,,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.001492943,3084.861
af525099-0373-4daf-bcd5-421f52cf8731,4237139528,,,,PETROLEUM DISTILLATE,64742-4-7--8,0.0329652,63186
30b53b99-c411-4ccd-9e8c-1c12a1abe7a7,4237139602,FTSI,Acid Corrosion Inhibitor,CI-150,15 HCL,7732-1-8--5,0,0
4ea51839-6a19-429d-91b0-5623b7c81398,4237139650,,,,ALCOHOLS C12-C14 ETHOXYLATED,6849-5-0--9,0,0
dd2cd6ef-e249-4695-95c2-e8c5409e33ff,4237139620,COMPANY SUPPLIED,Carrier/Base Fluid,WATER,WATER,773-1-8--2,91.41195,960015.8
087dea65-bdd1-4c45-87e7-036f08389946,4237139403,,,,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.03352045,52656
023e4ac2-6386-40b4-828e-3236e0872278,4237139419,COMPANY 2,Acidizing,Hydrochloric Acid,WATER,773-1-8--2,5.002767,655790.3
eb227087-f3a0-480f-a54a-4ab866e2b7df,4237139535,LIBERTY OILFIELD SERVICES,Friction reduction,FRP-E3-8,ALCOHOLS C12-C16ETHOXYLATED PROPOXYLATED,68213-2-4--1,0.002886251,6727.378
023e4ac2-6386-40b4-828e-3236e0872278,4237139419,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,12-DIHYDROXYPROPANE,57-5-5--6,0.004804821,645.202
eb227087-f3a0-480f-a54a-4ab866e2b7df,4237139535,LIBERTY OILFIELD SERVICES,Corrosion Inhibitor,ACI-97,MERCAPTOETHANOL,60-2-4--2,0.0002471515,576.069
12dac83e-6b52-47a4-9947-a5914752728e,4237139552,,,,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.001155657,2046
8de9ed85-78ef-4501-92ec-83adff1d5172,4237139485,,,,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.001531541,2668
28bc6657-b868-49d8-9499-a9ca9727f643,4237139688,,,,ALCOHOLSC1114-ISO-C13- RICH ETHOXYLATED,78330-2-1--9,0.006558,13396.07
d9f4fc99-6d26-4caa-8243-8d022f43604d,4237139521,,,,SODIUM PERBORATE TETRAHYDRATE,13517-2-0--9,0.005121985,9185
dfa2ef8d-a798-42b2-8a8e-e10d900e0d60,4237139579,CHEMPLEX,GELLING AGENT,Plexgel 907L-EB,WATER,773-1-8--2,0.00471,37.10241
fba61f8d-053e-4e75-ab1b-180b5304fcbc,4237139676,LIBERTY OILFIELD SERVICES,Iron Sequestering Agent,ICI-5L,OXYALKYLATED FATTY ACID,68951-6-7--7,0.0005194079,1290.682
99eb975e-11e9-4c2f-87a7-8e10aa01e0dc,4237139450,HALLIBURTON,Diverter,AccessFrac LT material,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
12dac83e-6b52-47a4-9947-a5914752728e,4237139552,HALLIBURTON,Proppant,"SAND-PREMIUM WHITE-40/70, BULK",2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
eb227087-f3a0-480f-a54a-4ab866e2b7df,4237139535,LIBERTY OILFIELD SERVICES,Sand,Crystalline Silica Quartz / US Silica,TIO,13463-6-7--7,0.009093142,21194.62
5b72c48c-1126-4f2b-8b13-ca4192c363dd,4237139525,,,,OXYALKYLATE,,0.0008295557,2978
5b72c48c-1126-4f2b-8b13-ca4192c363dd,4237139525,HALLIBURTON,Additive,BioVert,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
e07560e6-431d-4e89-b278-531b92d05681,4237139583,HALLIBURTON,Additive,FE-2A,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
5bcfa4f1-7016-4c04-acb5-a891d8c15403,4237139581,,,,POLYOXY-12-ETHANEDIYL,9043-3-0--5,0.00350242,10962
4ea51839-6a19-429d-91b0-5623b7c81398,4237139650,,,,HEMICELLULOSE ENZYME,9012-5-4--8,0.0008,1615.268
28bc6657-b868-49d8-9499-a9ca9727f643,4237139688,,,,WATER,773-1-8--2,0.04808,98213.32
3515340c-4733-4836-a594-5d8a5d5aea3b,4237139588,,,,CRYSTALLINE SILICA QUARTZ,7647-0-1--0,0.07216591,201767.4
fba61f8d-053e-4e75-ab1b-180b5304fcbc,4237139676,LIBERTY OILFIELD SERVICES,Scale Control,SCI-38,PHOSPHONIC ACID [[PHOSPHONOMETHYLIMINO]BIS[21-ETHANEDIYLNITRILOBISMETHYLENE]]TETRAKIS,,0.005445531,13531.65
84533a70-28cb-466f-8d22-07869272eaa2,4237139492,,,,ALCOHOLS ETHOXYLATED C9-11,68439-4-6--3,0.02408506,12230
1e8f345f-7b30-434a-88e4-3ab32ea7de45,4237139663,C&J WELL SERVICES,Friction Reducer,RCKSLIQ XTR,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
023e4ac2-6386-40b4-828e-3236e0872278,4237139419,COMPANY 2,Acidizing,Hydrochloric Acid,CRYSTALLINE SILICA QUARTZ,7647-0-1--0,0.537932,70515.09
1e8f345f-7b30-434a-88e4-3ab32ea7de45,4237139663,,,,,14808-6-0--7,0.002671,5717.266
aed05b5a-4784-4bc1-8805-0cf2c6981391,4237139481,HALLIBURTON,Scale Preventer,Scalechek(R) SCP-2 Scale Inhibitor,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
fba61f8d-053e-4e75-ab1b-180b5304fcbc,4237139676,LIBERTY OILFIELD SERVICES,Guar Slurry,LGA-3J,WHITE MINERAL OIL PETROLEUM,8042-4-7--5,0.0538398,133787
01e02172-b587-41da-8a6b-530cc6a65135,4237139562,,,,BUTENE HOMOPOLYMER,9003-2-9--6,0.001047211,2239.076
30b53b99-c411-4ccd-9e8c-1c12a1abe7a7,4237139602,,,,N-OLEFINS,25264-9-3--1,4.976478E-05,102.8287
635f86b0-7cf6-4abf-bdfd-da66a7412abd,4237139529,,,,ETHOXYLATED FATTY ACID ESTER,,0.0009405194,2514
dd2cd6ef-e249-4695-95c2-e8c5409e33ff,4237139620,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,C-14,629-5-9--4,0,0
aed05b5a-4784-4bc1-8805-0cf2c6981391,4237139481,,,,ETHANOL 2-AMINO- 1-ACETATE 1:1,54300-2-4--2,0.0002649117,458
583d9aed-7574-46c5-81ca-dd6da815338c,4237139626,,Friction Reducers,RCKSLIQ XTR,PETROLEUM DISTILLATE,64742-4-7--8,0.002605797,5804.49
b01a6ad3-aeba-422b-8bb4-a3474a608d7c,4237139639,LIBERTY OILFIELD SERVICES,Iron Sequestering Agent,ICI-5L,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.0004612564,856.318
635f86b0-7cf6-4abf-bdfd-da66a7412abd,4237139529,HALLIBURTON,Surfactant,FDP-S1226-15,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
635f86b0-7cf6-4abf-bdfd-da66a7412abd,4237139529,,,,PHOSPHONIC ACID,6419-1-9--8,0.0002301931,616
01e02172-b587-41da-8a6b-530cc6a65135,4237139562,,,,MERCAPTOETHANOL,60-2-4--2,8.441787E-05,180.4967
3515340c-4733-4836-a594-5d8a5d5aea3b,4237139588,BJ SERVICES,Acidizing,"HCl, 10.1 - 15",MSDS AND NON-MSDS INGREDIENTS ARE LISTED BELOW THE GREEN LINE,,0.4811061,1345116
9ceea3a8-b118-40f6-a16c-debc069069f7,4237139475,,,,CHRISTOBALITE,14464-4-6--1,9.096045,9188261
af525099-0373-4daf-bcd5-421f52cf8731,4237139528,,,,DIMETHYL FORMAMIDE,104-7-6--7,0.01123899,21543
22846f14-29f4-4107-bdb5-27d4e7ad8da4,4237139508,WST,Biocide,Aqucar 714,WATER,773-1-8--2,0.0001600919,379.942
b01a6ad3-aeba-422b-8bb4-a3474a608d7c,4237139639,LIBERTY OILFIELD SERVICES,Friction reduction,FRP-2S,PETROLEUM DISTILLATE,64742-4-7--8,0.01644254,30525.4
30b53b99-c411-4ccd-9e8c-1c12a1abe7a7,4237139602,FTSI,Acid,10.1%-15.0% HCL,15 HCL,7732-1-8--5,0,0
12dac83e-6b52-47a4-9947-a5914752728e,4237139552,HALLIBURTON,Gelling Agent,WG-36 GELLING AGENT,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
7ccd0fcb-06b7-4370-90b5-38014b42ba17,4237139501,C&J WELL SERVICES,Acid Corrosion Inhibitors,CI-3,MERCAPTOETHANOL,60-2-4--2,,
b1f5c0d8-8a46-406a-a380-bb0045b9213b,4237139625,,Other Chemicals,,ACETALDEHYDE,75-0-7--0,0,0
a65122bc-9830-4e59-a38a-5d79aa6c984d,4237139582,,,,CHRISTOBALITE,14464-4-6--1,8.39633,2.51054E+07
5bcfa4f1-7016-4c04-acb5-a891d8c15403,4237139581,,,,CHRISTOBALITE,14464-4-6--1,8.074007,2.526896E+07
e07560e6-431d-4e89-b278-531b92d05681,4237139583,,,,DIMETHYL FORMAMIDE,104-7-6--7,0.001202761,3637
eb227087-f3a0-480f-a54a-4ab866e2b7df,4237139535,,Other Chemicals,,TAR BASES,68513-8-7--1,0,0
c1e8734d-5c40-4c29-ba75-082f310c83ee,4237139514,LIBERTY OILFIELD SERVICES,Proppant,Santrol RCS / Santrol,CRYSTALLINE SILICA QUARTZ,1480-8-6--0,0.9465582,2086848
b1f5c0d8-8a46-406a-a380-bb0045b9213b,4237139625,,Other Chemicals,,WATER,773-1-8--2,0,0
af525099-0373-4daf-bcd5-421f52cf8731,4237139528,NALCO,Biocide,BIOC16779A,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0,0
e1985840-69c1-4e1c-9c85-73b62aab86a4,4237139534,LIBERTY OILFIELD SERVICES,Scale Control,SCI-38,2-PROPENOIC ACID POLYMER WITH 25-FURANDIONE SODIUM SALT,,0.006664335,15690.67
80cc0e70-c967-4276-ab85-52e7dc4cd6fb,4237139533,WST,Biocide,Aqucar 714,WATER,773-1-8--2,0.00207225,3820.922
