API,Comments,LowerPerf,PerfDate,Reservoir,UpperPerf,WellId
4232940225,,13610,,,13130,4511e8f0-01a1-4a7b-afa2-1b30e39a4338
4232940829,,17034,,,9952,39e7b806-edc2-44f9-b7a6-7bc6281103ca
4232940347,,19052,,WOLFCAMP C,9334,53583413-d3a3-42ff-9bb3-fec9b0e286ec
4232941071,,14437,,,9403,76a9df09-c5d7-44db-9ac4-1225a97c85fb
4232941895,,19104,,,9240,99587023-3988-4b07-bf55-a3d44cf5dd03
4232940499,,11375,,WOLFCAMP A,8936,c77a21b6-d767-4021-ba4f-37e772e0e746
4232941303,,20426,,,10144,435c2214-d7c6-4c91-b491-16d52caf0e48
4232941124,,17498,,,9891,eccfdbfa-82ba-4597-9029-13090e3913e1
4232940851,,16610,,,9950,639d7795-c290-4004-adc3-0256306c8f6a
4232940469,,17435,,,9016,78e1beac-0d38-4ca9-8d83-f0c86787c37a
4232941325,,19898,,WOLFCAMP B,9744,195dda5c-9aa9-4506-962c-889b1d12b5b3
4232941204,,15659,,WOLFCAMP A,9477,dc43ad1e-d5e5-468a-b853-913f189c4f49
4232942059,,19969,,,9316,21ddf7d5-73d9-4bf3-a66d-c259a4bb00ff
4232940573,,19344,,WOLFCAMP A,9656,773d4c12-e0f6-4871-80fd-a95978c85365
4232940909,,19284,,WOLFCAMP C,9714,29235cac-85f1-4d39-81a2-5c2bcb8b149f
4232941206,,15402,,,9254,013d0ba6-05ca-4e32-a813-5564159bd0b8
4232935705,,10821,,LOWER SPRABERRY,8278,d36fa0b8-8128-4478-af80-f4112947ec8b
4232935705,,10553,,LOWER SPRABERRY,8278,d36fa0b8-8128-4478-af80-f4112947ec8b
4232940933,,18478,,,8942,dad2e9d0-7000-4eab-b531-6d69337b02cf
4232941389,,17391,,WOLFCAMP B,9770,243c8aa3-64b3-4461-b3c6-fcd2c1423e48
4232939574,,20394,,,9980,90955265-f504-4b99-a761-d1d444c93131
4232941346,,19645,,WOLFCAMP B,9623,2baf9edf-1c69-4d76-9739-a16f55a6c73a
4232940669,,18290,,,9724,b13c37bc-4a87-4201-9dc9-91114f197d0b
4232940982,,18602,,,8950,5826e388-ddd4-4dfe-a92a-0be6d2d8a122
4232941146,,16967,,WOLFCAMP C,10124,701ba251-c09c-493a-9d8b-c5fffa1addb5
4232940524,,20183,,,9935,ac792d0a-cbf3-4824-bf5a-d1841aa084ab
4232940690,,14643,,,9738,6f175358-6975-4dc9-af2b-7be66dd5200c
4232941431,,17646,,,9776,0a661aec-3798-46d7-ac9c-2fc6563f2e92
4232941254,,19416,,,9512,4f02c057-99fd-4d29-8f27-4f08ff6713ec
4232941022,,16910,,,9489,31898450-af97-4b27-877c-55338fdd780e
4232942093,,21493,,,11188,6d48ce81-6ce8-4614-be63-c2749a9b48db
4232941477,,17950,,,9572,0abb6a9e-7fc6-4124-8140-017918361660
4232941315,,20142,,WOLFCAMP A,9099,263aa04b-8d85-4086-8f7b-4cc338261d57
4232939626,,11792,,UPPER SPRABERRY,7805,a1699fb0-8757-451f-b3be-791851aa79e8
4232941364,,17480,,LOWER SPRABERRY,8178,27ae5a6e-06ad-4115-9a10-997b69ec9dd0
4232941526,,14771,,DEAN,9210,90d3c0f7-f0fb-4045-abee-0872614a5482
4232941143,,11220,,WOLFCAMP A,8604,e5c123da-d7af-43a0-b17c-59f7d94c4855
4232940787,,18859,,WOLFCAMP A,9061,f8ccc740-7d50-4ca4-a6e0-4be0ea6ba5d6
4232935562,,9844,,UPPER SPRABERRY,7595,3bd95eca-10c5-429d-8215-d791b647cd14
4232940276,,11352,,WOLFCAMP A,8654,20192a0a-73de-40d4-9797-e281447a61c6
4232935562,,10824,,,7595,3bd95eca-10c5-429d-8215-d791b647cd14
4232941445,,14093,,,9611,57e423a3-bc8c-44b0-a295-ca0345148aa6
4232941596,,17237,,,9583,13373814-74f0-4edf-a8ba-1afa746701d7
4232940803,,17972,,,10220,fe44b8ea-83d3-4282-a98b-3e305084a4dc
4232935089,,10978,,,8129,1ba6ea2f-4fd7-476c-a051-6c117135df8f
4232941586,,16188,,,9570,d79535a5-fed6-4092-8e2f-fe6787e6a6ad
4232935641,,10305,,LOWER SPRABERRY,8704,59da48c6-89c7-4cf4-94ae-b824a28dec7c
4232941475,,17977,,,9599,7f266551-c01a-49f5-af40-1896a109fe4f
4232940878,,16801,,,9593,25641d64-92b4-469a-8724-300521a307ca
4232940263,,11202,,WOLFCAMP A,8524,cacc298f-45be-4241-8c9c-db82ad40b889
4232941643,,19724,,,9916,995921bf-e9d4-40a5-b2c8-03b7e61fbb7e
4232935641,,10994,,,8704,59da48c6-89c7-4cf4-94ae-b824a28dec7c
4232940936,,18123,,,10345,a1a4a0cd-94f4-4424-9465-5f0fc935066e
4232941510,,16322,,,8949,f4bd8fc8-0639-484d-b13f-7c6293f1b923
4232940975,,10570,,WOLFCAMP D,9770,cbccdfe0-f739-49db-92da-5ab67e266ffa
4232941433,,16947,,WOLFCAMP B,9818,95a7d8af-2652-4a32-ae41-32043d689114
4232939669,,11000,,UPPER SPRABERRY,8231,30bb06cd-dbbd-4b0a-8fdf-677ea656739d
4232940975,,11233,,,10670,cbccdfe0-f739-49db-92da-5ab67e266ffa
4232940975,,9532,,WOLFCAMP A,8381,cbccdfe0-f739-49db-92da-5ab67e266ffa
4232939398,,8505,,LOWER SPRABERRY,8505,85cee770-3c8a-4e09-aeab-a65ab7c443e6
4232941709,,19539,,,9738,1974f1d6-cece-4f0b-8c91-9418e0feb7ec
4232939825,,17857,,,10183,9424117e-2946-4797-bb9b-eb9a257de772
4232941004,,17047,,,9285,cb2031bf-fc73-4796-a9e4-aba3f9337102
4232941554,,19752,,,9278,412fcba9-a9f7-41c7-b653-cb0a8d2a42aa
4232939398,,8760,,DEAN,8760,85cee770-3c8a-4e09-aeab-a65ab7c443e6
4232940988,,19545,,WOLFCAMP B,9787,5e56c643-a961-4349-ad1f-abb67d45168f
4232941039,,20365,,,8994,0a4aef4e-232a-4d6a-99f3-c255cb8a2db1
4232939398,,18460,,,10325,85cee770-3c8a-4e09-aeab-a65ab7c443e6
4232941093,,16423,,WOLFCAMP C,9843,5a4f80e9-39f7-4667-8334-e85e0785dba5
4232941177,,19975,,WOLFCAMP B,9621,c9a0488f-3c75-4a65-9a06-a6421b915e03
4232940917,,19609,,,9792,e5df139d-dc7b-4d85-8deb-ed6ae7da8f9d
4232941612,,18738,,,9443,57722430-6118-414c-83a3-a61100059844
4232938098,,11140,,UPPER SPRABERRY,8180,d11e241f-91c8-45e6-b5f2-d2ce58b15704
4232940306,,10913,,,10745,3059cfbc-f890-439a-9127-594f92d2dfc1
4232940306,,9960,,WOLFCAMP D,9800,3059cfbc-f890-439a-9127-594f92d2dfc1
4232939804,,17130,,,9342,70d22638-40ad-44a8-b3f5-d31a70e47c42
4232941656,,17446,,,9825,62cfd2d5-ba68-48c3-a6b2-85365271d408
4232941560,,18821,,,9639,48416381-290b-40d2-a74a-35c07057d4fd
4232939973,,9152,,LOWER SPRABERRY,8326,372390c3-456d-491e-a521-1c988f4e6d26
4232940306,,10640,,,10476,3059cfbc-f890-439a-9127-594f92d2dfc1
4232939973,,11375,,,10745,372390c3-456d-491e-a521-1c988f4e6d26
4232940306,,9205,,WOLFCAMP B,9058,3059cfbc-f890-439a-9127-594f92d2dfc1
4232941855,,16391,,,8885,cea7507f-5369-4ee2-b1d2-4cc12c0caab5
4232939973,,10650,,WOLFCAMP B,9770,372390c3-456d-491e-a521-1c988f4e6d26
4232940306,,8965,,WOLFCAMP A,8945,3059cfbc-f890-439a-9127-594f92d2dfc1
4232941639,,17034,,,9531,f3024c18-b679-4097-9a82-57716e531677
4232941032,,5400,,,3975,a451e6e0-4f43-4259-84b1-7af94c71adb5
4232939973,,9540,,WOLFCAMP A,9520,372390c3-456d-491e-a521-1c988f4e6d26
4232940306,,9677,,WOLFCAMP C,9506,3059cfbc-f890-439a-9127-594f92d2dfc1
4232942036,,19290,,,8940,88cbfe76-e18b-4559-8f1b-da8f757464be
4232940306,,9405,,WOLFCAMP C,9260,3059cfbc-f890-439a-9127-594f92d2dfc1
4232940306,,11430,,,11410,3059cfbc-f890-439a-9127-594f92d2dfc1
4232940306,,10405,,,10300,3059cfbc-f890-439a-9127-594f92d2dfc1
4232933644,,9902,,WOLFCAMP A,9312,f4a959d4-788c-4fd8-9e3d-df30079f10d0
4232941161,,20108,,WOLFCAMP C,10026,5dd7e766-25c4-4a13-9620-56d8ea26c1be
4232940122,,19059,,,9356,a292dab5-5488-4db2-acc6-f615b1365aba
4232934780,,15810,,,13210,b81dc16f-bd28-46a6-b795-7c88e560f2c7
4232940306,,11255,,,11132,3059cfbc-f890-439a-9127-594f92d2dfc1
4232933644,,9902,,WOLFCAMP A,9312,f4a959d4-788c-4fd8-9e3d-df30079f10d0
4232940071,,17442,,,9818,9eefad3c-d9a6-4ae2-9d3e-fd8fda979010
4232934780,,10505,,UPPER SPRABERRY,7615,b81dc16f-bd28-46a6-b795-7c88e560f2c7
4232940306,,10198,,WOLFCAMP D,10070,3059cfbc-f890-439a-9127-594f92d2dfc1
4232933644,,9852,,WOLFCAMP B,9356,f4a959d4-788c-4fd8-9e3d-df30079f10d0
4232940306,,11430,,,8945,3059cfbc-f890-439a-9127-594f92d2dfc1
4232941260,,11460,,WOLFCAMP C,9730,7332a51d-239f-4b29-b83b-f51daf030204
4232934780,,10656,,UPPER SPRABERRY,7615,b81dc16f-bd28-46a6-b795-7c88e560f2c7
4232933644,,9902,,WOLFCAMP C,9312,f4a959d4-788c-4fd8-9e3d-df30079f10d0
4232940200,,17050,,,9726,a01380bd-9730-48b2-a989-040c61893f9a
4232933644,,9852,,WOLFCAMP B,9356,f4a959d4-788c-4fd8-9e3d-df30079f10d0
4232941200,,15414,,,9163,9210fccd-8cbb-47bc-a05d-d3347c7cc60a
4232940270,,17284,,,9414,2703e6c8-0a82-469f-834e-5172d0f6f4f0
4232933644,,9331,,WOLFCAMP A,9312,f4a959d4-788c-4fd8-9e3d-df30079f10d0
4232941244,,19735,,WOLFCAMP A,9250,dec7332d-9d60-4931-acd7-6c5afb7a0f6e
4232933644,,10269,,UPPER SPRABERRY,7855,f4a959d4-788c-4fd8-9e3d-df30079f10d0
4232940265,,15941,,,9243,ac157c55-2e6c-469c-979a-d6afa21a9401
4232937938,,11185,,LOWER SPRABERRY,8274,bc58a458-2ed0-496b-84b6-1378d0298d34
4232941324,,18500,,,9514,cc2fb69c-4e2e-45c4-8f05-b82e99f15535
4232941258,,21063,,,9823,aee59ca6-e0b2-4b94-a82d-d8754a0b71fc
4232937026,,10386,,WOLFCAMP D,8474,8d5247e2-6fae-489a-a81e-cff44e055cc9
4232941251,,19365,,,9642,410ff36b-8b4c-4545-a33c-6dd96a46a3d1
4232937026,,11125,,LOWER SPRABERRY,8474,8d5247e2-6fae-489a-a81e-cff44e055cc9
4232940701,,18268,,,10555,38864a9b-1439-40e6-b7f6-c3001cdebd5e
4232941464,,18129,,,10425,b5fe66fc-59b2-471b-a1ae-962c9e72ac3e
4232941976,,2151,,,1520,afe8de90-585f-444d-be4a-5645fffad968
4232941371,,19496,,WOLFCAMP B,9660,40a49bdf-38a9-4b9e-93bc-4e1bb67dd325
4232935197,,10494,,LOWER SPRABERRY,8328,c84428ee-ff15-4f91-835a-5449c7aafb4d
4232941511,,11410,,,11279,9b09d306-91bf-406e-9665-3cfa69e8f6d9
4232941899,,16554,,,9804,aeb2bdb0-5e47-45d0-9fd0-3bb3df50fce8
4232941511,,11108,,,10909,9b09d306-91bf-406e-9665-3cfa69e8f6d9
4232935806,,10965,,UPPER SPRABERRY,8179,02ed4fa5-94d6-4187-ac8d-22bfcb108f7d
4232941378,,14686,,WOLFCAMP B,9705,8b3b682d-5cb0-4ad6-9540-5e2f19b03d27
4232941223,,11339,,UPPER SPRABERRY,8084,6ef23658-f1ed-46b8-adc8-3f3fa01ea1e4
4232942094,,14859,,,10427,16755abc-b270-4b08-b2ab-128429cf0621
4232941511,,11505,,,11495,9b09d306-91bf-406e-9665-3cfa69e8f6d9
4232941454,,18008,,,10417,dd8ec04a-e48e-4354-8281-a66382c1dffd
4232941223,,11048,,,10625,6ef23658-f1ed-46b8-adc8-3f3fa01ea1e4
4232934490,,10385,,WOLFCAMP D,7621,84c7067e-86b5-490b-afc1-dcf6c6f122e0
4232941223,,10491,,UPPER SPRABERRY,8084,6ef23658-f1ed-46b8-adc8-3f3fa01ea1e4
4232941474,,17915,,,9537,3c02bb49-9ef5-4260-b999-641adb2da95e
4232934490,,10770,,,7621,84c7067e-86b5-490b-afc1-dcf6c6f122e0
4232941223,,11339,,,11329,6ef23658-f1ed-46b8-adc8-3f3fa01ea1e4
4232941500,,17940,,,10518,88fa6496-999e-4898-855a-d91c96076428
4232941529,,16970,,,14128,0e4dcd2a-20ba-42ff-a2ae-de9a1b5a64a4
4232935695,,10198,,UPPER SPRABERRY,7049,628ceeac-4e38-43ee-ae16-7cef4971a21e
4232941518,,19212,,,9524,ca7e70be-ac22-48fe-a847-4b8e358fd586
4232941326,,20658,,WOLFCAMP D,10378,641d0780-bd7f-4174-8b65-e477649b35aa
4232941536,,19748,,,9302,c51f13ba-9608-4f94-8e4a-b7e4bd08b2dd
4232941381,,1220,,,713,ac4dfd52-f479-44d8-8df5-a012c63777fa
4232941591,,17136,,,9928,0db2e28a-f6bb-4137-9c7a-cb426e996fef
4232935695,,10678,,UPPER SPRABERRY,7049,628ceeac-4e38-43ee-ae16-7cef4971a21e
4232941783,,18432,,,8708,b009653d-759a-4cec-a250-90ede73f8d12
4232941384,,14672,,,9830,143f3b20-3949-4d57-b1ef-b2472d512418
4232941520,,16633,,,8979,b5886c15-5142-4d8b-87fb-8867faffb900
4232934390,,10513,,WOLFCAMP D,7739,54472a52-feac-4850-ae44-1f6c117e3502
4232941635,,16906,,,9435,c07a8d39-eef9-480c-8a24-18394cbc2a94
4232941460,,17303,,,9613,87ebb68d-2427-4130-af7e-15d0b01aa234
4232934390,,10836,,,7739,54472a52-feac-4850-ae44-1f6c117e3502
4232935069,,10539,,UPPER SPRABERRY,8051,b113cb90-1213-40af-9475-ed2f373816f5
4232941299,,20976,,WOLFCAMP C,9718,6c174cef-fe1d-49cf-a880-14ddb693f861
4232941498,,17081,,,8546,9c41dbb3-7b7f-4ca5-bc01-0f1b143417a0
4232935773,,10925,,WOLFCAMP B,9788,b1c6f122-7923-4282-bc62-a79a0c39e965
4232939988,,16207,,WOLFCAMP C,9082,f286aba1-ba4c-4c3f-902e-bb62f598dbf8
4232941789,,20195,,,9810,bb2f258c-76be-4613-a2a8-c120adaf44ef
4232941527,,14493,,DEAN,9096,c8b8877a-012c-4822-95c9-2186efb071e0
4232935069,,10915,,,8051,b113cb90-1213-40af-9475-ed2f373816f5
4232935773,,9644,,WOLFCAMP B,9638,b1c6f122-7923-4282-bc62-a79a0c39e965
4232941537,,19564,,,9187,4c007d30-218c-4785-ad69-8ccce352fcc8
4232935773,,10925,,WOLFCAMP B,9788,b1c6f122-7923-4282-bc62-a79a0c39e965
4232935652,,10514,,UPPER SPRABERRY,7597,fd7b6304-da0d-4d4a-b6b6-258e53a87f49
4232935468,,10520,,UPPER SPRABERRY,8001,17028c37-932e-414d-81a4-bd7c3c28a3e2
4232935773,,9524,,WOLFCAMP A,9518,b1c6f122-7923-4282-bc62-a79a0c39e965
4232940983,,20032,,WOLFCAMP C,9975,438a04db-ccde-4bf1-970e-0e9397410865
4232940704,,17641,,WOLFCAMP C,9959,d24cbd9d-6d45-4a2c-ae54-3a6c6e61ad06
4232935652,,10899,,UPPER SPRABERRY,7597,fd7b6304-da0d-4d4a-b6b6-258e53a87f49
4232935773,,9368,,WOLFCAMP A,9362,b1c6f122-7923-4282-bc62-a79a0c39e965
4232935773,,10925,,,9362,b1c6f122-7923-4282-bc62-a79a0c39e965
4232935468,,10922,,,8001,17028c37-932e-414d-81a4-bd7c3c28a3e2
4232941659,,17396,,,9735,ddd04f36-a3ec-48ac-869a-b617daaf7de1
4232941721,,20863,,,10559,40947574-c547-458f-9c8e-b1ca13222a00
4232941978,,14645,,,9596,f09644b8-4369-49e7-be93-9e399188f228
4232941673,,19847,,,9497,b1d12fc6-3a40-4078-9c14-d900b72ba88f
4232935468,,0,,,0,17028c37-932e-414d-81a4-bd7c3c28a3e2
4232935115,,10344,,LOWER SPRABERRY,8106,d39f3b67-0336-4aba-a892-1af0e6fa6546
4232940338,,18171,,WOLFCAMP D,10447,8a1d7e85-254e-4d77-bdd9-0c68d8610d1a
4232935115,,10637,,,8106,d39f3b67-0336-4aba-a892-1af0e6fa6546
4232942053,,11395,,,8810,7c895e2d-7019-42cd-bbd2-5a7954cba8c7
4232941713,,16215,,,8905,53e67108-8d46-422e-aef7-23b0bf665e27
4232901688,,9012,,UPPER SPRABERRY,7102,95e0a080-8c23-4d16-8d3f-20cc8ae910dc
4232941132,,17708,,,10044,8c2432c4-9c6c-487a-a37f-e013ea03ee48
4232941434,,19630,,,9829,5b9669d8-5b1f-4e8e-9f5c-6efcbb1852fd
4232901688,,10344,,,7030,95e0a080-8c23-4d16-8d3f-20cc8ae910dc
4232941919,,17069,,,10221,03c9caa1-a26f-463e-9fac-f5830a9a651c
4232942316,,17018,,,9940,8042415d-1551-4ff1-9b33-725b5026a123
4232941720,,20891,,,10588,2aaa50c7-5f14-4a0f-a8f2-bef0d6caf890
4232941508,,16826,,,9634,a322fbc6-9553-4de7-81cf-fc1e1a0c98f2
4232941754,,19285,,,9358,c03a6890-9cbe-4a89-8ea8-17888eb4db49
4232935690,,7815,,LOWER SPRABERRY,7061,e1bd925d-cd7f-4d86-aef0-81d67c665d49
4232942392,,11105,,,11085,d1338ce8-6619-4172-b0c9-191aeb85e85f
4232941954,,17054,,,9330,bc22f391-645d-49a7-af92-b7fc52c8939e
4232935690,,10672,,UPPER SPRABERRY,7061,e1bd925d-cd7f-4d86-aef0-81d67c665d49
4232941550,,17155,,,9574,c6220944-2683-438f-82dd-6501832cb60d
4232932338,,10434,,,10428,728aaf38-92e6-415a-82cf-140ba468516e
4232935010,,10146,,UPPER SPRABERRY,8323,8a80cd20-2c66-414e-a862-9610aaaae21f
4232935543,,10363,,LOWER SPRABERRY,8935,5eb1d3e0-a302-46b2-87ee-3800fe24f7e2
4232941289,,19020,,WOLFCAMP A,9464,58d8d65f-7653-4942-b16e-c29e6a617f58
4232935010,,10731,,UPPER SPRABERRY,8323,8a80cd20-2c66-414e-a862-9610aaaae21f
4232932338,,10484,,DEAN,8670,728aaf38-92e6-415a-82cf-140ba468516e
4232935543,,10966,,,8935,5eb1d3e0-a302-46b2-87ee-3800fe24f7e2
4232932338,,10484,,,10478,728aaf38-92e6-415a-82cf-140ba468516e
4232936816,,10451,,UPPER SPRABERRY,7570,33017bfc-aaaf-4534-b111-4ee2967dcc5e
4232936816,,10844,,,7570,33017bfc-aaaf-4534-b111-4ee2967dcc5e
4232942282,,0,,,0,fb6d717a-b87a-4036-ba6f-407252506dad
4232939781,,11010,,UPPER SPRABERRY,8364,10937eb5-df28-4370-87dc-7af757308be2
4232942081,,20065,,,9855,59dc1192-a782-477d-8428-6f625fd53264
4232942282,,4620,,,4564,fb6d717a-b87a-4036-ba6f-407252506dad
4232931448,,11724,,,11706,2a5f5d28-b8c8-4ac6-88eb-8866de1bc999
4232931448,,10343,,WOLFCAMP D,10235,2a5f5d28-b8c8-4ac6-88eb-8866de1bc999
4232942311,,15889,,,8705,d9dd1ad3-aab8-4753-bf29-3f7ee5e0894c
4232931448,,10743,,,10313,2a5f5d28-b8c8-4ac6-88eb-8866de1bc999
4232935026,,10090,,WOLFCAMP C,8266,2d402f82-eae4-4fd8-b030-56c547b4ffc2
4232939270,,11347,,WOLFCAMP A,8811,7f1f5656-8ec1-42e9-84cb-350d7bd3bb81
4232935026,,10952,,,8266,2d402f82-eae4-4fd8-b030-56c547b4ffc2
4232934999,,9951,,LOWER SPRABERRY,8875,083c7f8c-eb1c-4809-becc-678544b5b686
4232934999,,10689,,,8875,083c7f8c-eb1c-4809-becc-678544b5b686
4232939150,,13682,,,9217,52a36def-792c-41e2-a29c-b7dd390bc04e
4232935469,,10594,,LOWER SPRABERRY,8647,662ce052-dde8-4687-b8e3-3009c1a99854
4232935542,,10391,,LOWER SPRABERRY,8737,35dfc88d-60c7-48c5-a26c-ed9cddb1321a
4232934829,,10379,,UPPER SPRABERRY,7968,62da8563-6bac-4e8d-ae21-60c5c4c1a629
4232935542,,10949,,,8737,35dfc88d-60c7-48c5-a26c-ed9cddb1321a
4232935469,,11207,,,8647,662ce052-dde8-4687-b8e3-3009c1a99854
4232934829,,10865,,,7968,62da8563-6bac-4e8d-ae21-60c5c4c1a629
4232939588,,11683,,WOLFCAMP C,10218,0c049899-0680-4afc-96ca-8a3a89b62b30
4232934995,,10477,,UPPER SPRABERRY,8242,b4df282a-4d31-48ae-a1d8-a11ad921b0d6
4232934995,,10903,,,8242,b4df282a-4d31-48ae-a1d8-a11ad921b0d6
4232942113,,10546,,,8712,f06f20b7-de20-46e4-931c-c012fb82df76
4232940011,,17587,,,8990,ecb15ca5-a34d-47ce-9dbc-a5dd7dbb4e62
4232939707,,10813,,UPPER SPRABERRY,8290,42a7602a-609f-415a-8510-0657d3d1037a
4232935028,,9731,,LOWER SPRABERRY,8173,75ae86e9-0a6a-4add-b3ca-e4835ec33e5e
4232939726,,16561,,,9211,f06b8e3f-b3f3-4179-b53f-59ad89f03e8d
4232935028,,10722,,,8173,75ae86e9-0a6a-4add-b3ca-e4835ec33e5e
4232939409,,14027,,,9050,bf21af11-d1d4-4ff7-91c7-0e2ae004bb3e
4232931119,,5730,,,4600,8e17e096-2e58-434e-b90e-786f02f7ca01
4232937705,,10966,,WOLFCAMP A,9430,3f42be31-6100-4a9b-8758-b7d57a08981e
4232931119,,9496,,WOLFCAMP A,7789,8e17e096-2e58-434e-b90e-786f02f7ca01
4232931119,,9496,,WOLFCAMP A,7789,8e17e096-2e58-434e-b90e-786f02f7ca01
4232936440,,10417,,UPPER SPRABERRY,7582,532d2e49-a817-49e8-813d-4297204279c9
4232940319,,14795,,,8942,3354db3b-0dbd-44e5-94aa-6b190061617e
4232936440,,10817,,,7582,532d2e49-a817-49e8-813d-4297204279c9
4232939938,,11034,,LOWER SPRABERRY,8627,25c4c63c-4a48-4dfb-8a78-dc615969c352
4232939983,,19390,,,9539,db50224b-0acf-4464-9dac-116aae4e2446
4232940355,,17066,,,9408,8cf48104-c57b-4ac8-a6f6-3527bc7f8399
4232941780,,18967,,,9260,891369c1-41f6-4c9d-bdc1-7719e486cbe0
4232940020,,17499,,WOLFCAMP A,9935,91e86fa8-cf94-4bc2-b067-2b2cbb05c9a7
4232940103,,16771,,,9414,8f4c193b-33d9-4386-a1cb-a4b1c18cfc26
4232940428,,11269,,UPPER SPRABERRY,8152,67f1a2e7-674d-4ef1-92f6-f47251674560
4232940144,,14856,,,9444,512a8295-61e6-4068-8b90-40047a5e7830
4232940144,,14850,,,9444,512a8295-61e6-4068-8b90-40047a5e7830
4232938631,,11223,,,10784,562683a4-f4b9-4725-89e4-9cc7ce544e80
4232938631,,9436,,LOWER SPRABERRY,8372,562683a4-f4b9-4725-89e4-9cc7ce544e80
4232938631,,10605,,WOLFCAMP B,9867,562683a4-f4b9-4725-89e4-9cc7ce544e80
4232940465,,17046,,,9844,0fc413dc-f943-43f4-8c6b-6f8052617ee1
4232939769,,10552,,UPPER SPRABERRY,8366,3cda61cd-2003-4666-92cf-73c5ea6d4237
4232940496,,18811,,,9210,21c23cd6-1610-4a06-b04b-400c0583d7b6
4232939769,,11079,,,10694,3cda61cd-2003-4666-92cf-73c5ea6d4237
4232939769,,9430,,LOWER SPRABERRY,8365,3cda61cd-2003-4666-92cf-73c5ea6d4237
4232939849,,1268,,,954,b5a09a34-4e80-41f5-8899-a5a6b3471d65
4232938661,,10816,,LOWER SPRABERRY,9314,b0dc42ce-0983-43d4-b22b-f155dc4d4456
4232939906,,11368,,WOLFCAMP A,8779,9ad17083-d985-42d9-ab74-aa66bcc0f748
4232939685,,10743,,UPPER SPRABERRY,8301,73266f11-5ea9-4a6e-b4f3-9272a07fa8d3
4232939758,,15005,,,9449,808c0930-7b50-47bf-83b7-17f522d62291
4232939787,,10992,,UPPER SPRABERRY,8428,d103f316-f928-42b3-852a-30ed6ac6cef2
4232940126,,16855,,,9654,ce2d1887-b710-46a0-b872-77c366a31f7b
4232932504,,7571,,UPPER SPRABERRY,7344,0c36b3bc-43b3-4600-9e8b-23a87ef3bb1c
4232932504,,8990,,WOLFCAMP A,8738,0c36b3bc-43b3-4600-9e8b-23a87ef3bb1c
4232932504,,8291,,LOWER SPRABERRY,8066,0c36b3bc-43b3-4600-9e8b-23a87ef3bb1c
4232940195,,15678,,,9202,554ed4b6-8b09-49a8-9592-946f98b12fce
4232939928,,0,,,0,b5b1a06c-07e6-4b4e-aec4-de75c5c62ad5
4232940151,,14580,,,10128,8e2bfa81-9539-48ba-96b4-3bc7cd202f50
4232939928,,4954,,,1098,b5b1a06c-07e6-4b4e-aec4-de75c5c62ad5
4232940177,,14352,,,10120,88f90290-b2b3-4852-a8cc-f342caa6ea8a
4232939928,,4954,,,4505,b5b1a06c-07e6-4b4e-aec4-de75c5c62ad5
4232939979,,17756,,,9080,b2245974-a580-4c9f-83c2-418f631edae6
4232940138,,15087,,,9282,2423c0cd-ea3b-45ee-bf18-5a352807a5e3
4232940301,,17526,,,9465,ff7383dc-ac73-4812-a4a8-40056eab4c40
4232940069,,20563,,,9705,ebe6ed97-4af0-4619-beee-cefba6d6bded
4232940334,,14669,,,9739,e8abfb1d-d02a-43c6-805f-62d30cf997c6
4232940034,,17123,,,9621,fd01b4c2-4375-4404-8971-21a31b8c9043
4232940358,,15040,,,9494,8beccfa7-546c-4b2e-9fc7-f40f78b81005
4232939750,,11319,,LOWER SPRABERRY,8830,5d1f4516-fa89-43f9-9cd7-c478f5b25767
4232940112,,18905,,,9340,1a3b284d-dfdc-4b75-91cb-c03e10469c4a
4232939713,,15704,,,10736,1698aca5-5e27-46df-bea5-3b78b908c863
4232939465,,14985,,,10104,23f5c474-3548-429c-b381-b8737f020ef5
4232940161,,14896,,,9850,5237a777-ad2b-4482-ad91-f5f1a39bc984
4232940393,,11430,,LOWER SPRABERRY,8544,5e9cff63-0a6b-493a-8f23-d610568b3937
4232938906,,14700,,,9889,f440a785-17b9-4f0f-9d8e-592ed3e7ea00
4232940216,,17062,,,9654,a81e56bc-7202-476d-9f60-d7e6cc0dd9d7
4232940133,,20433,,,9758,9156955e-8dc4-4be4-bec6-e6b126c0ea4e
4232940516,,14175,,,9745,840ce661-1d4b-4629-a188-26212534d3c6
4232935333,,10852,,LOWER SPRABERRY,8191,8704ab2c-aa84-4d79-8421-9aa7b6733a76
4232936659,,9892,,WOLFCAMP D,9872,816dec6a-b0d7-47a5-b093-35d2233ffd2f
4232940595,,14072,,WOLFCAMP A,9380,e7b68d0c-749f-476d-9f48-2f2e4064aa19
4232935333,,10852,,LOWER SPRABERRY,8448,8704ab2c-aa84-4d79-8421-9aa7b6733a76
4232936659,,9630,,WOLFCAMP B,9610,816dec6a-b0d7-47a5-b093-35d2233ffd2f
4232936659,,9380,,WOLFCAMP A,9360,816dec6a-b0d7-47a5-b093-35d2233ffd2f
4232940609,,19177,,,9761,c9c865ca-e32a-415b-9c12-0f50e0a1b0f0
4232936659,,8990,,LOWER SPRABERRY,8980,816dec6a-b0d7-47a5-b093-35d2233ffd2f
4232940525,,16357,,,10257,c174991e-6e6f-46f2-b2d0-90a488220b61
4232939566,,0,,,0,f0ccda1d-9e3c-4999-91a3-cf206e9b4d4f
