API,Date,Field,Formation,Lease,Operator,Pool,CO2Injection,GasInjection,OtherInjection,TubingPressure,WaterInjection,WellId
04083227340000,9/1/2013 12:00:00 AM,Orcutt,DIATOMITE,Newlove,PACIFIC COMPANYAST ENERGY COMPANY,DIATOMITE,0,0,0,548,1627,5eb95883-9348-4a63-aac9-da08655e25a7
04029508160000,7/1/1984 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,0,5180,0b99ee85-fca0-41bc-bc3a-883463954362
04029754150000,5/1/1995 12:00:00 AM,Kern River,KERN RIVER,Kern A,CHEVRON USA INC,KERN RIVER,0,0,0,0,1700,a7af345c-415e-45a7-a888-fdc9945d20c4
04030282220000,10/1/2011 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,42,4120,d66855ae-449a-421e-b076-a180dc424ee6
04029653770000,7/1/2015 12:00:00 AM,Midway-Sunset,,35G,CHEVRON USA INC,,0,0,0,28,303,fa5710a2-2720-4c0d-bfa3-72a1ce96502b
04030280650000,3/1/2016 12:00:00 AM,Kern River,KERN RIVER,Oakland,CHEVRON USA INC,KERN RIVER,0,0,0,44,166,5f523477-72ad-4176-a2cf-4bd376a2a50a
04030168170000,6/1/2016 12:00:00 AM,Kern River,KERN RIVER,Kern River Drillers,CHEVRON USA INC,KERN RIVER,0,0,0,47,133,36b2542b-3064-43d2-abd2-e0d10fcc0bb5
04030497790000,6/1/2017 12:00:00 AM,Kern River,KERN RIVER,Nukern,KERN RIVER HOLDINGS INC,KERN RIVER,0,0,0,310,6955,ff125599-dafc-483e-8415-0ae7b4c099d2
04030221670000,8/1/2007 12:00:00 AM,Midway-Sunset,,USL,CHEVRON USA INC,,0,0,0,0,7226,11e0ec91-8c05-46f4-84c3-039bfd5282ea
04030164070000,9/1/2016 12:00:00 AM,Cymric,TULARE,McKittrick Fee,CHEVRON USA INC,TULARE,0,0,0,23,1950,4ddb09d4-be34-484d-83b5-19272adc5b1c
04030164070000,10/1/2000 12:00:00 AM,Cymric,TULARE,McKittrick Fee,CHEVRON USA INC,TULARE,0,0,0,0,7090,4ddb09d4-be34-484d-83b5-19272adc5b1c
04030415540000,1/1/2013 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,8,8146,db6df2e4-72b4-4ced-89cf-f35102b2fe41
04029787750000,8/1/2015 12:00:00 AM,Kern River,KERN RIVER,Dick,CHEVRON USA INC,KERN RIVER,0,0,0,45,386,2bae98bc-6857-4a73-b3e2-1afd33c4fa80
04029508160000,9/1/2003 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,0,4348,0b99ee85-fca0-41bc-bc3a-883463954362
04030327530000,1/1/2009 12:00:00 AM,Midway-Sunset,,USL,SENTINEL PEAK RESOURCES CA LLC,,0,0,0,886,1335,e44152e1-ad67-449c-807a-a27d7008def2
04030409710000,4/1/2015 12:00:00 AM,Kern River,KERN RIVER,Crestmont,CHEVRON USA INC,KERN RIVER,0,0,0,47,92,0059e937-71f8-4268-b75c-ed61e7376266
04029534740000,6/1/2016 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,43,257,99438828-de8b-463a-b35c-e97cff18df8e
04030478690000,7/1/2014 12:00:00 AM,Midway-Sunset,,Monarch,CHEVRON USA INC,,0,0,0,25,4697,64448cd8-4dd1-43da-a6df-3148bc5ea847
04030482920000,2/1/2017 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,21,248,f313e974-6a9e-46b6-b94e-7ef9e43af4ef
04030282220000,9/1/2017 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,23,1752,d66855ae-449a-421e-b076-a180dc424ee6
04030523530000,2/1/2015 12:00:00 AM,Kern Front,,Lightner,CALIFORNIA RESOURCES PRODUCTION CORP,,0,0,0,631,9827,375b941f-6363-4702-961f-7c63beb79d27
04030414850000,4/1/2012 12:00:00 AM,Midway-Sunset,,Maxwell,AERA ENERGY LLC,,0,0,0,120,5757,78c2685c-0505-4eb2-a3e0-221e4a533d41
04030167630000,5/1/2006 12:00:00 AM,Kern River,KERN RIVER,Rambler,CHEVRON USA INC,KERN RIVER,0,0,0,0,73,b74c1ea0-d405-4d62-9a2c-cb23a06b66bb
04030018170000,2/1/2009 12:00:00 AM,Kern River,KERN RIVER,Bald Eagle Jr. & Eaglet,CHEVRON USA INC,KERN RIVER,0,0,0,34,138,1e53c083-c690-41ce-8469-a67eaac39ea8
04029754150000,11/1/2014 12:00:00 AM,Kern River,KERN RIVER,Kern A,CHEVRON USA INC,KERN RIVER,0,0,0,43,97,a7af345c-415e-45a7-a888-fdc9945d20c4
04030422390000,9/1/2013 12:00:00 AM,Kern River,KERN RIVER,Globe,CHEVRON USA INC,KERN RIVER,0,0,0,97,101,a7ec266c-e349-4e22-8f23-c6b1b649f074
04029597280000,3/1/1990 12:00:00 AM,Mount Poso,PYRAMID HILL,Security,CALIFORNIA RESOURCES PRODUCTION CORP,PYRAMID HILL,0,0,0,450,44954,b7286997-d0fa-4f1b-97cc-b3e4e55c4306
04030151750000,3/1/2002 12:00:00 AM,Midway-Sunset,,Bremer,SENTINEL PEAK RESOURCES CA LLC,,0,0,0,0,14094,0078505c-c303-4606-a354-a2bc40a0e66d
04029750110000,5/1/2016 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier A,CHEVRON USA INC,KERN RIVER,0,0,0,48,198,a4c2affb-74a2-49d5-9238-93766e4c2b78
04030463730000,1/1/2017 12:00:00 AM,Midway-Sunset,,Santiago Creek Unit,HOLMES WESTERN OIL CORP,,0,0,0,0,2353,78cb6cba-1612-4211-82fe-a98e503c480c
04029750110000,2/1/2014 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier A,CHEVRON USA INC,KERN RIVER,0,0,0,45,119,a4c2affb-74a2-49d5-9238-93766e4c2b78
04029508160000,1/1/1988 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,195,8060,0b99ee85-fca0-41bc-bc3a-883463954362
04030587410000,12/1/2017 12:00:00 AM,"Belridge, South",TULARE,,AERA ENERGY LLC,TULARE,0,0,0,350,3486,53cbfc82-543e-4e07-9a16-26eea549b8fb
04029690070000,6/1/1991 12:00:00 AM,Kern River,KERN RIVER,Kern A,CHEVRON USA INC,KERN RIVER,0,0,0,0,850,10d3c709-8eda-4cd0-a76d-e3467d2659d5
04030415540000,11/1/2012 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,244,7255,db6df2e4-72b4-4ced-89cf-f35102b2fe41
04029762070000,3/1/2015 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,46,124,0a8d06f0-6871-4963-a26a-f78537439423
04029688420000,8/1/1983 12:00:00 AM,Poso Creek,,USL,BERRY PETROLEUM COMPANY LLC,,0,0,0,,8236,0db078d1-56ef-4666-8357-4c76fb71b69e
04029754150000,5/1/2012 12:00:00 AM,Kern River,KERN RIVER,Kern A,CHEVRON USA INC,KERN RIVER,0,0,0,39,154,a7af345c-415e-45a7-a888-fdc9945d20c4
04030018170000,6/1/2010 12:00:00 AM,Kern River,KERN RIVER,Bald Eagle Jr. & Eaglet,CHEVRON USA INC,KERN RIVER,0,0,0,42,181,1e53c083-c690-41ce-8469-a67eaac39ea8
04030335780000,3/1/2015 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,79,227,3a50b637-9206-43ca-9bf9-b5e0199b497a
04029508160000,4/1/1981 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,0,7817,0b99ee85-fca0-41bc-bc3a-883463954362
04030164070000,5/1/2016 12:00:00 AM,Cymric,TULARE,McKittrick Fee,CHEVRON USA INC,TULARE,0,0,0,73,3452,4ddb09d4-be34-484d-83b5-19272adc5b1c
04030150940000,3/1/2009 12:00:00 AM,Midway-Sunset,,Moco 34,AERA ENERGY LLC,,0,0,0,200,3000,0862f04d-84ec-4737-a3e1-39d2c157abc1
04030168170000,10/1/2012 12:00:00 AM,Kern River,KERN RIVER,Kern River Drillers,CHEVRON USA INC,KERN RIVER,0,0,0,42,85,36b2542b-3064-43d2-abd2-e0d10fcc0bb5
04030090650000,11/1/2006 12:00:00 AM,Kern River,KERN RIVER,D & D A,CHEVRON USA INC,KERN RIVER,0,0,0,0,425,ba0700ed-9b57-4f03-800e-66911933df04
04083227340000,6/1/2014 12:00:00 AM,Orcutt,DIATOMITE,Newlove,PACIFIC COMPANYAST ENERGY COMPANY,DIATOMITE,0,0,0,542,1609,5eb95883-9348-4a63-aac9-da08655e25a7
04030175280000,5/1/2002 12:00:00 AM,"Belridge, South",TULARE,SEBU T,AERA ENERGY LLC,TULARE,0,0,0,800,12000,e1f2c4fd-61b1-4ebc-8856-cf9a7d05231a
04030317720000,10/1/2009 12:00:00 AM,Midway-Sunset,,Western Minerals NCT-2,HOLMES WESTERN OIL CORP,,0,0,0,401,1018,a55556d5-1ac5-4c86-a240-6ff4ce5b8a24
04030280650000,10/1/2016 12:00:00 AM,Kern River,KERN RIVER,Oakland,CHEVRON USA INC,KERN RIVER,0,0,0,34,321,5f523477-72ad-4176-a2cf-4bd376a2a50a
04030531530000,2/1/2016 12:00:00 AM,Kern Front,ETCHEGOIN,Sill Two,CALIFORNIA RESOURCES PRODUCTION CORP,ETCHEGOIN,0,0,0,2,6282,447709cb-81c8-4fd7-8aea-cd16cfae7336
04030308180000,8/1/2007 12:00:00 AM,Lost Hills,TULARE,Section 2,CALIFORNIA RESOURCES PRODUCTION CORP,TULARE,0,0,0,102,11416,2bc098a3-70bd-42c8-a6e7-774b46e57bac
04030492140000,7/1/2013 12:00:00 AM,Kern River,KERN RIVER,San Joaquin,CHEVRON USA INC,KERN RIVER,0,0,0,212,140,09d22a8a-eb26-4aaa-a738-2d175053bb88
04029688420000,2/1/2008 12:00:00 AM,Poso Creek,,USL,BERRY PETROLEUM COMPANY LLC,,0,0,0,0,10090,0db078d1-56ef-4666-8357-4c76fb71b69e
04030439350000,2/1/2012 12:00:00 AM,Kern River,KERN RIVER,U.S.A.,CHEVRON USA INC,KERN RIVER,0,0,0,34,15,e005c259-25e5-480d-9774-aeae21ce7063
04029508160000,9/1/1998 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,0,6169,0b99ee85-fca0-41bc-bc3a-883463954362
04029508160000,3/1/2015 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,40,102,0b99ee85-fca0-41bc-bc3a-883463954362
04029597280000,6/1/1986 12:00:00 AM,Mount Poso,PYRAMID HILL,Security,CALIFORNIA RESOURCES PRODUCTION CORP,PYRAMID HILL,0,0,0,380,45313,b7286997-d0fa-4f1b-97cc-b3e4e55c4306
04030130150000,8/1/2014 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,67,394,c65a6751-7dd9-41eb-97e3-4b368be27572
04030112920000,3/1/2013 12:00:00 AM,Kern River,KERN RIVER,<BLANK>,CHEVRON USA INC,KERN RIVER,0,0,0,48,114,5f654372-c963-4cbd-99ee-c1a47275142d
04029762070000,10/1/2017 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,35,131,0a8d06f0-6871-4963-a26a-f78537439423
04030130150000,4/1/2016 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,0,98,c65a6751-7dd9-41eb-97e3-4b368be27572
04030237280000,2/1/2017 12:00:00 AM,Midway-Sunset,,Moco 34,AERA ENERGY LLC,,0,0,0,150,6937,6d0a5a04-7ee8-44d2-a3cd-eff66ea7916f
04030497650000,8/1/2017 12:00:00 AM,Cymric,TULARE,,CHEVRON USA INC,TULARE,0,0,0,871,19221,d52afa68-281c-4cb1-94a4-c9d8e4fa0653
04029754150000,6/1/2017 12:00:00 AM,Kern River,KERN RIVER,Kern A,CHEVRON USA INC,KERN RIVER,0,0,0,41,196,a7af345c-415e-45a7-a888-fdc9945d20c4
04029867080000,6/1/2016 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,46,289,c79f856f-63e3-4b50-9e34-4c425bff7d86
04029597280000,6/1/1989 12:00:00 AM,Mount Poso,PYRAMID HILL,Security,CALIFORNIA RESOURCES PRODUCTION CORP,PYRAMID HILL,0,0,0,400,46388,b7286997-d0fa-4f1b-97cc-b3e4e55c4306
04030477010000,4/1/2013 12:00:00 AM,Lost Hills,TULARE,Section 34,CALIFORNIA RESOURCES PRODUCTION CORP,TULARE,0,0,0,70,1959,eab036e3-614b-4bea-b94f-30f441c32109
04030112920000,10/1/2013 12:00:00 AM,Kern River,KERN RIVER,<BLANK>,CHEVRON USA INC,KERN RIVER,0,0,0,0,104,5f654372-c963-4cbd-99ee-c1a47275142d
04029770160000,1/1/1992 12:00:00 AM,Cymric,TULARE,McKittrick,SENTINEL PEAK RESOURCES CA LLC,TULARE,0,0,0,10,9747,34d7230e-d87d-45d2-aeda-a0dc564b5da1
04030141410000,12/1/2001 12:00:00 AM,Midway-Sunset,,Cherokee,SENECA RESOURCES CORP,,0,0,0,350,3761,2a7a6f1d-0af4-4780-baa7-706f70ac3a9a
04030317720000,9/1/2009 12:00:00 AM,Midway-Sunset,,Western Minerals NCT-2,HOLMES WESTERN OIL CORP,,0,0,0,355,127,a55556d5-1ac5-4c86-a240-6ff4ce5b8a24
04029770160000,9/1/1988 12:00:00 AM,Cymric,TULARE,McKittrick,SENTINEL PEAK RESOURCES CA LLC,TULARE,0,0,0,5,13190,34d7230e-d87d-45d2-aeda-a0dc564b5da1
04030282220000,7/1/2007 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,15,12292,d66855ae-449a-421e-b076-a180dc424ee6
04029762070000,12/1/2004 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,0,1447,0a8d06f0-6871-4963-a26a-f78537439423
04029821550000,10/1/1992 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,0,3968,cffd008e-eef5-4d02-938f-6118655f9e46
04030335780000,11/1/2007 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,60,448,3a50b637-9206-43ca-9bf9-b5e0199b497a
04030068340000,12/1/1996 12:00:00 AM,Midway-Sunset,,Neely,AERA ENERGY LLC,,0,0,0,300,13497,65f9ea1f-b029-499f-82cc-91436d23b540
04030041660000,11/1/2017 12:00:00 AM,Midway-Sunset,,Maxwell,AERA ENERGY LLC,,0,0,0,150,9649,45a10f02-93c2-4095-b4cf-7db3668fa105
04030482920000,7/1/2015 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,20,143,f313e974-6a9e-46b6-b94e-7ef9e43af4ef
04030317280000,12/1/2007 12:00:00 AM,Kern River,KERN RIVER,Kern,CHEVRON USA INC,KERN RIVER,0,0,0,47,498,93e305af-a7e8-411d-a163-d8f4f27eaf66
04030436330000,8/1/2013 12:00:00 AM,Midway-Sunset,,Kelly,SENTINEL PEAK RESOURCES CA LLC,,0,0,0,0,3957,317dcb33-05dc-48b9-b689-8897695e37a0
04030090650000,5/1/2015 12:00:00 AM,Kern River,KERN RIVER,D & D A,CHEVRON USA INC,KERN RIVER,0,0,0,50,117,ba0700ed-9b57-4f03-800e-66911933df04
04029754150000,11/1/2010 12:00:00 AM,Kern River,KERN RIVER,Kern A,CHEVRON USA INC,KERN RIVER,0,0,0,41,156,a7af345c-415e-45a7-a888-fdc9945d20c4
04030582880000,5/1/2017 12:00:00 AM,Cymric,TULARE,,CHEVRON USA INC,TULARE,0,0,0,609,8200,dd264fe9-788f-4cbe-b024-4e9b13c4928d
04030168170000,7/1/2010 12:00:00 AM,Kern River,KERN RIVER,Kern River Drillers,CHEVRON USA INC,KERN RIVER,0,0,0,46,174,36b2542b-3064-43d2-abd2-e0d10fcc0bb5
04029821550000,11/1/1999 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,0,829,cffd008e-eef5-4d02-938f-6118655f9e46
04029872450000,6/1/2009 12:00:00 AM,Kern River,KERN RIVER,<BLANK>,CHEVRON USA INC,KERN RIVER,0,0,0,0,77,a8754204-6d73-4cec-94f9-a45d63e1fd37
04030265010000,4/1/2005 12:00:00 AM,Cymric,ETCHEGOIN,Star Fee,SENTINEL PEAK RESOURCES CA LLC,ETCHEGOIN,0,0,0,,3744,d8fdd594-8017-47b1-9779-65d0225fb328
04029821550000,1/1/1997 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,0,12270,cffd008e-eef5-4d02-938f-6118655f9e46
04030164070000,11/1/2012 12:00:00 AM,Cymric,TULARE,McKittrick Fee,CHEVRON USA INC,TULARE,0,0,0,113,1877,4ddb09d4-be34-484d-83b5-19272adc5b1c
04030141280000,11/1/1999 12:00:00 AM,"Belridge, South",TULARE,Marina,AERA ENERGY LLC,TULARE,0,0,0,0,7200,0cebe1ea-ccea-47aa-8f85-3e077be98650
04030150940000,9/1/2009 12:00:00 AM,Midway-Sunset,,Moco 34,AERA ENERGY LLC,,0,0,0,200,1570,0862f04d-84ec-4737-a3e1-39d2c157abc1
04030317280000,5/1/2009 12:00:00 AM,Kern River,KERN RIVER,Kern,CHEVRON USA INC,KERN RIVER,0,0,0,26,78,93e305af-a7e8-411d-a163-d8f4f27eaf66
04030288660000,9/1/2017 12:00:00 AM,Midway-Sunset,,Cypress,TRC OPERATING COMPANY INCORPORATED,,0,0,0,0,1876,221f526c-6201-4ba6-bc96-7caa34ebcbbe
04030280650000,1/1/2014 12:00:00 AM,Kern River,KERN RIVER,Oakland,CHEVRON USA INC,KERN RIVER,0,0,0,46,104,5f523477-72ad-4176-a2cf-4bd376a2a50a
04030280650000,9/1/2011 12:00:00 AM,Kern River,KERN RIVER,Oakland,CHEVRON USA INC,KERN RIVER,0,0,0,39,226,5f523477-72ad-4176-a2cf-4bd376a2a50a
04029854870000,10/1/2001 12:00:00 AM,Cymric,TULARE,<BLANK>,CHEVRON USA INC,TULARE,0,0,0,0,9678,786b83e6-918e-45cc-8346-fc4daabda215
04030436330000,4/1/2013 12:00:00 AM,Midway-Sunset,,Kelly,SENTINEL PEAK RESOURCES CA LLC,,0,0,0,0,3424,317dcb33-05dc-48b9-b689-8897695e37a0
04030112920000,4/1/2017 12:00:00 AM,Kern River,KERN RIVER,<BLANK>,CHEVRON USA INC,KERN RIVER,0,0,0,45,107,5f654372-c963-4cbd-99ee-c1a47275142d
04030384180000,1/1/2015 12:00:00 AM,"Belridge, South",TULARE,Hopkins,SENTINEL PEAK RESOURCES CA LLC,TULARE,0,0,0,0,12812,63a5253e-e949-4235-a15f-b4c12e103981
04030504390000,6/1/2017 12:00:00 AM,Cymric,TULARE,,CHEVRON USA INC,TULARE,0,0,0,21,1275,a16474ec-03b6-442e-bf65-28ccfdd929ca
04030436330000,7/1/2016 12:00:00 AM,Midway-Sunset,,Kelly,SENTINEL PEAK RESOURCES CA LLC,,0,0,0,580,2089,317dcb33-05dc-48b9-b689-8897695e37a0
04030331470000,3/1/2015 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier,CHEVRON USA INC,KERN RIVER,0,0,0,75,104,07a1ab4d-d115-4230-b5f3-d2683404ac14
04037240170000,2/1/1994 12:00:00 AM,Placerita,KRAFT,Kraft,BERRY PETROLEUM COMPANY LLC,KRAFT,0,0,0,391,8889,295d74c2-64cc-4d59-93c9-36714d5254f1
04029597280000,10/1/1991 12:00:00 AM,Mount Poso,PYRAMID HILL,Security,CALIFORNIA RESOURCES PRODUCTION CORP,PYRAMID HILL,0,0,0,400,38656,b7286997-d0fa-4f1b-97cc-b3e4e55c4306
04030205490000,11/1/2004 12:00:00 AM,Midway-Sunset,,Lilly Fee,AERA ENERGY LLC,,0,0,0,292,12657,95f4f891-f4c2-43be-b672-715bb940feaf
04030447080000,4/1/2017 12:00:00 AM,Kern River,KERN RIVER,American Naphtha,CHEVRON USA INC,KERN RIVER,0,0,0,0,126,db89ca97-dec2-438c-a3ae-57d173104767
04029690070000,11/1/2002 12:00:00 AM,Kern River,KERN RIVER,Kern A,CHEVRON USA INC,KERN RIVER,0,0,0,0,1582,10d3c709-8eda-4cd0-a76d-e3467d2659d5
04029653770000,1/1/2014 12:00:00 AM,Midway-Sunset,,35G,CHEVRON USA INC,,0,0,0,59,150,fa5710a2-2720-4c0d-bfa3-72a1ce96502b
04030158750000,7/1/2017 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier,CHEVRON USA INC,KERN RIVER,0,0,0,44,239,b1d8069c-c353-410e-bc15-e443848fb582
04030168170000,1/1/2007 12:00:00 AM,Kern River,KERN RIVER,Kern River Drillers,CHEVRON USA INC,KERN RIVER,0,0,0,0,446,36b2542b-3064-43d2-abd2-e0d10fcc0bb5
04030146090000,3/1/2010 12:00:00 AM,Midway-Sunset,,Finley-Hausen-I,AERA ENERGY LLC,,0,0,0,268,7953,d5e867de-2d44-4b34-b612-64f89e3bca6a
04030221670000,11/1/2015 12:00:00 AM,Midway-Sunset,,USL,CHEVRON USA INC,,0,0,0,56,410,11e0ec91-8c05-46f4-84c3-039bfd5282ea
04029648260000,9/1/1987 12:00:00 AM,Midway-Sunset,,Hondo Peerless,SENECA RESOURCES CORP,,0,0,0,50,4879,1891f3f8-2c38-45da-8397-55ac83ead279
04030280650000,12/1/2016 12:00:00 AM,Kern River,KERN RIVER,Oakland,CHEVRON USA INC,KERN RIVER,0,0,0,13,147,5f523477-72ad-4176-a2cf-4bd376a2a50a
04029441120000,9/1/1986 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,14250,419262a0-158d-4322-b341-5b1e48ff78f3
04029508160000,11/1/1988 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,195,7524,0b99ee85-fca0-41bc-bc3a-883463954362
04029895280000,7/1/2001 12:00:00 AM,Midway-Sunset,,Moco 35,AERA ENERGY LLC,,0,0,0,220,771,b81ee8ed-e099-440a-8708-19103d5956d9
04030018170000,10/1/2013 12:00:00 AM,Kern River,KERN RIVER,Bald Eagle Jr. & Eaglet,CHEVRON USA INC,KERN RIVER,0,0,0,30,27,1e53c083-c690-41ce-8469-a67eaac39ea8
04029508160000,7/1/2000 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,0,141042,0b99ee85-fca0-41bc-bc3a-883463954362
04030265010000,8/1/2005 12:00:00 AM,Cymric,ETCHEGOIN,Star Fee,SENTINEL PEAK RESOURCES CA LLC,ETCHEGOIN,0,0,0,,7067,d8fdd594-8017-47b1-9779-65d0225fb328
04030460810000,11/1/2016 12:00:00 AM,Kern River,KERN RIVER,Orient,CHEVRON USA INC,KERN RIVER,0,0,0,148,143,69f45bd6-7056-4156-b9de-57e70a851c97
04029712030000,8/1/2007 12:00:00 AM,Kern River,KERN RIVER,Reed Crude A,CHEVRON USA INC,KERN RIVER,0,0,0,0,1763,28ddf756-d4ab-4b72-8ef2-6317e69c7126
04030415540000,7/1/2015 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,356,5784,db6df2e4-72b4-4ced-89cf-f35102b2fe41
04030535970000,1/1/2015 12:00:00 AM,Midway-Sunset,,Bremer,SENTINEL PEAK RESOURCES CA LLC,,0,0,0,394,1755,72e841e8-718e-4ba0-aa09-77f1bc98d2ab
04030168170000,11/1/2016 12:00:00 AM,Kern River,KERN RIVER,Kern River Drillers,CHEVRON USA INC,KERN RIVER,0,0,0,27,195,36b2542b-3064-43d2-abd2-e0d10fcc0bb5
04030415540000,12/1/2012 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,167,6827,db6df2e4-72b4-4ced-89cf-f35102b2fe41
04030549490000,2/1/2016 12:00:00 AM,Midway-Sunset,,Moco 35,AERA ENERGY LLC,,0,0,0,0,418,1a19da2f-3a39-40ad-92f1-25f46090b51c
04029712030000,11/1/2007 12:00:00 AM,Kern River,KERN RIVER,Reed Crude A,CHEVRON USA INC,KERN RIVER,0,0,0,0,498,28ddf756-d4ab-4b72-8ef2-6317e69c7126
04030146090000,3/1/2015 12:00:00 AM,Midway-Sunset,,Finley-Hausen-I,AERA ENERGY LLC,,0,0,0,300,11964,d5e867de-2d44-4b34-b612-64f89e3bca6a
04030131540000,3/1/2005 12:00:00 AM,Midway-Sunset,,USL,CHEVRON USA INC,,0,0,0,0,485,21d870ba-4e59-457e-8d48-19cfb697e651
04030090650000,6/1/2011 12:00:00 AM,Kern River,KERN RIVER,D & D A,CHEVRON USA INC,KERN RIVER,0,0,0,14,153,ba0700ed-9b57-4f03-800e-66911933df04
04029761180000,1/1/1988 12:00:00 AM,Midway-Sunset,,,CRIMSON RESOURCE MANAGEMENT CORP,,0,0,0,0,14383,dc908469-e88f-4a28-b0fc-b45cd83681b8
04029895280000,10/1/1995 12:00:00 AM,Midway-Sunset,,Moco 35,AERA ENERGY LLC,,0,0,0,500,2367,b81ee8ed-e099-440a-8708-19103d5956d9
04029508160000,7/1/1987 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,195,7655,0b99ee85-fca0-41bc-bc3a-883463954362
04030282220000,1/1/2012 12:00:00 AM,Midway-Sunset,,,CHEVRON USA INC,,0,0,0,64,299,d66855ae-449a-421e-b076-a180dc424ee6
04029706680000,9/1/2003 12:00:00 AM,Kern River,KERN RIVER,Sanguinetti,CHEVRON USA INC,KERN RIVER,0,0,0,0,792,7bd6000d-8951-4a51-9153-df16d6899d7a
04030511210000,1/1/2015 12:00:00 AM,Cymric,TULARE,,CHEVRON USA INC,TULARE,0,0,0,85,3003,0046d029-03e3-482e-b6ea-eee11e360bc5
04030415980000,8/1/2015 12:00:00 AM,Cymric,TULARE,,CHEVRON USA INC,TULARE,0,0,0,937,14965,a3253113-6c83-431b-ae7e-7c91bfbba936
04030018170000,9/1/2014 12:00:00 AM,Kern River,KERN RIVER,Bald Eagle Jr. & Eaglet,CHEVRON USA INC,KERN RIVER,0,0,0,46,90,1e53c083-c690-41ce-8469-a67eaac39ea8
04030331100000,7/1/2007 12:00:00 AM,Poso Creek,,McVan,BERRY PETROLEUM COMPANY LLC,,0,0,0,0,7016,3dbfbb7a-0365-4146-8571-0377a7e7d13e
04029508160000,12/1/1982 12:00:00 AM,Kern River,KERN RIVER,Kern County Land Co. Lease 39,CHEVRON USA INC,KERN RIVER,0,0,0,0,8206,0b99ee85-fca0-41bc-bc3a-883463954362
04029768010000,2/1/2015 12:00:00 AM,Kern River,KERN RIVER,Chicago Crude,CHEVRON USA INC,KERN RIVER,0,0,0,30,183,68d527d7-636a-4c32-ae17-6bc5b7f79f73
04029762070000,4/1/2006 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,0,1532,0a8d06f0-6871-4963-a26a-f78537439423
