WellId,API,Leg,MeasuredDepth,Incline,Azimuth,TVD,FtNS,NS,ftEW,EW,Latitude,Longitude
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,VERT,2494,2,295.5,2493.78,6.16,N,16.65,W,47.81766,-103.1169
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,LAT1,19200,90.8,1.1,10866.05,8742.53,N,837.14,W,47.81027,-103.0444
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,LAT1,18811,90.03,359.22,11038.95,7545.52,N,2778.03,E,47.92778,-103.5189
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,LAT1,21259,91.3,0.9,10865.81,10800.71,N,859.36,W,47.81592,-103.0445
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,VERT,6909,3.4,83.44,6844.1,62.55,N,815.34,E,47.90725,-103.5272
3cb68e00-f788-4bba-8597-079908526251,33053074150000,LAT1,18918,90.11,180.47,11091.79,7943.76,S,682.78,E,47.79585,-103.1136
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,LAT1,19376,89.42,359,11038.63,8110.47,N,2773.05,E,47.92933,-103.519
3ceb3072-fa95-4fcb-bbed-6ff760fb519a,33105041430000,LAT1,12666,89.08,181.04,10502.32,3158.05,S,90.29,W,48.27872,-103.5585
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,VERT,7491,5.74,292.87,7470.16,112.36,N,445.26,W,47.78659,-103.0427
fedfef6f-98e1-486f-b5ed-a8ffbd4ef21f,33053078380000,VERT,7869,6.05,65.96,7836.37,279.43,N,537.67,E,47.78705,-103.0381
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,VERT,6820,16.16,99.09,6651.84,141.95,S,1239.24,E,47.90668,-103.5253
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,LAT1,11998,89.81,209.61,11181.93,492.63,S,979.89,W,47.81629,-103.1208
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,21173,90.12,177.27,10537.76,11347.62,S,2150.52,E,48.25625,-103.5488
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,2100,,258,2099.98,,,,,28.48931,-90.8726
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,VERT,2769,6.81,294.5,2764.35,18.7,N,82.52,W,47.78633,-103.0414
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,VERT,8143,16.86,95.74,7909.58,193.2,S,1644.67,E,47.90654,-103.5237
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,LAT1,10345,29.82,147.63,10319.95,275.28,N,167.58,E,48.28413,-103.547
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10870,53.14,140.09,10790.04,172.59,S,181.81,E,47.41579,-102.8163
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,LAT1,11436,95.1,355.5,11031.1,571.31,N,123.75,W,48.01506,-103.3083
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,VERT,2338,3.28,33.89,2336.97,11.01,N,58.25,E,48.2834,-103.5474
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,18197,91.1,271.8,10687.48,3114.03,N,7576.76,W,48.0509,-102.6196
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,14707,90.1,266.7,10663.31,3086.66,N,4089.34,W,48.05082,-102.6053
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,LAT1,18982,91.4,359.2,11084.41,7968.98,N,494.71,W,48.01572,-103.3946
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,LAT1,14159,92.28,357.27,11026.92,2897.55,N,2806.45,E,47.91502,-103.5188
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,STK3,20478,89.78,177.53,10980.51,9476.83,S,2778.59,E,47.88107,-103.519
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,4776,1.1,339.4,4775.61,7.23,S,5.36,W,47.96186,-103.2937
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,21214,89.1,268.1,10721.41,3089.58,N,10591.71,W,48.05083,-102.632
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,17128,91.5,180.6,11140.25,6160.94,S,230.01,E,47.94497,-103.2927
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19665,90.77,180.34,10841.49,8905.14,S,317.33,E,47.39183,-102.8157
fedfef6f-98e1-486f-b5ed-a8ffbd4ef21f,33053078380000,LAT1,16345,90.1,359.97,10849.83,6032.12,N,727.47,E,47.80283,-103.0373
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,11710,90.37,136.43,11161.78,280.03,S,794.62,E,47.81687,-103.1131
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,LAT1,20496,90.6,180.4,11214.24,9405.13,S,417.95,E,47.93606,-103.2917
fedfef6f-98e1-486f-b5ed-a8ffbd4ef21f,33053078380000,LAT1,20935,90.68,358.65,10872.03,10620.39,N,740.77,E,47.81542,-103.0373
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,11233,90.25,141.98,10499.07,1561.88,S,1489.41,E,48.2831,-103.5515
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,VERT,9894,1.93,217.49,9888.47,189.05,S,195.87,W,47.81712,-103.1175
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,LAT1,15106,90.06,180.37,10999.74,4109.98,S,2813.89,E,47.8958,-103.5189
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,VERT,7576,20.41,95.29,7372.75,174.21,S,1463.64,E,47.9066,-103.5244
e3b0d8c4-e6fb-4b3c-b175-d224c398b49d,177084037700,,6690,,170,6087.97,,,,,28.30199,-91.89909
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,VERT,9094,5.52,284.23,9052.17,181.49,N,735.56,W,47.78678,-103.044
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,5061,1,274.7,5060.58,5.15,S,8.09,W,47.96186,-103.2937
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,VERT,8751,2.5,289.4,8746.42,158.48,N,174.72,W,47.81807,-103.1175
e3b0d8c4-e6fb-4b3c-b175-d224c398b49d,177084037700,,487,,192,486.99,,,,,28.30797,-91.90107
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,LAT1,20495,91.1,1.2,11089.42,9480.96,N,478.68,W,48.01986,-103.3946
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,9683,0.8,61.2,9682.63,11.18,N,16.03,W,47.99412,-103.3926
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,LAT1,12377,88.8,179.6,11199.99,1289.69,S,424.79,E,47.95832,-103.2917
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,VERT,3037,6.2,113.87,3032.82,61.19,S,118.44,E,47.90691,-103.5304
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,18518,89.6,179.16,10512.62,8989.87,S,1029.09,E,48.26271,-103.5536
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,LAT1,10874,39.1,337.4,10849.25,82.15,N,25.39,W,48.01371,-103.3078
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,9968,0.5,35.5,9967.61,12.98,N,13.19,W,47.99413,-103.3926
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,15783,91.35,178.92,10521.04,5958.89,S,2117.22,E,48.27103,-103.5489
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,VERT,5061,0.5,30.1,5060.65,1.03,N,3.85,W,47.96187,-103.2934
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,12686,88.78,175.75,11157.53,1145.6,S,1199.01,E,47.8145,-103.1114
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11090,71.6,161.95,10896.69,337.95,S,275.15,E,47.41534,-102.8159
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,11202,88.64,0.02,10858.24,737.2,N,29.86,W,47.78831,-103.0408
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,15841,89.6,178.9,10520.28,5440.91,S,1475.92,E,48.26844,-103.5415
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,12503,90.71,168.59,11156.89,964.5,S,1173.35,E,47.81499,-103.1115
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,VERT,5183,12.46,146.35,5142.17,402.39,S,300.06,E,48.28628,-103.5565
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,LAT1,10933,43.2,354.1,10864.6,373.68,N,675.25,W,47.78731,-103.0436
3cb68e00-f788-4bba-8597-079908526251,33053074150000,VERT,3826,0.96,71,3825.43,16.85,S,20.52,E,47.81759,-103.1163
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,LAT1,11983,90.03,28.27,11021.33,943.61,N,1565.63,E,47.90966,-103.5241
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,11428,88.83,141.6,11018.57,761.46,S,1233.4,E,47.90499,-103.5256
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,VERT,2759,5.76,134.8,2757.08,58.66,S,48.14,E,48.28722,-103.5576
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,100,,0,100,,,,,28.48932,-90.87259
3cb68e00-f788-4bba-8597-079908526251,33053074150000,VERT,9893,1.22,132.6,9888.55,39.87,S,202.94,E,47.81753,-103.1156
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,19260,90.34,179.97,10525.74,8859.42,S,1477.39,E,48.25906,-103.5415
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,14519,89.6,266.3,10662.9,3094.86,N,3901.53,W,48.05085,-102.6046
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,16836,91.26,180.99,10857.68,6076.78,S,317.76,E,47.39959,-102.8157
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,VERT,7007,7.44,117.86,6943.23,280.37,S,749.15,E,47.90631,-103.5276
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,21493,91.79,179.89,10967.98,10664.64,S,1966.5,E,47.87782,-103.5226
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,VERT,3072,7.23,113.72,3068.51,46.96,S,106.9,E,47.90695,-103.5302
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,VERT,5415,5.66,281.59,5403.78,80.69,N,254.65,W,47.78651,-103.0419
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,15407,91.42,180.7,10507.5,5879.33,S,1029.89,E,48.27125,-103.5536
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,11130,88.92,150.97,10511.83,788.85,S,1108.84,E,48.28121,-103.543
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,LAT1,19487,90.89,179.45,11091.72,8719.5,S,628.14,W,47.79372,-103.1192
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,STK3,19379,91.17,180.09,11019.38,8378.98,S,2766.05,E,47.88409,-103.5191
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,STK3,21270,88.77,176.48,10984.24,10268.11,S,2808.63,E,47.8789,-103.5189
349f27f7-9b99-45d1-99ff-4a0f8df5c12a,33053078390000,VERT,7868,4.73,33.36,7848.06,281.54,N,366.78,E,47.78706,-103.039
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,VERT,3320,5.91,112.25,3314.28,72.92,S,145.53,E,47.90688,-103.5303
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,VERT,5320,5.39,287.76,5301.28,78.87,N,337.79,W,47.7865,-103.0424
3cb68e00-f788-4bba-8597-079908526251,33053074150000,LAT1,20041,90.4,178.9,11091.43,9066.53,S,699.13,E,47.79276,-103.1136
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,VERT,8528,6.76,273.43,8489.74,171.39,N,673.13,W,47.78675,-103.0438
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,772,,190,771.99,,,,,28.48931,-90.87259
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,VERT,2974,1.48,18.79,2973.36,28.15,N,32.95,E,47.81771,-103.1162
1a2e48f7-6498-4615-a2de-a23a56b57175,177254023600,,6473,,139,6423.18,,,,,29.25232,-88.92933
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,VERT,9088,1.75,116.34,9018.88,861.74,S,269.76,E,48.28502,-103.5569
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,VERT,2633,5.82,95.47,2629.42,10.68,S,117.01,E,47.90705,-103.5299
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,VERT,4986,11.64,169.06,4960.01,373.79,S,100.64,E,48.28635,-103.5576
36e8b51f-32c5-45bb-9e79-0c281b833865,33053068220000,LAT1,10581,19.6,206.9,10577.08,38.26,S,12.67,E,47.99387,-103.3925
1a2e48f7-6498-4615-a2de-a23a56b57175,177254023600,,6193,,141,6152.4,,,,,29.25247,-88.92947
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,500,,191,499.99,,,,,28.48932,-90.87259
160074fc-d083-44d8-a0cd-d9c80cee0d5d,177232007400,,5513,,213,4577.6,,,,,29.10111,-88.86115
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,LAT1,15120,89.78,179.18,10448.51,5666.23,S,451.96,E,48.27184,-103.5561
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,VERT,6569,6.07,106.86,6531.84,116.96,S,590.37,E,48.28305,-103.5451
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,LAT1,16016,91.44,1.77,11009.49,4914.89,N,1930.21,E,47.92056,-103.5226
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,VERT,3148,4.46,294.5,3144.42,31.85,N,76.98,W,47.78637,-103.0412
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,DIR,4976,22.2,352.2,4939.11,302.35,N,76.25,W,48.04319,-102.5889
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,LAT1,11180,66.5,329.4,10988.46,206.24,N,367.76,W,47.99442,-103.3941
e3b0d8c4-e6fb-4b3c-b175-d224c398b49d,177084037700,,4069,,163,3890.2,,,,,28.3058,-91.90013
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,VERT,8734,0.2,173.1,8733.29,9.03,S,3.69,E,48.01347,-103.3077
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,STK1,19069,86.86,180.42,10595.57,8167.43,S,886.62,E,48.26096,-103.544
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,10176,0.4,146,10175.06,11.41,S,0.9,E,47.96185,-103.2937
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,LAT1,12666,89.45,179.58,10435.33,3212.66,S,440.84,E,48.27856,-103.5562
e3b0d8c4-e6fb-4b3c-b175-d224c398b49d,177084037700,,1150,,200,1149.89,,,,,28.30794,-91.90108
349f27f7-9b99-45d1-99ff-4a0f8df5c12a,33053078390000,VERT,9190,4.82,52.44,9164.87,363.68,N,445.25,E,47.78728,-103.0387
fedfef6f-98e1-486f-b5ed-a8ffbd4ef21f,33053078380000,VERT,9379,4.64,60.81,9339.86,350.09,N,657.74,E,47.78725,-103.0376
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,5897,0.1,227.7,5896.79,3.5,N,12.2,W,47.9941,-103.3926
98deb6f8-5f74-427a-b873-6ca176ff3fbd,177194053000,,2410,,213,2251.98,,,,,29.12798,-89.61481
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,20122,89.69,179.43,10521.28,10593.68,S,1031.86,E,48.25832,-103.5536
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,VERT,4947,0.6,302.5,4946.75,11.19,S,15.93,E,48.01346,-103.3077
8a6bd5b5-7359-4126-bc7e-212946b4861c,177004017800,,5468,,172,5461.28,,,,,29.64595,-93.14219
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,LAT1,14735,89.72,180.63,10446.55,5090.39,S,1603.67,E,48.27341,-103.5512
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,VERT,4081,0.3,85.3,4080.8,7.71,S,16.73,W,47.99383,-103.3927
3cb68e00-f788-4bba-8597-079908526251,33053074150000,VERT,8566,2.17,84.96,8562.72,25.04,S,153.44,E,47.81757,-103.1158
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,VERT,4641,2.57,96.72,4637.18,5.89,S,124.66,E,47.41625,-102.8163
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,DIR,6690,27.1,351.4,6467.15,1070.29,N,176.23,W,48.04529,-102.5893
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,VERT,3632,2.8,325.3,3631.02,24.39,N,52.18,W,47.81771,-103.117
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,7148,1.7,147.3,7147.23,7.63,S,0.36,E,47.96186,-103.2937
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,VERT,7809,2.03,37.35,7805.29,133.53,N,157.89,E,47.818,-103.1157
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,VERT,2343,1.17,181.45,2342.97,5.93,S,0.6,E,47.41625,-102.8168
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,VERT,6560,0.7,265.9,6559.77,4.91,N,15.54,W,47.99411,-103.3926
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,STK1,19165,87.94,180.33,10599.93,8263.33,S,885.99,E,48.2607,-103.544
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,15748,89.82,179.42,10519.81,5347.92,S,1474.56,E,48.2687,-103.5415
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,20715,89.77,180.03,11155.43,9171.71,S,1232.87,E,47.79247,-103.1113
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,11185,69.27,140.9,10987.7,573.56,S,1084.04,E,47.9055,-103.5262
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,19845,89.48,358.9,11035.56,8916.13,N,1036.1,E,47.93154,-103.5265
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,16908,90.46,359.65,11033.63,5980.17,N,1039.37,E,47.92348,-103.5265
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,18804,89.69,180.18,10522.61,8979.36,S,2118.73,E,48.26274,-103.5489
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,VERT,2722,5.9,90.59,2718.44,11.09,N,116.46,E,47.9071,-103.53
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,VERT,7664,18.28,88.4,7461.14,0.45,N,1493.68,E,47.90708,-103.5242
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,10647,6.44,171.02,10613.48,312.43,S,627.38,E,47.90622,-103.5283
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,10276,,279,10267.73,,,,,28.48928,-90.87293
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,11861,89.23,164.9,11020.74,1274,S,918.5,E,47.90358,-103.5271
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,15368,90.61,179.83,10520.98,4967.94,S,1472,E,48.26974,-103.5415
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,LAT1,21604,91.6,359.93,10979.83,10679.33,N,354.26,W,48.04281,-103.3094
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,LAT1,11184,79.6,359.9,11008.34,269.09,N,553.1,W,48.01425,-103.3102
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,10962,51.32,35.81,10887.89,171.28,N,543.13,E,47.90755,-103.5285
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,VERT,5799,1,345.2,5798.65,0.52,S,12.14,E,48.01349,-103.3077
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,13008,90.8,268.4,10623.88,3116.74,N,2391.77,W,48.05091,-102.5984
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,16430,91.02,179.61,10996.76,5829.25,S,1029.82,E,47.89108,-103.5266
3cb68e00-f788-4bba-8597-079908526251,33053074150000,VERT,10367,0.44,92.27,10362.48,45.04,S,209.11,E,47.81752,-103.1156
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,VERT,9129,2.4,137.28,9037.25,883.65,S,648.82,E,48.28496,-103.5551
8a6bd5b5-7359-4126-bc7e-212946b4861c,177004017800,,908,,168,907.98,,,,,29.64619,-93.1421
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,STK1,12194,89.11,173.06,10575.21,1295.53,S,923.88,E,48.27982,-103.5439
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,STK1,19659,88.68,359.98,11029.91,8556.74,N,1932.67,E,47.93055,-103.5226
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,VERT,8137,3.05,130.22,8103.92,294.04,S,598.52,E,47.90627,-103.5284
47fc4b2b-9585-4b8d-9d0b-50c77c871a0a,177224013300,,8200,,271.43,7845.19,,,,,28.67352,-89.39541
160074fc-d083-44d8-a0cd-d9c80cee0d5d,177232007400,,1043,,160,1042.71,,,,,29.10702,-88.85728
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,13914,90.63,0.1,10859.87,3448.29,N,30.54,W,47.79575,-103.0408
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,19538,89.9,0.2,11038.69,8684.33,N,187.46,W,48.01792,-103.3933
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,18526,90.79,178.4,11014.62,7699.51,S,1902.09,E,47.88595,-103.5229
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,LAT1,14194,90.23,358.84,10859.94,3739.24,N,834.32,W,47.79654,-103.0444
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,17285,90.77,179.55,10995.11,6684.1,S,1042.57,E,47.88874,-103.5266
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,14629,89.66,177.7,11023.1,3806.74,S,1911.87,E,47.89663,-103.5228
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,10772,22.79,157.06,10734.05,341.69,S,638.53,E,47.90614,-103.5282
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,11857,91.2,170.45,10498.47,2331.98,S,1005.72,E,48.28098,-103.5537
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,LAT1,11764,91.65,0.02,10981.23,1168.86,N,675.49,W,47.78949,-103.0436
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,15768,90.12,2.13,11022.29,4840.68,N,1022.56,E,47.92036,-103.5266
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,VERT,5822,7.76,99.85,5790.22,95.07,S,504.12,E,48.28311,-103.5455
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,11331,89.63,163.34,11013.61,763.67,S,775.85,E,47.90498,-103.5277
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,VERT,3028,7.68,151.1,3024.92,90.77,S,33.6,E,48.28713,-103.5577
3cb68e00-f788-4bba-8597-079908526251,33053074150000,LAT1,11265,75.3,146.1,11079.16,360.25,S,414.98,E,47.81665,-103.1147
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,20411,90.49,178.32,10995.49,9583.22,S,1957.47,E,47.88078,-103.5226
3ceb3072-fa95-4fcb-bbed-6ff760fb519a,33105041430000,VERT,3216,7.55,189.02,3212.1,106.86,S,7.41,W,48.28709,-103.5581
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,VERT,9881,1.8,309.9,9875.71,177.37,N,208.94,W,47.81813,-103.1176
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,VERT,4830,18.21,90.71,4755.43,5.94,N,653.07,E,47.90709,-103.5276
fedfef6f-98e1-486f-b5ed-a8ffbd4ef21f,33053078380000,VERT,8341,5.08,59.88,8306.37,299.78,N,575.93,E,47.78711,-103.0379
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,VERT,4000,0.5,177.1,3999.76,10.71,S,17.05,E,48.01346,-103.3077
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,VERT,4094,0.5,186.5,4093.76,11.53,S,17.03,E,48.01346,-103.3077
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,VERT,8858,1.5,63.8,8857.12,9.57,N,17.17,E,47.96189,-103.2933
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,10838,51.44,138.93,10770.47,153.34,S,165.37,E,47.41584,-102.8163
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,VERT,7387,17.28,97.55,7194.42,167.01,S,1401.55,E,47.90662,-103.5247
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,13952,87.1,269.8,10659.06,3102.57,N,3334.79,W,48.05087,-102.6022
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,12727,91.8,269.6,10624.15,3118.39,N,2110.83,W,48.05091,-102.5972
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,12170,89.54,176.92,10499.79,2643,S,1039.09,E,48.28013,-103.5536
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,18431,90.25,179.57,11015.49,7604.53,S,1900.41,E,47.88621,-103.5229
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,10873,20.4,160.6,10866.63,57.82,S,14.23,E,47.96172,-103.2936
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,STK1,15865,89.11,0.46,11019.59,4764.02,N,1924.78,E,47.92015,-103.5226
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,LAT1,12205,91.66,172.64,11017.65,1211.03,S,2835.55,E,47.90375,-103.5188
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,DIR,2986,3.3,310.1,2984.6,45.72,N,1.81,W,48.04248,-102.5886
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,VERT,9808,0.2,65.5,9807.04,12.23,N,27.04,E,47.9619,-103.2933
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,VERT,3252,2.2,289.5,3251.27,14.81,N,42.94,W,47.81768,-103.117
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,10197,12.69,152.08,10111.81,938.08,S,524.21,E,48.28481,-103.5557
