Api,Wellid,Reservoir,Cumulativeoil,Cumulativegas,Cumulativeboe,Cumulativewater,Cumulativedays,Firstproddate,Lastproddate,Lasttestdate,Ipoil,Ipgas,Firstthreemonthoil,Firstthreemonthmaxoil,Firstthreemonthoildecline,Firstthreemonthgas,Firstthreemonthmaxgas,Firstthreemonthgasdecline,Firstthreemonthboe,Firstthreemonthmaxboe,Firstthreemonthboedecline,Firstthreemonthwater,Firstthreemonthmaxwater,Firstthreemonthwaterdecline,Firstthreemonthdays,Firstsixmonthoil,Firstsixmonthoildecline,Firstsixmonthgas,Firstsixmonthgasdecline,Firstsixmonthboe,Firstsixmonthboedecline,Firstsixmonthwater,Firstsixmonthwaterdecline,Firstsixmonthdays,Firsttwelvemonthoil,Firsttwelvemonthoildecline,Firsttwelvemonthgas,Firsttwelvemonthgasdecline,Firsttwelvemonthboe,Firsttwelvemonthboedecline,Firsttwelvemonthwater,Firsttwelvemonthwaterdecline,Firsttwelvemonthdays,Firsttwentyfourmonthoil,Firsttwentyfourmonthoildecline,Firsttwentyfourmonthgas,Firsttwentyfourmonthgasdecline,Firsttwentyfourmonthboe,Firsttwentyfourmonthboedecline,Firsttwentyfourmonthwater,Firsttwentyfourmonthwaterdecline,Firsttwentyfourmonthdays,Firstthirtysixmonthoil,Firstthirtysixmonthoildecline,Firstthirtysixmonthgas,Firstthirtysixmonthgasdecline,Firstthirtysixmonthboe,Firstthirtysixmonthboedecline,Firstthirtysixmonthwater,Firstthirtysixmonthwaterdecline,Firstthirtysixmonthdays,Firstsixtymonthoil,Firstsixtymonthoildecline,Firstsixtymonthgas,Firstsixtymonthgasdecline,Firstsixtymonthboe,Firstsixtymonthboedecline,Firstsixtymonthwater,Firstsixtymonthwaterdecline,Firstsixtymonthdays,Maxmonthoil,Maxoilmonthdays,Maxoilmonth,Maxoilmonthnumber,Maxmonthgas,Maxgasmonthdays,Maxgasmonth,Maxgasmonthnumber,Maxmonthboe,Maxboemonthdays,Maxboemonth,Maxboemonthnumber,Maxmonthwater,Maxwatermonthdays,Maxwatermonth,Maxwatermonthnumber,Maxthreemonthoil,Maxoilthreemonthdays,Maxthreemonthgas,Maxgasthreemonthdays,Maxthreemonthboe,Maxboethreemonthdays,Maxthreemonthwater,Maxwaterthreemonthdays,Maxsixmonthoil,Maxoilsixmonthdays,Maxsixmonthgas,Maxgassixmonthdays,Maxsixmonthboe,Maxboesixmonthdays,Maxsixmonthwater,Maxwatersixmonthdays,Maxtwelvemonthoil,Maxoiltwelvemonthdays,Maxtwelvemonthgas,Maxgastwelvemonthdays,Maxtwelvemonthboe,Maxboetwelvemonthdays,Maxtwelvemonthwater,Maxwatertwelvemonthdays,Lastsixmonthoil,Lastsixmonthoildecline,Lastsixmonthgas,Lastsixmonthgasdecline,Lastsixmonthboe,Lastsixmonthboedecline,Lastsixmonthwater,Lastsixmonthwaterdecline,Lastsixmonthdays,Lasttwelvemonthoil,Lasttwelvemonthoildecline,Lasttwelvemonthgas,Lasttwelvemonthgasdecline,Lasttwelvemonthboe,Lasttwelvemonthboedecline,Lasttwelvemonthwater,Lasttwelvemonthwaterdecline,Lasttwelvemonthdays,Datecreated,Datelastmodified,Totalproducingdays,Totalproducingmonths,Firstmonthoil,Firstmonthgas,Firstmonthwater,Firstmonthboe,Lastmonthoil,Lastmonthgas,Lastmonthwater,Lastmonthboe,Eurboe,Euroil,Eurgas,Eurwater,Firsttwomonthoil,Firsttwomonthmaxoil,Firsttwomonthoildecline,Firsttwomonthgas,Firsttwomonthmaxgas,Firsttwomonthgasdecline,Firsttwomonthboe,Firsttwomonthmaxboe,Firsttwomonthboedecline,Firsttwomonthwater,Firsttwomonthmaxwater,Firsttwomonthwaterdecline,Firsttwomonthdays
37019225800000,16b13f54-8037-4779-9949-0f1f7bbc0068,,0,299703,49950.5009765625,0,90,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,0,,0,299703,,30.0247313278475,49950.5009765625,,30.0247295713611,0,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,111195,31,3/1/2018 12:00:00 AM,3,18532.5,31,3/1/2018 12:00:00 AM,3,0,31,1/1/2018 12:00:00 AM,1,0,31,111195,31,18532.5,31,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 5:47:29 PM,9/28/2017 5:47:29 PM,90,3,0,77809,0,12968.1669921875,0,111195,0,18532.5,4442153,0,26652918,0,0,,0,188508,,29.7111988364845,31418.0009765625,,29.7111995524181,0,,0,59
37005312640000,79214e62-9f91-42ca-9c06-3b7bd4fa6e40,,0,205750,34291.6669921875,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,124179,31,3/1/2018 12:00:00 AM,2,20696.5,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 5:34:18 PM,9/28/2017 5:34:18 PM,59,2,0,81571,0,13595.1669921875,0,124179,0,20696.5,,,,,0,,0,205750,,34.3117596372978,34291.6669921875,,34.3117580644674,0,,0,59
37015233240000,2b48b6b5-9162-4f71-b9af-507c92d6e35a,,0,823687.09375,137281.18359375,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,549339.6875,31,3/1/2018 12:00:00 AM,2,91556.6171875,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 5:40:21 PM,9/28/2017 5:40:21 PM,59,2,0,274347.40625,0,45724.56640625,0,549339.6875,0,91556.6171875,,,,,0,,0,823687.09375,,50.0586954679112,137281.18359375,,50.0586983105655,0,,0,59
37003223820000,85792ee0-6a92-4fa7-b41f-ac63bbfff279,,0,843638,140606.3359375,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,579899,31,3/1/2018 12:00:00 AM,2,96649.8359375,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 5:00:09 PM,9/28/2017 5:00:09 PM,59,2,0,263739,0,43956.5,0,579899,0,96649.8359375,,,,,0,,0,843638,,54.5198387995151,140606.3359375,,54.5198400249483,0,,0,59
37015233200000,4a6d378b-fbea-424b-806e-ccadc694cbaf,,0,523884.609375,87314.1015625,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,331121.8125,31,3/1/2018 12:00:00 AM,2,55186.96875,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 3:43:51 PM,9/28/2017 3:43:51 PM,59,2,0,192762.796875,0,32127.1328125,0,331121.8125,0,55186.96875,,,,,0,,0,523884.609375,,41.7849294132503,87314.1015625,,41.7849294132503,0,,0,59
37003223950000,c2ab3d7e-4568-454a-b403-deffbe4ae727,,0,567765,94627.5,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,464043,31,3/1/2018 12:00:00 AM,2,77340.5,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 3:04:36 PM,9/28/2017 3:04:36 PM,59,2,0,103722,0,17287,0,464043,0,77340.5,,,,,0,,0,567765,,77.6481920856472,94627.5,,77.6481920856472,0,,0,59
37015233210000,cd22a452-1975-4233-b1a9-e1db722b3763,,0,435402.59375,72567.099609375,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,249713.453125,31,3/1/2018 12:00:00 AM,2,41618.91015625,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 3:43:35 PM,9/28/2017 3:43:35 PM,59,2,0,185689.140625,0,30948.189453125,0,249713.453125,0,41618.91015625,,,,,0,,0,435402.59375,,25.6391122299491,72567.099609375,,25.6391161206862,0,,0,59
37005312610000,d04cf22c-79b0-4b11-a6b3-f30b73239ff7,,0,228209,38034.83203125,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,122992,31,3/1/2018 12:00:00 AM,2,20498.666015625,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 5:31:27 PM,9/28/2017 5:31:27 PM,59,2,0,105217,0,17536.166015625,0,122992,0,20498.666015625,,,,,0,,0,228209,,14.4521594900481,38034.83203125,,14.4521599490516,0,,0,59
37015233250000,c4c2fc9a-e000-4c9f-861a-fb6ed8a9fc43,,0,690387.71875,115064.6171875,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,445293.4375,31,3/1/2018 12:00:00 AM,2,74215.5703125,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 3:42:36 PM,9/28/2017 3:42:36 PM,59,2,0,245094.28125,0,40849.046875,0,445293.4375,0,74215.5703125,,,,,0,,0,690387.71875,,44.9589280663944,115064.6171875,,44.958926135046,0,,0,59
37115220370000,8cf530b7-4760-4da5-9783-06b7edf1cf33,,0,200865,33477.5,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,200865,31,1/1/2018 12:00:00 AM,1,33477.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 6:15:03 AM,9/29/2017 6:15:03 AM,31,1,0,200865,0,33477.5,0,200865,0,33477.5,,,,,,,,,,,,,,,,,
37059272900000,fecf224d-7647-4659-a220-06bc33194495,,0,294794,49132.33203125,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,294794,31,1/1/2018 12:00:00 AM,1,49132.33203125,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 1:42:42 AM,9/29/2017 1:42:42 AM,31,1,0,294794,0,49132.33203125,0,294794,0,49132.33203125,,,,,,,,,,,,,,,,,
37059267530000,e00fd2cd-a25c-41f1-9dee-1b131710c126,,0,3,0.5,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,3,31,1/1/2018 12:00:00 AM,1,0.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 3:38:51 AM,9/29/2017 3:38:51 AM,31,1,0,3,0,0.5,0,3,0,0.5,,,,,,,,,,,,,,,,,
37115222140000,6191c38f-bd1b-4238-beb1-1ef69c8fd70b,,0,385962,64327,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,385962,31,1/1/2018 12:00:00 AM,1,64327,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:14:00 AM,9/29/2017 8:14:00 AM,31,1,0,385962,0,64327,0,385962,0,64327,,,,,,,,,,,,,,,,,
37081216340000,fb917265-c9aa-4a41-a6f4-2f5ed22191d4,,0,414812.5625,69135.4296875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,414812.5625,31,1/1/2018 12:00:00 AM,1,69135.4296875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 5:55:17 AM,9/29/2017 5:55:17 AM,31,1,0,414812.5625,0,69135.4296875,0,414812.5625,0,69135.4296875,,,,,,,,,,,,,,,,,
37059267520000,76f88b6d-9ca8-49c8-932b-321d77366c42,,0,261,43.5,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,261,31,1/1/2018 12:00:00 AM,1,43.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 3:38:41 AM,9/29/2017 3:38:41 AM,31,1,0,261,0,43.5,0,261,0,43.5,,,,,,,,,,,,,,,,,
37115222350000,df937c8c-fc58-44f5-8292-3ed0d80e563b,,0,132647,22107.833984375,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,132647,31,1/1/2018 12:00:00 AM,1,22107.833984375,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:14:41 AM,9/29/2017 8:14:41 AM,31,1,0,132647,0,22107.833984375,0,132647,0,22107.833984375,,,,,,,,,,,,,,,,,
37081215010000,309a56e9-7249-4062-a9b9-42d795dbfa31,,0,280637,46772.83203125,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,280637,31,1/1/2018 12:00:00 AM,1,46772.83203125,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 5:57:56 AM,9/29/2017 5:57:56 AM,31,1,0,280637,0,46772.83203125,0,280637,0,46772.83203125,,,,,,,,,,,,,,,,,
37081216350000,5acc3176-aa4b-4149-b928-4d4092d41ef9,,0,351483.4375,58580.57421875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,351483.4375,31,1/1/2018 12:00:00 AM,1,58580.57421875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 3:59:00 AM,9/29/2017 3:59:00 AM,31,1,0,351483.4375,0,58580.57421875,0,351483.4375,0,58580.57421875,,,,,,,,,,,,,,,,,
37125281880000,63b33bac-dba6-4538-9690-583dbb41bd4e,,0,108723.28125,18120.546875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,108723.28125,31,1/1/2018 12:00:00 AM,1,18120.546875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 10:15:17 AM,9/29/2017 10:15:17 AM,31,1,0,108723.28125,0,18120.546875,0,108723.28125,0,18120.546875,,,,,,,,,,,,,,,,,
37125281870000,f6746e3b-e67e-4aba-807a-68a23962f7bb,,0,41602.48828125,6933.748046875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,41602.48828125,31,1/1/2018 12:00:00 AM,1,6933.748046875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 10:15:18 AM,9/29/2017 10:15:18 AM,31,1,0,41602.48828125,0,6933.748046875,0,41602.48828125,0,6933.748046875,,,,,,,,,,,,,,,,,
37115222150000,01ac2844-73c5-4613-8b9c-68d607759bf8,,0,363009,60501.5,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,363009,31,1/1/2018 12:00:00 AM,1,60501.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:14:12 AM,9/29/2017 8:14:12 AM,31,1,0,363009,0,60501.5,0,363009,0,60501.5,,,,,,,,,,,,,,,,,
37115220360000,5af7c771-1b3c-4bb4-b40b-72b4a84befab,,0,189726,31621,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,189726,31,1/1/2018 12:00:00 AM,1,31621,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:14:07 AM,9/29/2017 8:14:07 AM,31,1,0,189726,0,31621,0,189726,0,31621,,,,,,,,,,,,,,,,,
37081216360000,70d3aae7-90be-4064-9e2b-7cc80fae64a8,,0,375706.78125,62617.796875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,375706.78125,31,1/1/2018 12:00:00 AM,1,62617.796875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 3:55:27 AM,9/29/2017 3:55:27 AM,31,1,0,375706.78125,0,62617.796875,0,375706.78125,0,62617.796875,,,,,,,,,,,,,,,,,
37125281900000,7b9fbcc1-75d1-4095-b7b2-8fcf8772e735,,0,137300.984375,22883.498046875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,137300.984375,31,1/1/2018 12:00:00 AM,1,22883.498046875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:17:14 AM,9/29/2017 8:17:14 AM,31,1,0,137300.984375,0,22883.498046875,0,137300.984375,0,22883.498046875,,,,,,,,,,,,,,,,,
37115220380000,17a9bcdb-75ff-4cb2-aebf-9692c174dca1,,0,238548,39758,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,238548,31,1/1/2018 12:00:00 AM,1,39758,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 6:14:17 AM,9/29/2017 6:14:17 AM,31,1,0,238548,0,39758,0,238548,0,39758,,,,,,,,,,,,,,,,,
37059271090000,deb4023b-9ef6-48e0-9c98-9957b7a7c3bd,,0,330911,55151.83203125,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,330911,31,1/1/2018 12:00:00 AM,1,55151.83203125,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 3:43:00 AM,9/29/2017 3:43:00 AM,31,1,0,330911,0,55151.83203125,0,330911,0,55151.83203125,,,,,,,,,,,,,,,,,
37081216570000,1f4e3685-e08f-44d2-ad5f-9c2b7b25c363,,0,172149,28691.5,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,172149,31,1/1/2018 12:00:00 AM,1,28691.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 3:55:46 AM,9/29/2017 3:55:46 AM,31,1,0,172149,0,28691.5,0,172149,0,28691.5,,,,,,,,,,,,,,,,,
37115222360000,6642d0be-09d9-4161-a3ce-bec0a1f23498,,0,126270,21045,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,126270,31,1/1/2018 12:00:00 AM,1,21045,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:14:07 AM,9/29/2017 8:14:07 AM,31,1,0,126270,0,21045,0,126270,0,21045,,,,,,,,,,,,,,,,,
37115218520000,2aa2fd1e-dc8d-4d7e-afcd-cb5637ff08c8,,0,89346,14891,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,89346,31,1/1/2018 12:00:00 AM,1,14891,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:13:55 AM,9/29/2017 8:13:55 AM,31,1,0,89346,0,14891,0,89346,0,14891,,,,,,,,,,,,,,,,,
37115222170000,b8f45f75-1a3a-4578-b109-dceee791a77b,,0,318078,53013,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,318078,31,1/1/2018 12:00:00 AM,1,53013,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:14:25 AM,9/29/2017 8:14:25 AM,31,1,0,318078,0,53013,0,318078,0,53013,,,,,,,,,,,,,,,,,
37125281860000,08221fda-3089-4417-9003-de057587556f,,0,147453.90625,24575.650390625,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,147453.90625,31,1/1/2018 12:00:00 AM,1,24575.650390625,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 10:15:28 AM,9/29/2017 10:15:28 AM,31,1,0,147453.90625,0,24575.650390625,0,147453.90625,0,24575.650390625,,,,,,,,,,,,,,,,,
37115222340000,8e19791f-218b-4560-aa7a-df5c68226ef1,,0,91355,15225.8330078125,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,91355,31,1/1/2018 12:00:00 AM,1,15225.8330078125,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 8:14:28 AM,9/29/2017 8:14:28 AM,31,1,0,91355,0,15225.8330078125,0,91355,0,15225.8330078125,,,,,,,,,,,,,,,,,
