API,WellId,CompletionDate,PackerDepth,TubingLowerDepth,TubingSize,TubingUpperDepth
4232939927,62c4f3a0-9eee-4f8d-9e41-a017c7ba3109,8/31/2015 12:00:00 AM,0,,2 7/8,9295
4232939992,488d7523-a0c6-4cb7-8ace-a3a3a9fb0a7b,4/18/2015 12:00:00 AM,9229,,2 7/8,9260
4232940011,ecb15ca5-a34d-47ce-9dbc-a5dd7dbb4e62,5/7/2015 12:00:00 AM,0,,2 7/8,8024
4232939256,0d4a0a3f-7481-42e3-9f58-a6fb31be7c4a,9/9/2014 12:00:00 AM,0,,2 3/8,8294
4232939256,0d4a0a3f-7481-42e3-9f58-a6fb31be7c4a,9/9/2014 12:00:00 AM,0,,,0
4232939933,7a29137c-2ec7-45d3-a67b-a7428edc99d9,3/10/2015 12:00:00 AM,0,,2 7/8,9254
4232940026,a035af28-a0ea-4543-a3ab-a9bb81e5f63c,12/10/2015 12:00:00 AM,0,,2 7/8,8584
4232939240,13d31ae0-3f89-42bf-a5dd-aa3144c666d8,5/22/2014 12:00:00 AM,0,,2 3/8,10400
4232939956,dd8922e6-4b26-43b1-b745-af68411ec086,4/10/2015 12:00:00 AM,0,,2 7/8,11320
4232940017,4a87520b-9e11-41a6-9f39-b02699939998,12/3/2015 12:00:00 AM,0,,2 7/8,8829
4232939971,63ac7d0e-d9e7-4cf3-a40c-b0ba0f9425aa,1/26/2016 12:00:00 AM,0,,2 3/8,8327
4232939278,ccfd879c-6fc5-48d1-9553-b15c6cc53a27,5/1/2016 12:00:00 AM,0,,,0
4232939278,ccfd879c-6fc5-48d1-9553-b15c6cc53a27,5/1/2016 12:00:00 AM,0,,2 3/8,8072
4232939997,f95cbb1c-02d9-4fad-b8ba-b2873563246b,5/28/2015 12:00:00 AM,0,,2 7/8,10575
4232939930,3de74746-d339-45a8-8417-b2b405d99d9c,4/10/2016 12:00:00 AM,9032,,2 7/8,9050
4232939944,cfe18dc8-32aa-4323-9a6d-b2d70b871cf0,11/13/2015 12:00:00 AM,0,,2 7/8,8505
4232939968,c23f106f-db0c-4195-b12a-b2d989bbe367,1/25/2016 12:00:00 AM,0,,2 3/8,8316
4232940000,ff83d9a4-2e4a-4f86-aeeb-b4b8122b6063,5/9/2016 12:00:00 AM,0,,2 7/8,8304
4232940042,7ec3b839-3bb9-44f8-97b7-b7d01d34401f,4/15/2015 12:00:00 AM,0,,2 7/8,7494
4232939251,6df428f2-48b1-40d9-a4ca-be700130e220,10/9/2014 12:00:00 AM,0,,2 3/8,8280
4232939940,31d92e38-5b52-4c37-b843-bfd3cef49719,10/11/2015 12:00:00 AM,0,,2 7/8,9158
4232939954,f36ee9c3-d09c-4e16-b039-c1d4cca05616,5/4/2015 12:00:00 AM,9164,,2 7/8,9164
4232939982,28bf6ea9-cb1b-4073-8c87-c3fc4fa7d1f7,7/25/2015 12:00:00 AM,0,,2 3/8,9341
4232939982,28bf6ea9-cb1b-4073-8c87-c3fc4fa7d1f7,7/25/2015 12:00:00 AM,0,,2 7/8,4889
4232939982,28bf6ea9-cb1b-4073-8c87-c3fc4fa7d1f7,7/25/2015 12:00:00 AM,0,,,0
4232939918,c9c83b2c-c39f-4ef8-bd6d-c41a44e2ea8d,3/29/2016 12:00:00 AM,0,,2 7/8,8823
4232939952,3f95193b-9aad-41a6-9e14-c424942a2655,10/9/2015 12:00:00 AM,0,,2 7/8,8868
4232939892,dfaf4ddb-4a72-4797-bb15-c81045ab871d,5/14/2015 12:00:00 AM,0,,2 3/8,7903
4232939970,6c99fab9-97ac-4143-b333-cd4ddc23e8d3,1/6/2016 12:00:00 AM,0,,2 3/8,8296
4232937344,56832c44-a8c0-4b40-aa78-a94e4ee556f1,11/10/2011 12:00:00 AM,0,,2 3/8,8239
4232937441,49e42c74-57cb-4c02-b924-c8eef4a2888e,12/29/2011 12:00:00 AM,0,,2 3/8,8009
4232938349,bf94ae5c-ae97-4e53-9fbf-a96172f58a8a,9/26/2015 12:00:00 AM,0,,2 3/8,8268
4232937647,70d99fab-3953-417d-83fe-a992a2ddc3f5,3/6/2012 12:00:00 AM,0,,2 3/8,7978
4232937647,70d99fab-3953-417d-83fe-a992a2ddc3f5,3/7/2014 12:00:00 AM,0,,2 3/8,8431
