WellId,API,PermitId,SubmitDate,ApprovedDate,ExpiredDate,AmendedDate,PermitStatus,PermitPurpose,FiledBy
f7c316c0-5f1b-432e-8ead-71024782b082,4232937453,720189,,3/27/2013 12:00:00 AM,,,,,SUMMIT PETROLEUM LLC
e6f1720d-63bf-44c5-b784-ca4f211ed7d5,4232938351,750159,,3/27/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
55afd7a5-0ea1-4722-8c49-376446ac03a4,4232938082,740153,,3/28/2013 12:00:00 AM,,,,,"RSP PERMIAN, LLC"
db9a19c9-b783-4edd-9f8f-ded4fb04bf19,4232938557,756171,,3/28/2013 12:00:00 AM,,,,,COG OPERATING LLC
8ec831a1-c5f8-4cdc-9332-e7ae983e53f9,4232938568,756777,,3/28/2013 12:00:00 AM,,,,,VECTOR OIL & GAS LP
22c79fa8-a97e-45c9-81fe-1f022dae47dc,4232938588,757665,,3/29/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
3b9733d9-e508-4859-a7b6-7aecf14db624,4232937860,731478,,3/29/2013 12:00:00 AM,,,,,"RSP PERMIAN, LLC"
e3ce0484-4942-4590-980d-917d352a8de8,4232938590,757692,,3/29/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
42d06b16-54e7-41e0-afc8-c2d77564ef1a,4232938589,757669,,3/29/2013 12:00:00 AM,,,,,ATHLON ENERGY OPERATING LLC
7c7c0a01-3142-42df-bc2c-d0f09ee1b7b7,4232938643,759563,,3/29/2013 12:00:00 AM,,,,,OCCIDENTAL PERMIAN LTD.
0a8fdb66-7ffb-4e17-a4f8-e1cda3d72a56,4232938587,757660,,3/29/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
7df37b7c-98f2-4e6c-823b-695ed90b0365,4232938596,757860,,4/1/2013 12:00:00 AM,,,,,ATHLON ENERGY OPERATING LLC
c80e7ed0-4a47-4ef5-96bb-a498b9bd4dd4,4232938577,757096,,4/2/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
ca4d883a-5be6-42d0-81ee-e608b4410896,4232938565,756511,,4/3/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
3500ba11-be03-4dd6-a86f-1ec8c81e5cdb,4232938647,759483,,4/4/2013 12:00:00 AM,,,,,"CROWNQUEST OPERATING, LLC"
b3953b40-8eac-477f-820f-794c3157d76a,4232938576,757093,,4/4/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
6c362e96-9066-48fc-80f4-eca062df6e2e,4232938646,759482,,4/4/2013 12:00:00 AM,,,,,"CROWNQUEST OPERATING, LLC"
0537800e-a8c6-43f9-a064-16058d5c5774,4232936830,702339,,4/5/2013 12:00:00 AM,,,,,"PROBITY OPERATING, LLC"
823f072a-a9d0-47c4-9d71-5ebde1c54030,4232938651,760065,,4/5/2013 12:00:00 AM,,,,,OXY USA WTP LP
7b0547ac-4137-481e-a44a-7687ddcaa8d1,4232938653,760066,,4/5/2013 12:00:00 AM,,,,,OXY USA WTP LP
1c2c7d7c-631a-4be2-8ba7-926228396f07,4232938650,760062,,4/5/2013 12:00:00 AM,,,,,OXY USA WTP LP
cc2a447a-68a4-46ec-93ff-96021cbd3aa4,4232938655,759294,,4/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
eddbb5d2-6e16-4c4f-bc91-c8d82756ab4c,4232938656,759299,,4/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
e1b783d4-27cf-47bd-9315-d07e790588e8,4232938622,758367,,4/5/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
ee58c1a6-7411-4f43-89df-1c1d58e65ed7,4232937728,728136,,4/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
484fa068-ffc0-493d-ae27-3cb5bac9521a,4232937729,728137,,4/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
9a40c497-41d6-4d7b-917c-4c10416153df,4232937727,728135,,4/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
87048f64-9155-4ebd-a0ac-993f79f62d7d,4232937730,728131,,4/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
c6e66e27-1fcf-42de-8464-af2cacf67cf5,4232938601,757876,,4/8/2013 12:00:00 AM,,,,,"PARSLEY ENERGY OPERATIONS, LLC"
