API,Comments,EffectiveDate,Field,Orginization,Status,StatusDate,WellName,WellId
4237135269,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,5b96f1bf-1880-44da-a5e0-cdecae32e8ed
4237134333,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,78688c49-5896-4941-9747-88f0d3ea0a9a
4237134333,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,78688c49-5896-4941-9747-88f0d3ea0a9a
4237134333,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,78688c49-5896-4941-9747-88f0d3ea0a9a
4237133602,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,e968763d-0368-4ebf-9b42-a8a57485dbfd
4237133602,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,e968763d-0368-4ebf-9b42-a8a57485dbfd
4237133602,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,e968763d-0368-4ebf-9b42-a8a57485dbfd
4237136079,Producing operator changed.,3/1/1999 12:00:00 AM,WENTZ (CLEAR FORK),"PHARAOH OIL &amp; GAS, INC.",,,,9ccc3208-db4b-4a60-a330-277c9458a52f
4237132665,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,6c9caa85-f06d-42c6-a4d5-dbdbe7455229
4237132665,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,6c9caa85-f06d-42c6-a4d5-dbdbe7455229
4237132665,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,6c9caa85-f06d-42c6-a4d5-dbdbe7455229
4237132771,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,4cebd533-9b8b-4370-8b43-08edcd4bd45c
4237132771,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,4cebd533-9b8b-4370-8b43-08edcd4bd45c
4237132771,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,4cebd533-9b8b-4370-8b43-08edcd4bd45c
4237103008,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,05010bea-6f81-4c51-ba97-edd5fb2d8e8f
4237103008,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,05010bea-6f81-4c51-ba97-edd5fb2d8e8f
4237103008,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,05010bea-6f81-4c51-ba97-edd5fb2d8e8f
4237107758,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,12637c46-2063-4485-a16d-b304e91e56a6
4237107758,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,12637c46-2063-4485-a16d-b304e91e56a6
4237107758,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,12637c46-2063-4485-a16d-b304e91e56a6
4237135949,,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237135949,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237135949,,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237135949,,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237135949,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237135949,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,072f7f71-8b98-4a85-a5e0-8c76138376e1
4237134664,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,bca5a328-db73-4cf3-af2a-0ccaa2013690
4237134664,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,bca5a328-db73-4cf3-af2a-0ccaa2013690
4237134664,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,bca5a328-db73-4cf3-af2a-0ccaa2013690
4237107074,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,2804e13b-b528-492e-b965-8f42f1ecf195
4237107074,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,2804e13b-b528-492e-b965-8f42f1ecf195
4237107074,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,2804e13b-b528-492e-b965-8f42f1ecf195
4237107391,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,651faac0-c8c3-4af2-8cc8-268ac38eb7de
4237107391,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,651faac0-c8c3-4af2-8cc8-268ac38eb7de
4237107391,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,651faac0-c8c3-4af2-8cc8-268ac38eb7de
4237135763,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,29b9cd83-e137-4e78-aff8-c2f1520c3311
4237135763,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,29b9cd83-e137-4e78-aff8-c2f1520c3311
4237135763,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,29b9cd83-e137-4e78-aff8-c2f1520c3311
4237106060,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,a99491ef-1a1c-479f-aed3-f3d4cbe61c2f
4237106060,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,a99491ef-1a1c-479f-aed3-f3d4cbe61c2f
4237106060,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,a99491ef-1a1c-479f-aed3-f3d4cbe61c2f
4237137975,,6/1/2009 12:00:00 AM,PINON (OVERTHRUST),"SANDRIDGE EXPL. AND PROD., LLC",,,,e7b437fa-d49f-424c-91c0-6e275c7ab4a1
4237137975,Producing operator changed.,6/1/2009 12:00:00 AM,PINON (OVERTHRUST),"SANDRIDGE EXPL. AND PROD., LLC",,,,e7b437fa-d49f-424c-91c0-6e275c7ab4a1
4237130034,Producing operator changed.,9/1/1999 12:00:00 AM,WENTZ (SAN ANDRES),BELCO ENERGY CORP.,,,,a556dafd-dd37-4dc4-ac7d-ea6cca2371cc
4237130034,Producing operator changed.,3/1/2006 12:00:00 AM,WENTZ (SAN ANDRES),KERR-MCGEE OIL &amp; GAS ONSHORE LP,,,,a556dafd-dd37-4dc4-ac7d-ea6cca2371cc
4237130034,Producing operator changed.,1/1/2007 12:00:00 AM,WENTZ (SAN ANDRES),OLSEN ENERGY INC.,,,,a556dafd-dd37-4dc4-ac7d-ea6cca2371cc
4237130034,Producing operator changed.,3/1/2002 12:00:00 AM,WENTZ (SAN ANDRES),"WESTPORT OIL AND GAS COMPANY, LP",,,,a556dafd-dd37-4dc4-ac7d-ea6cca2371cc
4237138686,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,b73d2ab1-ee07-41d7-8d6e-50d3a57199b8
4237138686,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,b73d2ab1-ee07-41d7-8d6e-50d3a57199b8
4237138686,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,b73d2ab1-ee07-41d7-8d6e-50d3a57199b8
4237138688,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,1c91cec3-7f9f-4c9d-9257-c2f3aaf712db
4237138688,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,1c91cec3-7f9f-4c9d-9257-c2f3aaf712db
4237138688,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,1c91cec3-7f9f-4c9d-9257-c2f3aaf712db
4237138681,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,7ee430c3-e2e3-4a64-8493-c0e21cd47114
4237134189,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,c0f836af-21a9-4563-9079-4d790aa28879
4237134189,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,c0f836af-21a9-4563-9079-4d790aa28879
4237138681,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,7ee430c3-e2e3-4a64-8493-c0e21cd47114
4237138681,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,7ee430c3-e2e3-4a64-8493-c0e21cd47114
4237134680,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,ca1d884b-6dcf-4d3b-b383-9eef52c98899
4237134680,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,ca1d884b-6dcf-4d3b-b383-9eef52c98899
4237134680,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,ca1d884b-6dcf-4d3b-b383-9eef52c98899
4237138682,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,bfd8aa9c-776f-4bbd-ba22-2157b4046a5f
4237138682,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,bfd8aa9c-776f-4bbd-ba22-2157b4046a5f
4237138682,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,bfd8aa9c-776f-4bbd-ba22-2157b4046a5f
4237138525,Producing operator changed.,8/1/2010 12:00:00 AM,COYANOSA (MISS. 10475),"QUANTUM RESOURCES MANAGEMENT,LLC",,,,cb465c45-3162-435e-b550-f27a001afa0c
4237137261,Producing operator changed.,12/1/2006 12:00:00 AM,PINON (CABALLOS),"SANDRIDGE ENERGY, INC.",,,,30a0db09-d91d-45dc-9f82-d3e32c7aedd5
4237137261,Producing operator changed.,6/1/2009 12:00:00 AM,PINON (OVERTHRUST),"SANDRIDGE EXPL. AND PROD., LLC",,,,30a0db09-d91d-45dc-9f82-d3e32c7aedd5
4237138670,Producing operator changed.,3/1/1995 12:00:00 AM,FORT STOCKTON,APACHE CORPORATION,,,,07c34477-54f6-4c57-a9e0-4fa60e5ace74
4237138669,Producing operator changed.,3/1/1995 12:00:00 AM,FORT STOCKTON,APACHE CORPORATION,,,,54ec6abf-3ac4-43c5-a44a-dc698c0b155e
4237134353,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,52eeb8e1-e5b8-4c0f-864d-5232116ca3f9
4237134353,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,52eeb8e1-e5b8-4c0f-864d-5232116ca3f9
4237134144,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,c38b8be7-c9bd-46b8-87b2-c035dc1365d1
4237134144,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,c38b8be7-c9bd-46b8-87b2-c035dc1365d1
4237134144,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,c38b8be7-c9bd-46b8-87b2-c035dc1365d1
4237134453,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237134453,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237134453,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,54ae85f0-0594-4985-9d56-08dc35b7ad98
4237134720,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,b09ca812-b09c-4154-bc4d-72370d7a3701
4237134720,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,b09ca812-b09c-4154-bc4d-72370d7a3701
4237134720,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,b09ca812-b09c-4154-bc4d-72370d7a3701
4237133576,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,c04de4a4-9013-4cad-8586-219b1a999a25
4237133576,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,c04de4a4-9013-4cad-8586-219b1a999a25
4237133576,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,c04de4a4-9013-4cad-8586-219b1a999a25
4237132311,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,5b324ab3-331a-4118-9f06-c96a5bda98d5
4237132311,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,5b324ab3-331a-4118-9f06-c96a5bda98d5
4237132311,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,5b324ab3-331a-4118-9f06-c96a5bda98d5
4237131459,Producing operator changed.,8/1/1993 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","RIATA ENERGY, INC.",,,,aad3dc2e-d033-43e1-9f3d-b465b71e4987
4237102215,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,87a1c478-4999-4665-8944-d2fb4190043a
4237102215,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,87a1c478-4999-4665-8944-d2fb4190043a
4237131459,Producing operator changed.,6/1/2009 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","SANDRIDGE EXPL. AND PROD., LLC",,,,aad3dc2e-d033-43e1-9f3d-b465b71e4987
4237131459,Producing operator changed.,12/1/2006 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","SANDRIDGE ENERGY, INC.",,,,aad3dc2e-d033-43e1-9f3d-b465b71e4987
4237131404,Producing operator changed.,6/1/2009 12:00:00 AM,"BROOKLAW (CLEAR FORK, LOWER)","SANDRIDGE EXPL. AND PROD., LLC",,,,d239abac-4069-424b-8d27-ced466775119
4237135782,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,af6858c7-9361-4015-a530-e48ff890c2ba
4237135782,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,af6858c7-9361-4015-a530-e48ff890c2ba
4237135782,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,af6858c7-9361-4015-a530-e48ff890c2ba
4237131404,Producing operator changed.,12/1/2006 12:00:00 AM,"BROOKLAW (CLEAR FORK, LOWER)","SANDRIDGE ENERGY, INC.",,,,d239abac-4069-424b-8d27-ced466775119
4237131404,Producing operator changed.,8/1/1993 12:00:00 AM,"BROOKLAW (CLEAR FORK, LOWER)","RIATA ENERGY, INC.",,,,d239abac-4069-424b-8d27-ced466775119
4237131399,Producing operator changed.,12/1/2006 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","SANDRIDGE ENERGY, INC.",,,,77cb7574-8ded-40bc-87fe-dc2e1be44cdc
4237131399,Producing operator changed.,8/1/1993 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","RIATA ENERGY, INC.",,,,77cb7574-8ded-40bc-87fe-dc2e1be44cdc
4237131399,Producing operator changed.,6/1/2009 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","SANDRIDGE EXPL. AND PROD., LLC",,,,77cb7574-8ded-40bc-87fe-dc2e1be44cdc
4237131501,Producing operator changed.,8/1/1993 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","RIATA ENERGY, INC.",,,,bd77cda0-9cac-4b50-88af-b55830812124
4237100772,Producing operator changed.,5/1/2011 12:00:00 AM,WHITE &amp; BAKER,"SBJ OIL &amp; GAS, LLC",,,,a22eca05-1be8-4f2b-86b6-c6e5668695be
4237131501,Producing operator changed.,12/1/2006 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","SANDRIDGE ENERGY, INC.",,,,bd77cda0-9cac-4b50-88af-b55830812124
4237131501,Producing operator changed.,6/1/2009 12:00:00 AM,"SUN VALLEY (TUBB, LOWER)","SANDRIDGE EXPL. AND PROD., LLC",,,,bd77cda0-9cac-4b50-88af-b55830812124
4237136266,Producing operator changed.,1/1/2007 12:00:00 AM,WENTZ (WICHITA-ALBANY),OLSEN ENERGY INC.,,,,a7356b2f-e8a9-4abd-91b3-631ed3f665cf
4237136266,Producing operator changed.,9/1/1999 12:00:00 AM,WENTZ (WICHITA-ALBANY),BELCO ENERGY CORP.,,,,a7356b2f-e8a9-4abd-91b3-631ed3f665cf
4237136266,Producing operator changed.,3/1/2006 12:00:00 AM,WENTZ (WICHITA-ALBANY),KERR-MCGEE OIL &amp; GAS ONSHORE LP,,,,a7356b2f-e8a9-4abd-91b3-631ed3f665cf
4237136266,Producing operator changed.,3/1/2002 12:00:00 AM,WENTZ (WICHITA-ALBANY),"WESTPORT OIL AND GAS COMPANY, LP",,,,a7356b2f-e8a9-4abd-91b3-631ed3f665cf
4237135246,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,de0c8f06-552d-451e-aa0d-1ce7fbc5044f
4237135246,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,de0c8f06-552d-451e-aa0d-1ce7fbc5044f
4237135246,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,de0c8f06-552d-451e-aa0d-1ce7fbc5044f
4237133539,Producing operator changed.,4/1/2006 12:00:00 AM,GOMEZ (DEVONIAN),"CHEVRON MIDCONTINENT, L.P.",,,,4242947b-f320-462c-a13c-89ba4c515715
4237133539,Producing operator changed.,2/1/2004 12:00:00 AM,GOMEZ (DEVONIAN),"PURE RESOURCES, L.P.",,,,4242947b-f320-462c-a13c-89ba4c515715
4237130011,Producing operator changed.,3/1/2002 12:00:00 AM,WENTZ (WICHITA-ALBANY),"WESTPORT OIL AND GAS COMPANY, LP",,,,7cee638f-90f6-4131-abcf-ce5d19d8fc51
4237130011,Producing operator changed.,1/1/2007 12:00:00 AM,WENTZ (WICHITA-ALBANY),OLSEN ENERGY INC.,,,,7cee638f-90f6-4131-abcf-ce5d19d8fc51
4237130011,Producing operator changed.,3/1/2006 12:00:00 AM,WENTZ (WICHITA-ALBANY),KERR-MCGEE OIL &amp; GAS ONSHORE LP,,,,7cee638f-90f6-4131-abcf-ce5d19d8fc51
4237130011,Producing operator changed.,9/1/1999 12:00:00 AM,WENTZ (WICHITA-ALBANY),BELCO ENERGY CORP.,,,,7cee638f-90f6-4131-abcf-ce5d19d8fc51
4237132319,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,0976fe8a-6063-4ec1-8321-890639c8cc57
4237132319,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,0976fe8a-6063-4ec1-8321-890639c8cc57
4237132319,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,0976fe8a-6063-4ec1-8321-890639c8cc57
4237134675,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,c11c6d6a-b92c-47bb-a705-09cba49a84b1
4237134675,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,c11c6d6a-b92c-47bb-a705-09cba49a84b1
4237134675,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,c11c6d6a-b92c-47bb-a705-09cba49a84b1
4237135985,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,8dba26b3-9934-4db3-ad91-3eb3a1b119d4
4237135985,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,8dba26b3-9934-4db3-ad91-3eb3a1b119d4
4237135985,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,8dba26b3-9934-4db3-ad91-3eb3a1b119d4
4237134388,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,34cbae38-31ea-41ad-a5f8-681811009c71
4237134388,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,34cbae38-31ea-41ad-a5f8-681811009c71
4237106538,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,52b0add8-4ef6-40d4-91c7-6b64f0004cb2
4237106538,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,52b0add8-4ef6-40d4-91c7-6b64f0004cb2
4237106538,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,52b0add8-4ef6-40d4-91c7-6b64f0004cb2
4237134388,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,34cbae38-31ea-41ad-a5f8-681811009c71
4237134740,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,420177a2-3863-41a4-a166-ad7acfaa049b
4237134740,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,420177a2-3863-41a4-a166-ad7acfaa049b
4237134733,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,71e4b071-5167-4c5b-b9d1-b9cb9686fc68
4237134733,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,71e4b071-5167-4c5b-b9d1-b9cb9686fc68
4237134733,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,71e4b071-5167-4c5b-b9d1-b9cb9686fc68
4237134274,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,19d216a1-fd6d-4738-a701-c4510e2bbbb0
4237134274,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,19d216a1-fd6d-4738-a701-c4510e2bbbb0
4237134274,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,19d216a1-fd6d-4738-a701-c4510e2bbbb0
4237133655,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,3b727b45-1715-4d65-8d96-f822dd3e8631
4237133655,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,3b727b45-1715-4d65-8d96-f822dd3e8631
4237133655,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,3b727b45-1715-4d65-8d96-f822dd3e8631
4237134740,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,420177a2-3863-41a4-a166-ad7acfaa049b
4237132380,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,3caa8355-44f7-408a-8b5d-f195a4cfa691
4237132380,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,3caa8355-44f7-408a-8b5d-f195a4cfa691
4237132380,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,3caa8355-44f7-408a-8b5d-f195a4cfa691
4237136268,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,f4993c11-2b77-4a10-bf51-100484d711af
4237135980,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,f68bd9b4-f116-4a5d-8aa6-1a1bc6426a1e
4237135980,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,f68bd9b4-f116-4a5d-8aa6-1a1bc6426a1e
4237135980,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,f68bd9b4-f116-4a5d-8aa6-1a1bc6426a1e
4237136268,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,f4993c11-2b77-4a10-bf51-100484d711af
4237136268,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,f4993c11-2b77-4a10-bf51-100484d711af
4237137301,Producing operator changed.,5/1/2004 12:00:00 AM,PECOS VALLEY (HIGH GRAVITY),"CHESAPEAKE OPERATING, INC.",,,,bde3e24e-4538-4c70-8519-6a3f7828d270
4237137301,,4/1/2010 12:00:00 AM,WILDCAT,THREE RIVERS OPERATING CO LLC,,,,bde3e24e-4538-4c70-8519-6a3f7828d270
4237137301,Producing operator changed.,4/1/2010 12:00:00 AM,PECOS VALLEY (HIGH GRAVITY),THREE RIVERS OPERATING CO LLC,,,,bde3e24e-4538-4c70-8519-6a3f7828d270
4237132808,Producing operator changed.,8/1/2007 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LLC,,,,7febfaf8-e635-4081-bdd5-2c59df6e99a6
4237132808,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,7febfaf8-e635-4081-bdd5-2c59df6e99a6
4237115863,Producing operator changed.,11/1/2003 12:00:00 AM,YATES,KINDER MORGAN SACROC LP,,,,bf440118-8e32-4d3d-bd83-b8c0370247ea
4237115863,Producing operator changed.,12/1/2003 12:00:00 AM,YATES,KINDER MORGAN PRODUCTION CO LP,,,,bf440118-8e32-4d3d-bd83-b8c0370247ea
